Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
0,0,-0.11,0,0
0.1,0.004,4.25,0,0
0.2,0.014,309.46,0.00004,0.00001
0.3,0.024,527.72,0.0001,0.00004
0.4,0.033,877.78,0.00015,0.00006
0.5,0.042,1043.99,0.00019,0.00007
0.6,0.05,1256.65,0.00023,0.00009
0.7,0.059,1501.57,0.00026,0.0001
0.8,0.067,1708.58,0.0003,0.00012
0.9,0.075,1891.44,0.00034,0.00013
1,0.084,2012.71,0.00036,0.00015
1.1,0.092,2193.56,0.00039,0.00016
1.2,0.1,2273.61,0.0004,0.00017
1.3,0.109,2351.82,0.00041,0.00018
1.4,0.117,2398.72,0.00041,0.00018
1.5,0.125,2458.76,0.00042,0.00019
1.6,0.134,2497.52,0.00043,0.00019
1.7,0.142,2515.77,0.00043,0.0002
1.8,0.15,2527.62,0.00044,0.0002
1.9,0.159,2539.21,0.00045,0.0002
2,0.167,2592.63,0.00045,0.00021
2.1,0.175,2670.14,0.00046,0.00021
2.2,0.184,2703.52,0.00047,0.00022
2.3,0.192,2766.65,0.00048,0.00022
2.4,0.2,2839.14,0.00049,0.00023
2.5,0.209,2908.05,0.00049,0.00023
2.6,0.217,2992.92,0.0005,0.00024
2.7,0.225,3049.96,0.00051,0.00024
2.8,0.234,3081.8,0.00052,0.00025
2.9,0.242,3096.31,0.00052,0.00025
3,0.25,3116.1,0.00053,0.00025
3.1,0.258,3187.42,0.00054,0.00025
3.2,0.267,3248.47,0.00055,0.00025
3.3,0.275,3311.14,0.00056,0.00025
3.4,0.284,3374.45,0.00056,0.00026
3.5,0.292,3434.54,0.00057,0.00026
3.6,0.3,3494.82,0.00058,0.00026
3.7,0.309,3527.05,0.00059,0.00026
3.8,0.317,3560.63,0.00059,0.00027
3.9,0.325,3606.67,0.00061,0.00027
4,0.334,3707.2,0.00061,0.00027
4.1,0.342,3773.91,0.00062,0.00027
4.2,0.35,3834.46,0.00063,0.00028
4.3,0.359,3895.45,0.00064,0.00028
4.4,0.367,3943.26,0.00065,0.00028
4.5,0.375,4025.78,0.00066,0.00029
4.6,0.384,4069.63,0.00067,0.00029
4.7,0.392,4101.21,0.00068,0.00029
4.8,0.4,4122.29,0.00069,0.00029
4.9,0.409,4211.23,0.0007,0.0003
5,0.417,4269.55,0.00071,0.0003
5.1,0.425,4364.6,0.00072,0.0003
5.2,0.433,4452.88,0.00072,0.00031
5.3,0.442,4539.49,0.00073,0.00031
5.4,0.45,4575.95,0.00074,0.00031
5.5,0.459,4597.78,0.00076,0.00032
5.6,0.467,4617.55,0.00077,0.00032
5.7,0.475,4716.31,0.00077,0.00032
5.8,0.484,4805.27,0.00079,0.00033
5.9,0.492,4871.92,0.00079,0.00033
6,0.5,4933.69,0.00081,0.00033
6.1,0.509,5013.35,0.00082,0.00033
6.2,0.517,5067.03,0.00083,0.00033
6.3,0.525,5127.93,0.00084,0.00034
6.4,0.534,5164.68,0.00085,0.00034
6.5,0.542,5235.62,0.00086,0.00034
6.6,0.55,5306.6,0.00087,0.00035
6.7,0.559,5372.09,0.00089,0.00035
6.8,0.567,5460.96,0.0009,0.00036
6.9,0.575,5587.57,0.0009,0.00036
7,0.584,5617.58,0.00092,0.00037
7.1,0.592,5651.02,0.00093,0.00037
7.2,0.6,5691.26,0.00094,0.00037
7.3,0.609,5794.4,0.00095,0.00038
7.4,0.617,5892.67,0.00096,0.00038
7.5,0.625,5962.92,0.00098,0.00038
7.6,0.634,6042.39,0.00099,0.00038
7.7,0.642,6094.57,0.001,0.00039
7.8,0.65,6137.87,0.00101,0.00039
7.9,0.659,6209.24,0.00103,0.00039
8,0.667,6315.77,0.00104,0.0004
8.1,0.675,6394.07,0.00105,0.0004
8.2,0.684,6460.38,0.00106,0.0004
8.3,0.692,6566.36,0.00107,0.00041
8.4,0.7,6628.57,0.00109,0.00041
8.5,0.709,6659.21,0.0011,0.00041
8.6,0.717,6689.07,0.00111,0.00042
8.7,0.725,6799.37,0.00112,0.00042
8.8,0.734,6897.98,0.00114,0.00042
8.9,0.742,6996.82,0.00115,0.00043
9,0.75,7120.25,0.00116,0.00043
9.1,0.758,7169.71,0.00118,0.00044
9.2,0.767,7203.62,0.00119,0.00044
9.3,0.775,7244.38,0.0012,0.00045
9.4,0.784,7343.72,0.00122,0.00045
9.5,0.792,7426.23,0.00123,0.00046
9.6,0.8,7498.65,0.00124,0.00046
9.7,0.809,7637.3,0.00125,0.00046
9.8,0.817,7683.73,0.00127,0.00047
9.9,0.825,7752.89,0.00128,0.00047
10,0.834,7850.1,0.0013,0.00047
10.1,0.842,7917.07,0.00131,0.00048
10.2,0.85,8012.81,0.00132,0.00048
10.3,0.859,8083.99,0.00134,0.00048
10.4,0.867,8147.51,0.00135,0.00049
10.5,0.875,8176.71,0.00136,0.00049
10.6,0.884,8260.31,0.00138,0.0005
10.7,0.892,8384.67,0.00139,0.0005
10.8,0.9,8506.76,0.00141,0.0005
10.9,0.909,8604.94,0.00142,0.00051
11,0.917,8703.91,0.00143,0.00051
11.1,0.925,8725.22,0.00145,0.00052
11.2,0.933,8734.21,0.00146,0.00052
11.3,0.942,8837.62,0.00147,0.00053
11.4,0.95,8934.3,0.00149,0.00053
11.5,0.959,9060.42,0.0015,0.00054
11.6,0.967,9171.14,0.00152,0.00054
11.7,0.975,9250.05,0.00153,0.00055
11.8,0.984,9301.71,0.00155,0.00055
11.9,0.992,9409.63,0.00156,0.00055
12,1,9468.52,0.00158,0.00056
12.1,1.009,9529.07,0.00159,0.00056
12.2,1.017,9649.12,0.0016,0.00057
12.3,1.025,9720.33,0.00162,0.00057
12.4,1.034,9775.27,0.00163,0.00058
12.5,1.042,9903.21,0.00165,0.00058
12.6,1.05,10012.89,0.00166,0.00058
12.7,1.059,10132.93,0.00168,0.00059
12.8,1.067,10213.89,0.00169,0.00059
12.9,1.075,10229.81,0.00171,0.0006
13,1.084,10240.47,0.00172,0.00061
13.1,1.092,10390.38,0.00174,0.00061
13.2,1.1,10486.92,0.00175,0.00062
13.3,1.108,10609.43,0.00177,0.00062
13.4,1.117,10739.23,0.00178,0.00063
13.5,1.125,10824.03,0.0018,0.00063
13.6,1.134,10848.8,0.00181,0.00063
13.7,1.142,10927.46,0.00183,0.00064
13.8,1.15,10983.25,0.00184,0.00064
13.9,1.158,11095.58,0.00186,0.00064
14,1.167,11236.93,0.00187,0.00065
14.1,1.175,11304.42,0.00189,0.00066
14.2,1.184,11370.9,0.0019,0.00066
14.3,1.192,11512.16,0.00192,0.00067
14.4,1.2,11609.75,0.00193,0.00067
14.5,1.209,11669.82,0.00194,0.00068
14.6,1.217,11728.68,0.00196,0.00069
14.7,1.225,11779.57,0.00198,0.00069
14.8,1.234,11884.03,0.00199,0.00069
14.9,1.242,12008.51,0.00201,0.0007
15,1.25,12131.22,0.00202,0.00071
15.1,1.259,12266.52,0.00204,0.00072
15.2,1.267,12346.63,0.00206,0.00072
15.3,1.275,12351.22,0.00207,0.00073
15.4,1.284,12414.46,0.00209,0.00073
15.5,1.292,12526.28,0.00211,0.00074
15.6,1.3,12641.67,0.00212,0.00074
15.7,1.308,12790.26,0.00214,0.00075
15.8,1.317,12856.89,0.00215,0.00076
15.9,1.325,12929.29,0.00217,0.00076
16,1.333,13041.09,0.00219,0.00077
16.1,1.342,13119.63,0.00221,0.00077
16.2,1.35,13198.83,0.00222,0.00077
16.3,1.359,13296,0.00224,0.00078
16.4,1.367,13348.55,0.00226,0.00078
16.5,1.375,13453.36,0.00227,0.00079
16.6,1.383,13596.67,0.00229,0.00079
16.7,1.392,13704.99,0.00231,0.0008
16.8,1.4,13836.97,0.00232,0.00081
16.9,1.409,13853.89,0.00234,0.00081
17,1.417,13899.61,0.00236,0.00082
17.1,1.425,14012.01,0.00237,0.00082
17.2,1.434,14150.4,0.00239,0.00083
17.3,1.442,14254.72,0.00241,0.00084
17.4,1.45,14389.3,0.00242,0.00084
17.5,1.459,14415.87,0.00244,0.00084
17.6,1.467,14486.87,0.00246,0.00085
17.7,1.475,14592.3,0.00248,0.00086
17.8,1.484,14705.85,0.0025,0.00088
17.9,1.492,14816.04,0.00252,0.00088
18,1.5,14885.89,0.00254,0.00088
18.1,1.508,14974.03,0.00255,0.00089
18.2,1.517,15105.25,0.00257,0.0009
18.3,1.525,15205.49,0.00259,0.00091
18.4,1.534,15313.31,0.00261,0.00091
18.5,1.542,15395.93,0.00262,0.00091
18.6,1.55,15427.97,0.00265,0.00092
18.7,1.559,15530.06,0.00266,0.00092
18.8,1.567,15667.99,0.00268,0.00093
18.9,1.575,15797.51,0.0027,0.00093
19,1.584,15907.62,0.00272,0.00094
19.1,1.592,15932.6,0.00274,0.00095
19.2,1.6,16035.24,0.00275,0.00096
19.3,1.608,16136.66,0.00277,0.00097
19.4,1.617,16247.75,0.00279,0.00097
19.5,1.625,16352.38,0.00281,0.00098
19.6,1.634,16459.13,0.00283,0.00098
19.7,1.642,16496.16,0.00285,0.00099
19.8,1.65,16608.93,0.00287,0.001
19.9,1.659,16708.86,0.00289,0.001
20,1.667,16869.41,0.00291,0.001
20.1,1.675,16935.86,0.00293,0.00101
20.2,1.684,16975.35,0.00295,0.00102
20.3,1.692,17102.62,0.00297,0.00103
20.4,1.7,17215.64,0.00299,0.00103
20.5,1.709,17300.95,0.00301,0.00104
20.6,1.717,17409.71,0.00303,0.00105
20.7,1.725,17480.09,0.00305,0.00106
20.8,1.733,17554.99,0.00307,0.00106
20.9,1.742,17685.19,0.00309,0.00107
21,1.75,17778.59,0.00312,0.00108
21.1,1.759,17924.86,0.00314,0.00108
21.2,1.767,17982.84,0.00316,0.00109
21.3,1.775,18012.95,0.00318,0.0011
21.4,1.783,18130.72,0.0032,0.0011
21.5,1.792,18275.77,0.00322,0.00113
21.6,1.8,18377.98,0.00325,0.00115
21.7,1.809,18475.63,0.00328,0.00115
21.8,1.817,18525.42,0.0033,0.00116
21.9,1.825,18595.35,0.00332,0.00117
22,1.834,18704.69,0.00334,0.00118
22.1,1.842,18800.53,0.00336,0.00119
22.2,1.85,18955.39,0.00339,0.0012
22.3,1.858,19017.51,0.00342,0.0012
22.4,1.867,19090.33,0.00344,0.00121
22.5,1.875,19192.7,0.00347,0.00122
22.6,1.884,19299.1,0.00349,0.00122
22.7,1.892,19371.87,0.00352,0.00123
22.8,1.9,19483.15,0.00354,0.00124
22.9,1.909,19526.49,0.00357,0.00125
23,1.917,19623.77,0.0036,0.00126
23.1,1.925,19759.16,0.00362,0.00127
