Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
121.822,7.786,34746,0.0101,0.24837
121.922,7.795,34845.79,0.01012,0.24837
122.022,7.803,34916.92,0.01013,0.24837
122.122,7.811,34993.04,0.01015,0.24837
122.222,7.82,35033.75,0.01017,0.24837
122.322,7.828,35036.15,0.01018,0.24837
122.422,7.836,35042.59,0.0102,0.24837
122.522,7.845,35085.44,0.01022,0.24836
122.622,7.853,35178.71,0.01023,0.24836
122.722,7.861,35250.19,0.01025,0.24836
122.822,7.869,35346.14,0.01027,0.24836
122.922,7.878,35421.01,0.01028,0.24836
123.022,7.886,35514.28,0.0103,0.24836
123.122,7.894,35560.89,0.01032,0.24836
123.222,7.903,35603.09,0.01033,0.24836
123.322,7.911,35630.3,0.01035,0.24836
123.422,7.92,35699.98,0.01037,0.24836
123.522,7.928,35748.88,0.01038,0.24836
123.622,7.936,35786.48,0.0104,0.24836
123.722,7.944,35845.32,0.01042,0.24836
123.822,7.953,35922.8,0.01043,0.24836
123.922,7.961,36006.38,0.01045,0.24836
124.022,7.97,36057.48,0.01047,0.24836
124.122,7.978,36097.16,0.01048,0.24836
124.222,7.986,36147.02,0.0105,0.24836
124.322,7.995,36253.11,0.01052,0.24836
124.422,8.003,36314.03,0.01053,0.24836
124.522,8.011,36375.72,0.01055,0.24836
124.622,8.02,36436.63,0.01057,0.24836
124.722,8.028,36515.97,0.01058,0.24835
124.822,8.036,36546.78,0.0106,0.24835
124.922,8.045,36580.22,0.01062,0.24835
125.022,8.053,36597.54,0.01063,0.24835
125.122,8.061,36645.43,0.01065,0.24835
125.222,8.07,36753.07,0.01067,0.24835
125.322,8.078,36824.77,0.01068,0.24835
125.422,8.086,36901.99,0.0107,0.24835
125.522,8.094,36979,0.01072,0.24835
125.622,8.103,37070.07,0.01073,0.24835
125.722,8.111,37095.89,0.01075,0.24835
125.822,8.119,37118.68,0.01077,0.24835
125.922,8.128,37146.91,0.01078,0.24835
126.022,8.136,37197.64,0.0108,0.24835
126.122,8.144,37288.05,0.01082,0.24835
126.222,8.153,37358.88,0.01083,0.24835
126.322,8.161,37411.61,0.01085,0.24835
126.422,8.17,37498.46,0.01087,0.24835
126.522,8.178,37572.97,0.01088,0.24835
126.622,8.186,37629.38,0.0109,0.24835
126.722,8.194,37677.27,0.01092,0.24835
126.822,8.203,37712.59,0.01093,0.24835
126.922,8.211,37792.89,0.01095,0.24835
127.022,8.219,37835.87,0.01097,0.24835
127.122,8.228,37920.95,0.01098,0.24835
127.222,8.236,37990.2,0.011,0.24835
127.322,8.244,38075.55,0.01102,0.24835
127.422,8.253,38105.06,0.01103,0.24834
127.522,8.261,38129.67,0.01105,0.24834
127.622,8.269,38160.17,0.01107,0.24834
127.722,8.278,38219.01,0.01108,0.24834
127.822,8.286,38325.26,0.0111,0.24834
127.922,8.294,38402.62,0.01112,0.24834
128.022,8.303,38469.02,0.01113,0.24834
128.122,8.311,38542.85,0.01115,0.24834
128.222,8.319,38599.66,0.01117,0.24834
128.322,8.328,38622.18,0.01118,0.24834
128.422,8.336,38660.18,0.0112,0.24834
128.522,8.345,38718.96,0.01122,0.24834
128.622,8.353,38799.14,0.01123,0.24834
128.722,8.361,38844.11,0.01125,0.24834
128.822,8.37,38916.01,0.01127,0.24834
128.922,8.378,38975.94,0.01128,0.24834
129.022,8.386,39086.67,0.0113,0.24834
129.122,8.395,39160.81,0.01132,0.24834
129.222,8.403,39178.7,0.01133,0.24834
129.322,8.411,39199.82,0.01135,0.24834
129.422,8.42,39234.04,0.01137,0.24834
129.522,8.428,39335.71,0.01138,0.24834
129.622,8.436,39425.94,0.0114,0.24834
129.722,8.444,39494.59,0.01142,0.24834
129.822,8.453,39556.64,0.01143,0.24834
129.922,8.461,39635.26,0.01145,0.24834
130.022,8.469,39656,0.01147,0.24834
130.122,8.478,39675.64,0.01148,0.24834
130.222,8.486,39734.68,0.0115,0.24834
130.322,8.494,39836.77,0.01152,0.24834
130.422,8.503,39889.57,0.01153,0.24834
130.522,8.511,39956.48,0.01155,0.24834
130.622,8.52,40009.8,0.01157,0.24834
130.722,8.528,40087.25,0.01158,0.24834
130.822,8.536,40173.93,0.0116,0.24834
130.922,8.545,40228.98,0.01162,0.24834
131.022,8.553,40254.14,0.01163,0.24834
131.122,8.561,40292.65,0.01165,0.24834
131.222,8.57,40374.46,0.01167,0.24834
131.322,8.578,40449.45,0.01168,0.24834
131.422,8.586,40517.3,0.0117,0.24834
131.522,8.595,40593.86,0.01172,0.24834
131.622,8.603,40669.62,0.01173,0.24834
131.722,8.611,40685.02,0.01175,0.24834
131.822,8.62,40715.06,0.01177,0.24834
131.922,8.628,40766.93,0.01178,0.24834
132.022,8.636,40865.47,0.0118,0.24834
132.122,8.645,40941.32,0.01182,0.24834
132.222,8.653,41022.05,0.01183,0.24834
132.322,8.661,41081.34,0.01185,0.24834
132.422,8.669,41143.82,0.01187,0.24834
132.522,8.678,41196.9,0.01188,0.24834
132.622,8.686,41227.3,0.0119,0.24834
132.722,8.695,41258.82,0.01192,0.24834
132.822,8.703,41316.71,0.01193,0.24834
132.922,8.711,41386.55,0.01195,0.24834
133.022,8.719,41450.87,0.01197,0.24834
133.122,8.728,41531.45,0.01198,0.24834
133.222,8.736,41636.71,0.012,0.24834
133.322,8.745,41722.07,0.01202,0.24834
133.422,8.753,41758.58,0.01203,0.24835
133.522,8.761,41780.16,0.01205,0.24835
133.622,8.769,41834.42,0.01207,0.24835
133.722,8.778,41919.4,0.01208,0.24835
133.822,8.786,41951.09,0.0121,0.24835
133.922,8.795,42019.38,0.01212,0.24835
134.022,8.803,42076.91,0.01213,0.24835
134.122,8.811,42156.72,0.01215,0.24836
134.222,8.82,42223.1,0.01217,0.24836
134.322,8.828,42263.03,0.01218,0.24836
134.422,8.836,42294.3,0.0122,0.24836
134.522,8.844,42386.66,0.01222,0.24836
134.622,8.853,42489.23,0.01223,0.24836
134.722,8.861,42543.3,0.01225,0.24836
134.822,8.87,42602.89,0.01227,0.24836
134.922,8.878,42687.18,0.01228,0.24837
135.022,8.886,42724.78,0.0123,0.24837
135.122,8.894,42741.19,0.01232,0.24837
135.222,8.903,42767.28,0.01233,0.24837
135.322,8.911,42808.9,0.01235,0.24837
135.422,8.92,42906.66,0.01237,0.24837
135.522,8.928,43001.41,0.01238,0.24837
135.622,8.936,43086.06,0.0124,0.24837
135.722,8.944,43147.9,0.01242,0.24837
135.822,8.953,43247.75,0.01243,0.24837
135.922,8.961,43317.55,0.01245,0.24837
136.022,8.97,43342.73,0.01247,0.24837
136.122,8.978,43348.51,0.01248,0.24837
136.222,8.986,43398.36,0.0125,0.24838
136.322,8.994,43455.1,0.01252,0.24838
136.422,9.003,43527.2,0.01253,0.24838
136.522,9.011,43617.97,0.01255,0.24838
136.622,9.02,43717.25,0.01257,0.24838
136.722,9.028,43768.48,0.01258,0.24838
136.822,9.036,43810.41,0.0126,0.24838
136.922,9.045,43861.88,0.01262,0.24838
137.022,9.053,43951.54,0.01263,0.24838
137.122,9.061,44026.01,0.01265,0.24838
137.222,9.07,44091.98,0.01267,0.24838
137.322,9.078,44139.28,0.01268,0.24838
137.422,9.086,44182.57,0.0127,0.24838
137.522,9.095,44243.13,0.01272,0.24838
137.622,9.103,44275.11,0.01273,0.24838
137.722,9.111,44320.91,0.01275,0.24838
137.822,9.119,44378.28,0.01277,0.24838
137.922,9.128,44479.08,0.01278,0.24838
138.022,9.136,44558.33,0.0128,0.24838
138.122,9.145,44638.56,0.01282,0.24838
138.222,9.153,44743.18,0.01283,0.24838
138.322,9.161,44658.7,0.01285,0.2484
138.422,9.17,44789.82,0.01287,0.24842
138.522,9.178,44846.3,0.01288,0.24843
138.622,9.186,44847.82,0.0129,0.24842
138.722,9.195,44848.74,0.01292,0.24842
138.822,9.203,44894.91,0.01293,0.24842
138.922,9.211,44978.72,0.01295,0.24843
139.022,9.219,45073.87,0.01297,0.24843
139.122,9.228,45157.41,0.01298,0.24842
139.222,9.236,45244.62,0.013,0.24842
139.322,9.245,45333.53,0.01302,0.24843
139.422,9.253,45366.63,0.01303,0.24842
139.522,9.261,45421.18,0.01305,0.24843
139.622,9.269,45361.94,0.01307,0.24843
139.722,9.278,45422.25,0.01308,0.24843
139.822,9.286,45495.93,0.0131,0.24843
139.922,9.294,45561.56,0.01312,0.24843
140.022,9.303,45606.1,0.01313,0.24843
140.122,9.311,45644,0.01315,0.24843
140.222,9.319,45748.6,0.01317,0.24843
140.322,9.328,45829.32,0.01318,0.24843
140.422,9.336,45872,0.0132,0.24843
140.522,9.344,45912.07,0.01322,0.24843
140.622,9.353,46016.85,0.01323,0.24843
140.722,9.361,46099.87,0.01325,0.24843
140.822,9.369,46198.96,0.01327,0.24843
140.922,9.378,46262.05,0.01328,0.24843
141.022,9.386,46326,0.0133,0.24843
141.122,9.394,46351.26,0.01332,0.24843
141.222,9.403,46361.55,0.01333,0.24843
141.322,9.411,46395.07,0.01335,0.24843
141.422,9.419,46460.79,0.01337,0.24843
141.522,9.428,46565.76,0.01338,0.24843
141.622,9.436,46659.86,0.0134,0.24843
141.722,9.444,46731.16,0.01342,0.24843
141.822,9.453,46832.16,0.01343,0.24843
141.922,9.461,46897.35,0.01345,0.24843
142.022,9.47,46948.48,0.01347,0.24843
142.122,9.478,46974.92,0.01348,0.24843
142.222,9.486,47019.59,0.0135,0.24843
142.322,9.495,47062.57,0.01352,0.24843
142.422,9.503,47115.11,0.01353,0.24843
142.522,9.511,47198.4,0.01355,0.24843
142.622,9.519,47281.78,0.01357,0.24842
142.722,9.528,47369.27,0.01358,0.24843
142.822,9.536,47402.23,0.0136,0.24842
142.922,9.545,47448.52,0.01362,0.24842
143.022,9.553,47524.77,0.01363,0.24842
143.122,9.561,47616.16,0.01365,0.24842
143.222,9.569,47674.63,0.01367,0.24842
143.322,9.578,47741.49,0.01368,0.24842
143.422,9.586,47805.24,0.0137,0.24842
143.522,9.594,47864.97,0.01372,0.24842
143.622,9.603,47895.79,0.01373,0.24842
143.722,9.611,47912.61,0.01375,0.24842
143.822,9.619,47965.61,0.01377,0.24842
143.922,9.628,48088.29,0.01378,0.24842
144.022,9.636,48157.11,0.0138,0.24842
144.122,9.645,48246.75,0.01382,0.24842
144.222,9.653,48323.31,0.01383,0.24842
144.322,9.661,48407.23,0.01385,0.24842
144.422,9.67,48447.81,0.01387,0.24842
144.522,9.678,48469.7,0.01388,0.24842
144.622,9.686,48480.69,0.0139,0.24842
144.722,9.695,48564.88,0.01392,0.24842
144.822,9.703,48651.64,0.01393,0.24842
144.922,9.711,48711.55,0.01395,0.24842
145.022,9.72,48798.97,0.01397,0.24842
145.122,9.728,48907.29,0.01398,0.24842
145.222,9.736,48969.86,0.014,0.24842
145.322,9.744,49008.32,0.01402,0.24842
145.422,9.753,49045.36,0.01403,0.24842
145.522,9.761,49111.37,0.01405,0.24842
145.622,9.77,49169.65,0.01407,0.24842
145.722,9.778,49259.66,0.01408,0.24842
145.822,9.786,49320.97,0.0141,0.24842
145.922,9.794,49384.58,0.01412,0.24842
146.022,9.803,49428.75,0.01413,0.24842
146.122,9.811,49460.06,0.01415,0.24842
146.222,9.82,49499.09,0.01417,0.24842
146.322,9.828,49598.25,0.01418,0.24842
146.422,9.836,49695.5,0.0142,0.24842
146.522,9.844,49772.4,0.01422,0.24842
146.622,9.853,49821.97,0.01423,0.24842
146.722,9.861,49913.22,0.01425,0.24842
146.822,9.87,49960.29,0.01427,0.24842
146.922,9.878,49992.87,0.01428,0.24842
147.022,9.886,50030.18,0.0143,0.24842
147.122,9.895,50104.52,0.01432,0.24842
147.222,9.903,50162,0.01433,0.24842
147.322,9.911,50233.66,0.01435,0.24842
147.422,9.919,50327.82,0.01437,0.24842
147.522,9.928,50421.69,0.01438,0.24842
147.622,9.936,50483.55,0.0144,0.24842
147.722,9.944,50503.82,0.01442,0.24842
147.822,9.953,50525.71,0.01443,0.24842
147.922,9.961,50564.41,0.01445,0.24842
148.022,9.969,50683.88,0.01447,0.24842
148.122,9.978,50763.09,0.01448,0.24842
148.222,9.986,50821.78,0.0145,0.24842
148.322,9.994,50907.67,0.01452,0.24842
148.422,10.003,50970.51,0.01453,0.24842
148.522,10.011,50990.96,0.01455,0.24842
148.622,10.019,51032.97,0.01457,0.24842
148.722,10.028,51122.95,0.01458,0.24842
148.822,10.036,51196.75,0.0146,0.24842
148.922,10.045,51248.74,0.01462,0.24842
149.022,10.053,51315.13,0.01463,0.24842
149.122,10.061,51379.37,0.01465,0.24842
149.222,10.07,51494.55,0.01467,0.24842
149.322,10.078,51541.55,0.01468,0.24842
149.422,10.086,51558.78,0.0147,0.24842
149.522,10.095,51582.14,0.01472,0.24843
149.622,10.103,51685.86,0.01473,0.24843
149.722,10.111,51772.75,0.01475,0.24843
149.822,10.119,51849.75,0.01477,0.24843
149.922,10.128,51922.56,0.01478,0.24843
150.022,10.136,51985.93,0.0148,0.24843
150.122,10.145,52014.01,0.01482,0.24843
150.222,10.153,52054.27,0.01483,0.24843
150.322,10.161,52105.29,0.01485,0.24843
150.422,10.17,52212.97,0.01487,0.24843
150.522,10.178,52287.72,0.01488,0.24843
150.622,10.186,52365.25,0.0149,0.24843
150.722,10.194,52412.91,0.01492,0.24844
150.822,10.203,52490.98,0.01493,0.24844
150.922,10.211,52545.46,0.01495,0.24844
151.022,10.22,52574.77,0.01497,0.24844
151.122,10.228,52605.75,0.01498,0.24844
151.222,10.236,52668.46,0.015,0.24844
151.322,10.244,52746,0.01502,0.24844
151.422,10.253,52824.66,0.01503,0.24844
151.522,10.261,52923.52,0.01505,0.24844
151.622,10.27,53047.62,0.01507,0.24845
151.722,10.278,53076.81,0.01508,0.24845
151.822,10.286,53100.76,0.0151,0.24845
151.922,10.295,53149.76,0.01512,0.24845
152.022,10.303,53220.9,0.01513,0.24845
152.122,10.311,53271.43,0.01515,0.24845
152.222,10.32,53349.01,0.01517,0.24845
152.322,10.328,53397.94,0.01518,0.24846
152.422,10.336,53472.63,0.0152,0.24846
152.522,10.345,53565.96,0.01522,0.24846
152.622,10.353,53595.21,0.01523,0.24846
152.722,10.361,53635.66,0.01525,0.24846
152.822,10.369,53726.41,0.01527,0.24846
152.922,10.378,53818.2,0.01528,0.24846
153.022,10.386,53876.37,0.0153,0.24847
153.122,10.394,53939.64,0.01532,0.24847
153.222,10.403,54016.58,0.01533,0.24847
153.322,10.411,54042.79,0.01535,0.24847
153.422,10.419,54077.18,0.01537,0.24847
153.522,10.428,54108.13,0.01538,0.24848
153.622,10.436,54189.21,0.0154,0.24848
153.722,10.444,54290.8,0.01542,0.24848
153.822,10.453,54374.47,0.01543,0.24849
153.922,10.461,54465.24,0.01545,0.24849
154.022,10.469,54542.63,0.01547,0.24849
154.122,10.478,54633.53,0.01548,0.2485
154.222,10.486,54659.57,0.0155,0.2485
154.322,10.494,54664.72,0.01552,0.2485
154.422,10.503,54686.5,0.01553,0.24851
154.522,10.511,54771.73,0.01555,0.24851
154.622,10.519,54846.68,0.01557,0.24851
154.722,10.528,54925.51,0.01558,0.24851
154.822,10.536,55014,0.0156,0.24852
154.922,10.544,55098.8,0.01562,0.24852
155.022,10.553,55142.84,0.01563,0.24852
155.122,10.561,55191.36,0.01565,0.24852
155.222,10.57,55250.9,0.01567,0.24852
155.322,10.578,55339.6,0.01568,0.24852
155.422,10.586,55392.2,0.0157,0.24853
155.522,10.595,55448.11,0.01572,0.24853
155.622,10.603,55478.95,0.01573,0.24853
155.722,10.611,55548.99,0.01575,0.24853
155.822,10.62,55601.6,0.01577,0.24853
155.922,10.628,55659.62,0.01578,0.24854
156.022,10.636,55709.61,0.0158,0.24854
156.122,10.644,55797.2,0.01582,0.24854
156.222,10.653,55884.95,0.01583,0.24854
156.322,10.661,56001.51,0.01585,0.24854
156.422,10.67,56082.2,0.01587,0.24854
156.522,10.678,56151.02,0.01588,0.24854
156.622,10.686,56153.94,0.0159,0.24854
156.722,10.694,56154.8,0.01592,0.24854
156.822,10.703,56167.11,0.01593,0.24855
156.922,10.711,56284.33,0.01595,0.24855
157.022,10.719,56358.95,0.01597,0.24855
157.122,10.728,56435.35,0.01598,0.24855
157.222,10.736,56516.22,0.016,0.24855
157.322,10.745,56605.62,0.01602,0.24855
157.422,10.753,56678.77,0.01603,0.24855
157.522,10.761,56716.38,0.01605,0.24856
157.622,10.77,56763.45,0.01607,0.24856
157.722,10.777,56449.64,0.01608,0.24856
157.748,10.782,21377.4,0.01609,0.24824
