Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
61.3,5.108,25582.56,0.04235,0.02521
61.4,5.117,25600.15,0.04248,0.02526
61.5,5.125,25600.53,0.04262,0.02532
61.6,5.133,25598.81,0.04274,0.02538
61.7,5.142,25612.2,0.04287,0.02544
61.8,5.15,25620.03,0.043,0.0255
61.9,5.159,25621.26,0.04313,0.02557
62,5.167,25624.34,0.04327,0.02563
62.1,5.175,25628.16,0.0434,0.0257
62.2,5.184,25637.75,0.04353,0.02577
62.3,5.192,25638.58,0.04366,0.02585
62.4,5.2,25646.9,0.04379,0.02594
62.5,5.209,25643.25,0.04392,0.02603
62.6,5.217,25653.53,0.04405,0.02611
62.7,5.225,25651.38,0.04419,0.0262
62.8,5.233,25651.19,0.04431,0.02629
62.9,5.242,25654.19,0.04445,0.0264
63,5.25,25658.77,0.04458,0.02659
63.1,5.258,25661.18,0.04471,0.02663
63.2,5.267,25660.6,0.04483,0.02666
63.3,5.275,25664.01,0.04496,0.02669
63.4,5.283,25665.42,0.04509,0.02674
63.5,5.292,25667.4,0.04523,0.02678
63.6,5.3,25668.55,0.04536,0.0269
63.7,5.308,25667.98,0.04549,0.0271
63.8,5.317,25671.75,0.04562,0.02715
63.9,5.325,25670.93,0.04575,0.02721
64,5.334,25672.99,0.04588,0.02725
64.1,5.342,25675.2,0.04601,0.0273
64.2,5.35,25675,0.04614,0.02734
64.3,5.358,25675.11,0.04627,0.02738
64.4,5.367,25677.88,0.0464,0.02743
64.5,5.375,25677.71,0.04653,0.02748
64.6,5.384,25680.39,0.04667,0.02755
64.7,5.392,25678.99,0.0468,0.02762
64.8,5.4,25680.56,0.04693,0.0277
64.9,5.408,25680.04,0.04706,0.02778
65,5.417,25682.38,0.04719,0.02786
65.1,5.425,25683.28,0.04732,0.02795
65.2,5.434,25684.12,0.04746,0.02804
65.3,5.442,25683.31,0.04759,0.02812
65.4,5.45,25683.81,0.04772,0.02821
65.5,5.458,25685.13,0.04785,0.02829
65.6,5.467,25685.93,0.04797,0.02837
65.7,5.475,25687.1,0.04811,0.02844
65.8,5.483,25688.04,0.04824,0.02852
65.9,5.492,25688.11,0.04836,0.02859
66,5.5,25690.46,0.0485,0.02867
66.1,5.508,25690.74,0.04863,0.02876
66.2,5.517,25691.67,0.04876,0.02884
66.3,5.525,25691.43,0.04889,0.02893
66.4,5.534,25692.62,0.04902,0.02901
66.5,5.542,25692.42,0.04915,0.02908
66.6,5.55,25694.37,0.04928,0.02916
66.7,5.559,25696.73,0.04942,0.02925
66.8,5.567,25698.9,0.04955,0.02935
66.9,5.575,25698.1,0.04968,0.02959
67,5.584,25699.57,0.04981,0.02964
67.1,5.592,25699.57,0.04994,0.02968
67.2,5.6,25703.39,0.05007,0.02973
67.3,5.609,25701.13,0.0502,0.02981
67.4,5.617,25704.19,0.05034,0.02988
67.5,5.625,25704.67,0.05047,0.02995
67.6,5.633,25706.69,0.0506,0.03002
67.7,5.642,25708,0.05073,0.03009
67.8,5.65,25712.69,0.05087,0.03016
67.9,5.658,25714.35,0.051,0.03022
68,5.667,25721.32,0.05113,0.03031
68.1,5.675,25716.7,0.05126,0.0304
68.2,5.683,25722.41,0.05139,0.03108
68.3,5.692,25724.57,0.05153,0.03111
68.4,5.7,25728.01,0.05166,0.03115
68.5,5.709,25724.83,0.05179,0.03119
68.6,5.717,25731.4,0.05191,0.03123
68.7,5.725,25740.75,0.05205,0.03127
68.8,5.734,25746.18,0.05218,0.03131
68.9,5.742,25746.2,0.05231,0.03136
69,5.75,25749.2,0.05245,0.0314
69.1,5.759,25750.06,0.05258,0.03146
69.2,5.767,25750.92,0.05272,0.03152
69.3,5.775,25760.73,0.05285,0.03158
69.4,5.784,25766.38,0.05298,0.03163
69.5,5.792,25768.18,0.05311,0.0317
69.6,5.8,25770.23,0.05325,0.03176
69.7,5.808,25775.87,0.05338,0.03183
69.8,5.817,25777.7,0.05351,0.0319
69.9,5.825,25783.81,0.05365,0.03196
70,5.834,25791.64,0.05378,0.03203
70.1,5.842,25792.08,0.05391,0.0321
70.2,5.85,25793.4,0.05404,0.03217
70.3,5.858,25793.74,0.05418,0.03228
70.4,5.867,25798.13,0.05431,0.03232
70.5,5.875,25800.61,0.05445,0.03238
70.6,5.884,25802.17,0.05458,0.03244
70.7,5.892,25807.31,0.05471,0.0325
70.8,5.9,25810.31,0.05485,0.03257
70.9,5.908,25814.71,0.05498,0.03264
71,5.917,25815.62,0.05511,0.03271
71.1,5.925,25819.63,0.05524,0.03278
71.2,5.934,25824.43,0.05537,0.03285
71.3,5.942,25824.98,0.05551,0.03291
71.4,5.95,25824.85,0.05564,0.03298
71.5,5.959,25826.96,0.05578,0.03305
71.6,5.967,25828.77,0.05591,0.03312
71.7,5.975,25835.11,0.05604,0.03319
71.8,5.983,25835.72,0.05618,0.03325
71.9,5.992,25832.62,0.05631,0.03332
72,6,25838.52,0.05645,0.03338
72.1,6.008,25844.73,0.05658,0.03345
72.2,6.017,25843.67,0.05671,0.03351
72.3,6.025,25845.97,0.05684,0.03358
72.4,6.033,25849.07,0.05698,0.03365
72.5,6.042,25848.13,0.05711,0.03371
72.6,6.05,25851.76,0.05725,0.03378
72.7,6.059,25852.62,0.05738,0.03385
72.8,6.067,25852.73,0.05751,0.03392
72.9,6.075,25858.7,0.05765,0.03399
73,6.083,25863.03,0.05778,0.03406
73.1,6.092,25867.29,0.05791,0.03413
73.2,6.1,25863.97,0.05805,0.0342
73.3,6.109,25872.07,0.05819,0.03427
73.4,6.117,25875.69,0.05832,0.03434
73.5,6.125,25875.58,0.05845,0.03441
73.6,6.134,25878.65,0.05859,0.03448
73.7,6.142,25886.09,0.05872,0.03455
73.8,6.15,25883.9,0.05886,0.03462
73.9,6.159,25883.98,0.05899,0.03469
74,6.167,25890.12,0.05913,0.03476
74.1,6.175,25902.76,0.05926,0.03483
74.2,6.183,25900.54,0.05939,0.0349
74.3,6.192,25908.96,0.05953,0.03497
74.4,6.2,25906.37,0.05967,0.03504
74.5,6.208,25912.31,0.0598,0.0351
74.6,6.217,25909.48,0.05993,0.03517
74.7,6.225,25914.36,0.06007,0.03524
74.8,6.234,25914.35,0.06021,0.03531
74.9,6.242,25918.63,0.06034,0.03538
75,6.25,25916.75,0.06048,0.03544
75.1,6.258,25927.37,0.06061,0.03551
75.2,6.267,25934.6,0.06075,0.03558
75.3,6.275,25934.12,0.06089,0.03565
75.4,6.284,25937.57,0.06102,0.03573
75.5,6.292,25942.17,0.06116,0.0358
75.6,6.3,25942.85,0.0613,0.03579
75.7,6.308,25944.18,0.06143,0.03582
75.8,6.317,25953.26,0.06157,0.03587
75.9,6.325,25955.96,0.06171,0.03593
76,6.334,25948.62,0.06184,0.036
76.1,6.342,25957.54,0.06197,0.03605
76.2,6.35,25960.88,0.0621,0.03484
76.3,6.358,25959.06,0.06224,0.03466
76.4,6.367,25969.85,0.06237,0.03468
76.5,6.375,25967.02,0.06251,0.03472
76.6,6.384,25972.6,0.06265,0.03474
76.7,6.392,25969.01,0.06279,0.03478
76.8,6.4,25970.53,0.06292,0.03481
76.9,6.408,25975.15,0.06306,0.03485
77,6.417,25979.37,0.06319,0.03489
77.1,6.425,25977.63,0.06333,0.03492
77.2,6.433,25980.78,0.06347,0.03496
77.3,6.442,25984.56,0.0636,0.035
77.4,6.45,25985.81,0.06374,0.03503
77.5,6.459,25987.24,0.06388,0.03507
77.6,6.467,25990.14,0.06402,0.03511
77.7,6.475,25988.08,0.06416,0.03515
77.8,6.483,25991.63,0.06429,0.0352
77.9,6.492,25993.39,0.06443,0.03524
78,6.5,25990.4,0.06457,0.0353
78.1,6.509,25994,0.06471,0.03535
78.2,6.517,25998.32,0.06485,0.03541
78.3,6.525,25994.79,0.06498,0.03546
78.4,6.534,25998.96,0.06512,0.03553
78.5,6.542,25999.85,0.06525,0.0356
78.6,6.55,26000.18,0.0654,0.03567
78.7,6.558,26001.44,0.06553,0.03574
78.8,6.567,26001.98,0.06567,0.03581
78.9,6.575,26003.67,0.06581,0.03589
79,6.583,26005.2,0.06595,0.03596
79.1,6.592,26007.35,0.06608,0.03604
79.2,6.6,26011.15,0.06622,0.03612
79.3,6.608,26010.69,0.06636,0.0362
79.4,6.617,26008.43,0.06649,0.03629
79.5,6.625,26015.36,0.06663,0.03637
79.6,6.634,26019.34,0.06678,0.03645
79.7,6.642,26017.11,0.06691,0.03653
79.8,6.65,26019.07,0.06705,0.03661
79.9,6.659,26019.24,0.06719,0.03669
80,6.667,26018.93,0.06733,0.03677
80.1,6.675,26019,0.06746,0.03685
80.2,6.684,26022.29,0.0676,0.03693
80.3,6.692,26026.13,0.06774,0.037
80.4,6.7,26023.33,0.06788,0.03707
80.5,6.708,26029.67,0.06802,0.03713
80.6,6.717,26030.45,0.06816,0.03719
80.7,6.725,26033.32,0.0683,0.03724
80.8,6.734,26036.27,0.06844,0.03728
80.9,6.742,26034.74,0.06859,0.03733
81,6.75,26032.22,0.06873,0.03738
81.1,6.758,26037.81,0.06886,0.03743
81.2,6.767,26038.46,0.069,0.03747
81.3,6.775,26037.12,0.06914,0.03751
81.4,6.784,26042.02,0.06928,0.03755
81.5,6.792,26039.92,0.06942,0.0376
81.6,6.8,26050.04,0.06956,0.03764
81.7,6.808,26043.88,0.0697,0.03768
81.8,6.817,26048.43,0.06984,0.03772
81.9,6.825,26045.02,0.06998,0.03776
82,6.834,26045.88,0.07012,0.03781
82.1,6.842,26044.77,0.07026,0.03785
82.2,6.85,26046.73,0.0704,0.03789
82.3,6.859,26050.41,0.07054,0.03793
82.4,6.867,26050.81,0.07068,0.03797
82.5,6.875,26054.71,0.07082,0.03802
82.6,6.884,26047.55,0.07096,0.03806
82.7,6.892,26059.36,0.0711,0.0381
82.8,6.9,26049.19,0.07125,0.03814
82.9,6.909,26073.01,0.07139,0.03813
83,6.917,26078.26,0.07152,0.03817
83.1,6.925,26070.79,0.07167,0.03821
83.2,6.933,26073.27,0.07181,0.03825
83.3,6.942,26063.98,0.07195,0.03829
83.4,6.95,26083.45,0.07209,0.03833
83.5,6.958,26084.1,0.07223,0.03836
83.6,6.967,26084.61,0.07237,0.0384
83.7,6.975,26086.05,0.07252,0.03844
83.8,6.983,26085.49,0.07266,0.03848
83.9,6.992,26062.18,0.0728,0.03851
84,7,26093.93,0.07294,0.03854
84.1,7.008,26097.8,0.07309,0.03858
84.2,7.017,26093.42,0.07323,0.03863
84.3,7.025,26094.27,0.07337,0.03867
84.4,7.033,26099.66,0.07351,0.03871
84.5,7.042,26098.62,0.07365,0.03874
84.6,7.05,26095.32,0.0738,0.03877
84.7,7.058,26097.59,0.07394,0.03881
84.8,7.067,26096.9,0.07408,0.03884
84.9,7.075,26100.13,0.07422,0.03887
85,7.083,26100.36,0.07436,0.0389
85.1,7.092,26104.01,0.07451,0.03893
85.2,7.1,26109.68,0.07465,0.03896
85.3,7.108,26104.51,0.0748,0.03899
85.4,7.117,26105.68,0.07493,0.03902
85.5,7.125,26109.12,0.07508,0.03905
85.6,7.134,26116.43,0.07522,0.03902
85.7,7.142,26112.89,0.07537,0.03901
85.8,7.15,26109.69,0.07551,0.03903
85.9,7.158,26111.55,0.07565,0.03906
86,7.167,26116.3,0.0758,0.0391
86.1,7.175,26119.48,0.07594,0.03912
86.2,7.183,26117.17,0.07608,0.03915
86.3,7.192,26113.22,0.07623,0.03917
86.4,7.2,26116.31,0.07637,0.03919
86.5,7.208,26118.19,0.07652,0.03919
86.6,7.217,26115.11,0.07666,0.03922
86.7,7.225,26118.68,0.0768,0.03924
86.8,7.234,26119.96,0.07695,0.0392
86.9,7.242,26121.53,0.07709,0.0392
87,7.25,26119.37,0.07723,0.03922
87.1,7.258,26121.04,0.07737,0.03926
87.2,7.267,26126.99,0.07752,0.03929
87.3,7.275,26127.73,0.07766,0.03931
87.4,7.284,26124.4,0.07781,0.0393
87.5,7.292,26121.14,0.07795,0.0392
87.6,7.3,26130.8,0.0781,0.03891
87.7,7.309,26124.95,0.07825,0.03894
87.8,7.317,26128.5,0.07839,0.03897
87.9,7.325,26131.19,0.07853,0.039
88,7.333,26125.58,0.07868,0.03903
88.1,7.342,26133.38,0.07883,0.03906
88.2,7.35,26131.49,0.07897,0.03909
88.3,7.358,26132.69,0.07912,0.0391
88.4,7.367,26135.37,0.07927,0.03914
88.5,7.375,26130.82,0.07941,0.03917
88.6,7.383,26133.19,0.07956,0.03921
88.7,7.392,26135.35,0.07971,0.03924
88.8,7.4,26136.68,0.07985,0.03896
88.9,7.409,26134.86,0.08,0.03825
89,7.417,26134.09,0.08014,0.03829
89.1,7.425,26137.74,0.08029,0.03831
89.2,7.434,26133.93,0.08043,0.03835
89.3,7.442,26139.85,0.08058,0.03838
89.4,7.45,26139.05,0.08073,0.03842
89.5,7.459,26140.96,0.08088,0.03845
89.6,7.467,26137.96,0.08102,0.03848
89.7,7.475,26139.14,0.08117,0.03852
89.8,7.484,26139.15,0.08131,0.03855
89.9,7.492,26140.21,0.08146,0.03858
90,7.5,26141.35,0.0816,0.03862
90.1,7.508,26140.65,0.08175,0.03866
90.2,7.517,26144.59,0.0819,0.0387
90.3,7.525,26141.77,0.08205,0.03874
90.4,7.533,26144.1,0.0822,0.03877
90.5,7.542,26146.81,0.08235,0.03881
90.6,7.55,26144.91,0.08249,0.03884
90.7,7.558,26145.1,0.08264,0.03887
90.8,7.567,26146.07,0.08279,0.03891
90.9,7.575,26148.58,0.08294,0.03895
91,7.584,26148.31,0.08309,0.03898
91.1,7.592,26147.56,0.08324,0.03902
91.2,7.6,26146.58,0.08338,0.03906
91.3,7.608,26149.15,0.08353,0.03909
91.4,7.617,26151.21,0.08368,0.03913
91.5,7.625,26148.51,0.08383,0.03916
91.6,7.634,26146.55,0.08397,0.03919
91.7,7.642,26149.15,0.08412,0.03923
91.8,7.65,26147.72,0.08427,0.03928
91.9,7.659,26149.12,0.08442,0.03932
92,7.667,26147.64,0.08456,0.03936
92.1,7.675,26148.77,0.08471,0.03939
92.2,7.683,26153.32,0.08486,0.03942
92.3,7.692,26152.11,0.08501,0.03946
92.4,7.7,26153.29,0.08516,0.03949
92.5,7.709,26156.68,0.0853,0.03955
92.6,7.717,26153,0.08545,0.03948
92.7,7.725,26152.34,0.0856,0.03947
92.8,7.734,26157.62,0.08575,0.03949
92.9,7.742,26150.04,0.08589,0.03952
93,7.75,26151.62,0.08604,0.03955
93.1,7.759,26150.7,0.08619,0.03959
93.2,7.767,26154.69,0.08634,0.03963
93.3,7.775,26154.41,0.08649,0.03967
93.4,7.783,26155.48,0.08663,0.03971
93.5,7.792,26152.4,0.08678,0.03976
93.6,7.8,26158.57,0.08693,0.03926
93.7,7.809,26156.48,0.08708,0.03929
93.8,7.817,26156.08,0.08723,0.03932
93.9,7.825,26153.78,0.08738,0.03934
94,7.834,26156.46,0.08752,0.03938
94.1,7.842,26144.47,0.08767,0.03942
94.2,7.85,26154.02,0.08782,0.03947
94.3,7.859,26149.23,0.08796,0.03952
94.4,7.867,26150.82,0.08811,0.03956
94.5,7.875,26150.07,0.08825,0.0396
94.6,7.883,26154.71,0.0884,0.03963
94.7,7.892,26161.95,0.08855,0.03967
94.8,7.9,26158.69,0.08869,0.03971
94.9,7.908,26154.76,0.08884,0.03974
95,7.917,26153.08,0.08899,0.03974
95.1,7.925,26157.54,0.08914,0.03968
95.2,7.934,26150.85,0.08929,0.03963
95.3,7.942,26154,0.08943,0.03965
95.4,7.95,26153.62,0.08958,0.03967
95.5,7.959,26150.93,0.08972,0.03968
95.6,7.967,26154.88,0.08987,0.03967
95.7,7.975,26157.35,0.09001,0.03967
95.8,7.984,26154.92,0.09016,0.03968
95.9,7.992,26153.62,0.09031,0.0397
96,8,26151.3,0.09046,0.03972
96.1,8.009,26153.4,0.0906,0.03974
96.2,8.017,26152.72,0.09075,0.03976
96.3,8.025,26152.35,0.09089,0.03979
96.4,8.034,26157.54,0.09104,0.0398
96.5,8.042,26152.21,0.09118,0.03983
96.6,8.05,26153.56,0.09133,0.03985
96.7,8.058,26150.83,0.09147,0.03987
96.8,8.067,26155.57,0.09161,0.03988
96.9,8.075,26152.11,0.09176,0.03986
97,8.084,26155.28,0.09191,0.03979
97.1,8.092,26148.13,0.09205,0.0398
97.2,8.1,26145.61,0.09219,0.03981
97.3,8.108,26149.89,0.09233,0.0398
97.4,8.117,26152.45,0.09247,0.03981
97.5,8.125,26147.35,0.09261,0.03984
97.6,8.133,26150.58,0.09275,0.03987
97.7,8.142,26147.5,0.0929,0.03989
97.8,8.15,26149.98,0.09304,0.0397
97.9,8.158,26147.75,0.09318,0.03962
98,8.167,26148.45,0.09332,0.03964
98.1,8.175,26145.76,0.09346,0.03966
98.2,8.183,26147.13,0.0936,0.03969
98.3,8.192,26146.32,0.09374,0.03971
98.4,8.2,26146.36,0.09387,0.03973
98.5,8.209,26147.6,0.09402,0.03976
98.6,8.217,26142.09,0.09415,0.03978
98.7,8.225,26145.47,0.09429,0.0398
98.8,8.233,26140.46,0.09442,0.03982
98.9,8.242,26141.51,0.09456,0.03985
99,8.25,26144.32,0.09469,0.03987
99.1,8.259,26141.99,0.09483,0.03991
99.2,8.267,26136.11,0.09496,0.03993
99.3,8.275,26136.61,0.0951,0.03995
99.4,8.283,26134.97,0.09523,0.03997
99.5,8.292,26137.54,0.09536,0.04
99.6,8.3,26136.69,0.09549,0.04002
99.7,8.308,26131.39,0.09562,0.04004
99.8,8.317,26130.79,0.09575,0.04007
99.9,8.325,26130.24,0.09588,0.04009
100,8.333,26132.74,0.09601,0.04011
100.1,8.342,26133.46,0.09614,0.04013
100.2,8.35,26130.01,0.09627,0.04015
100.3,8.358,26127.69,0.09639,0.04017
100.4,8.367,26130.29,0.09652,0.04019
100.5,8.375,26125.73,0.09664,0.04021
100.6,8.384,26125.99,0.09676,0.04023
100.7,8.392,26123.15,0.09689,0.04026
100.8,8.4,26125.72,0.09701,0.04028
100.9,8.409,26122.7,0.09713,0.0403
101,8.417,26120.54,0.09725,0.04032
101.1,8.425,26122.42,0.09738,0.04033
101.2,8.434,26115.59,0.0975,0.04036
101.3,8.442,26114.83,0.09762,0.04037
101.4,8.45,26108.53,0.09773,0.04039
101.5,8.458,26108.95,0.09784,0.0404
101.6,8.467,26110.41,0.09796,0.04028
101.7,8.475,26107.17,0.09807,0.04026
101.8,8.484,26104.13,0.09819,0.04026
101.9,8.492,26099.15,0.0983,0.04026
102,8.5,26092.42,0.09841,0.04027
102.1,8.508,26095.54,0.09852,0.04026
102.2,8.517,26100.31,0.09863,0.04027
102.3,8.525,26092.27,0.09874,0.04026
102.4,8.534,26092.21,0.09885,0.04027
102.5,8.542,26082.14,0.09896,0.04028
102.6,8.55,26077.06,0.09906,0.04028
102.7,8.559,26078.95,0.09917,0.04029
102.8,8.567,26071.14,0.09927,0.0403
102.9,8.575,26068.52,0.09938,0.04031
103,8.584,26065.88,0.09948,0.04032
103.1,8.592,26064.32,0.09958,0.04032
103.2,8.6,26056.2,0.09969,0.04031
103.3,8.609,26058.06,0.09978,0.04032
103.4,8.617,26045.16,0.09988,0.04031
103.5,8.625,26044.34,0.09999,0.04029
103.6,8.633,26038.74,0.10008,0.04029
103.7,8.642,26034.03,0.10018,0.0403
103.8,8.65,26034.85,0.10028,0.04031
103.9,8.659,26031.26,0.10038,0.04032
104,8.667,26024.45,0.10047,0.04033
104.1,8.675,26020.85,0.10056,0.04034
104.2,8.683,26018.25,0.10065,0.04033
104.3,8.692,26015,0.10075,0.04033
104.4,8.7,26015.1,0.10084,0.04035
104.5,8.709,26012.32,0.10093,0.04037
104.6,8.717,26013.31,0.10102,0.04038
104.7,8.725,26002.31,0.1011,0.04037
104.8,8.733,26000.13,0.1012,0.04036
104.9,8.742,25998.6,0.10128,0.04034
105,8.75,25994.59,0.10137,0.04033
105.1,8.759,25991.75,0.10146,0.04033
105.2,8.767,25988.44,0.10154,0.04032
105.3,8.775,25990.44,0.10162,0.04032
105.4,8.783,25983.19,0.10171,0.04032
105.5,8.792,25975.52,0.10179,0.04032
105.6,8.8,25971.13,0.10187,0.04033
105.7,8.808,25968.56,0.10195,0.04031
105.8,8.817,25959.45,0.10203,0.04033
105.9,8.825,25951.34,0.10211,0.04034
106,8.834,25948.88,0.10218,0.04032
106.1,8.842,25937.23,0.10226,0.04029
106.2,8.85,25922.12,0.10234,0.04028
106.3,8.858,25915.17,0.10242,0.04028
106.4,8.867,25908.96,0.10249,0.04028
106.5,8.875,25909.98,0.10257,0.04027
106.6,8.883,25899.21,0.10264,0.04026
106.7,8.892,25885.95,0.10272,0.04025
106.8,8.9,25883.7,0.10279,0.04023
106.9,8.908,25877.08,0.10286,0.04021
107,8.917,25865.13,0.10293,0.0402
107.1,8.925,25862.06,0.10301,0.04019
107.2,8.934,25852.64,0.10308,0.04018
107.3,8.942,25849.37,0.10314,0.04018
107.4,8.95,25842.78,0.10321,0.04017
107.5,8.959,25836.89,0.10328,0.04017
107.6,8.967,25836.07,0.10335,0.04013
107.7,8.975,25824.57,0.10342,0.03996
107.8,8.983,25817.64,0.10349,0.03985
107.9,8.992,25815.83,0.10355,0.03976
108,9,25806.3,0.10361,0.03976
108.1,9.009,25799.33,0.10368,0.03974
108.2,9.017,25792.64,0.10375,0.03977
108.3,9.025,25782.3,0.10381,0.03977
108.4,9.033,25768.09,0.10387,0.03976
108.5,9.042,25762.6,0.10394,0.03975
108.6,9.05,25752.8,0.104,0.03975
108.7,9.059,25743.54,0.10406,0.03974
108.8,9.067,25729.41,0.10413,0.03974
108.9,9.075,25724.15,0.10419,0.03968
109,9.084,25720.31,0.10425,0.03967
109.1,9.092,25711.79,0.10431,0.03966
109.2,9.1,25706.15,0.10437,0.03964
109.3,9.109,25702.96,0.10444,0.03962
109.4,9.117,25698.88,0.10449,0.03961
109.5,9.125,25695.75,0.10455,0.03961
109.6,9.133,25694.24,0.10461,0.0396
109.7,9.142,25691.02,0.10466,0.03959
109.8,9.15,25690.7,0.10472,0.03959
109.9,9.159,25686.63,0.10478,0.03959
110,9.167,25686.32,0.10484,0.03957
110.1,9.175,25681.87,0.10489,0.03956
110.2,9.183,25680.03,0.10495,0.03955
110.3,9.192,25680.42,0.105,0.03954
110.4,9.2,25677.28,0.10505,0.03952
110.5,9.208,25673.92,0.10511,0.03951
110.6,9.217,25673.09,0.10516,0.03951
110.7,9.225,25666.72,0.10521,0.0395
110.8,9.233,25662.86,0.10527,0.03949
110.9,9.242,25659.52,0.10532,0.03948
111,9.25,25650.33,0.10537,0.03948
111.1,9.258,25644.33,0.10542,0.03947
111.2,9.267,25634.78,0.10547,0.03945
111.3,9.275,25622.89,0.10552,0.03944
111.4,9.284,25603.56,0.10557,0.03943
111.5,9.292,25586.33,0.10562,0.03943
111.6,9.3,25573.18,0.10567,0.03943
111.7,9.308,25555.05,0.10571,0.03943
111.8,9.317,25534.97,0.10576,0.03943
111.9,9.325,25517.63,0.10581,0.03943
112,9.334,25501.85,0.10585,0.03943
112.1,9.342,25490.12,0.1059,0.03943
112.2,9.35,25477.87,0.10594,0.03943
112.3,9.358,25470.89,0.10599,0.03942
112.4,9.367,25459.83,0.10603,0.03942
112.5,9.375,25449.66,0.10608,0.03941
112.6,9.383,25438.62,0.10612,0.0394
112.7,9.392,25423.66,0.10616,0.03939
112.8,9.4,25409.47,0.1062,0.03938
112.9,9.408,25399.81,0.10625,0.03938
113,9.417,25381.88,0.10628,0.03937
113.1,9.425,25366.56,0.10632,0.03937
113.2,9.434,25349.97,0.10637,0.03936
113.3,9.442,25335.76,0.1064,0.03935
113.4,9.45,25320.89,0.10644,0.03935
113.5,9.459,25309.99,0.10648,0.03934
113.6,9.467,25286.61,0.10652,0.03933
113.7,9.475,25273.17,0.10655,0.03932
113.8,9.484,25254.14,0.10659,0.03931
113.9,9.492,25229.99,0.10663,0.03931
114,9.5,25214.38,0.10666,0.0393
114.1,9.509,25196.8,0.1067,0.0393
114.2,9.517,25187.21,0.10673,0.03929
114.3,9.525,25181.67,0.10677,0.03928
114.4,9.534,25177.62,0.10681,0.03928
114.5,9.542,25174.79,0.10683,0.03928
114.6,9.55,25171.47,0.10687,0.03927
114.7,9.558,25170.24,0.1069,0.03926
114.8,9.567,25168.52,0.10693,0.03926
114.9,9.575,25163.65,0.10696,0.03925
115,9.583,25159.15,0.10699,0.03924
115.1,9.592,25155.57,0.10702,0.03924
115.2,9.6,25148.04,0.10705,0.03923
115.3,9.609,25138.83,0.10708,0.03923
115.4,9.617,25132.77,0.10711,0.03922
115.5,9.625,25127.33,0.10714,0.03921
115.6,9.634,25123.16,0.10717,0.0392
115.7,9.642,25118.34,0.10719,0.03877
115.8,9.65,25107.33,0.10721,0.03878
115.9,9.659,25098.3,0.10724,0.03874
116,9.667,25083.58,0.10727,0.03875
116.1,9.675,25052.96,0.1073,0.03874
116.2,9.684,25042.48,0.10732,0.03872
116.3,9.692,25028.29,0.10735,0.03872
116.4,9.7,25008.75,0.10737,0.03871
116.5,9.709,24997.06,0.10739,0.03871
116.6,9.717,24986.15,0.10741,0.0387
116.7,9.725,24976.46,0.10744,0.03869
116.8,9.734,24964.9,0.10746,0.03868
116.9,9.742,24950.23,0.10748,0.03867
117,9.75,24926.71,0.1075,0.03866
117.1,9.758,24913.82,0.10752,0.03865
117.2,9.767,24901.49,0.10753,0.03865
117.3,9.775,24885.47,0.10755,0.03864
117.4,9.783,24873.42,0.10757,0.03863
117.5,9.792,24855.05,0.10759,0.03862
117.6,9.8,24846.09,0.10761,0.03862
117.7,9.808,24831.08,0.10762,0.03861
117.8,9.817,24808.26,0.10763,0.0386
117.9,9.825,24786.88,0.10765,0.03859
118,9.833,24750.49,0.10766,0.03859
118.1,9.842,24724.71,0.10767,0.03859
118.2,9.85,24706.25,0.10769,0.03858
118.3,9.858,24687.56,0.1077,0.03857
118.4,9.867,24671.97,0.10771,0.03857
118.5,9.875,24662.57,0.10771,0.03856
118.6,9.884,24649.97,0.10772,0.03856
118.7,9.892,24633.67,0.10773,0.03855
118.8,9.9,24622.67,0.10774,0.03855
118.9,9.909,24619.56,0.10775,0.03855
119,9.917,24600.85,0.10775,0.03854
119.1,9.925,24596.17,0.10776,0.03853
119.2,9.933,24588.87,0.10776,0.03853
119.3,9.942,24576.52,0.10777,0.03853
119.4,9.95,24571.6,0.10778,0.03852
119.5,9.959,24560.71,0.10779,0.03852
119.6,9.967,24539.64,0.10779,0.03851
119.7,9.975,24512.36,0.1078,0.03852
119.8,9.983,24483.6,0.10781,0.0385
119.9,9.992,24451.06,0.10781,0.0385
120,10,24440.24,0.10782,0.0385
120.1,10.009,24420.92,0.10782,0.03849
120.2,10.017,24406.1,0.10783,0.03849
120.3,10.025,24394.6,0.10783,0.03848
120.4,10.033,24389.68,0.10784,0.03847
120.5,10.042,24375.44,0.10784,0.03846
120.6,10.05,24358.23,0.10785,0.03846
120.7,10.059,24349.37,0.10785,0.03845
120.8,10.067,24342.73,0.10786,0.03844
120.9,10.075,24331.56,0.10786,0.03844
121,10.084,24307.81,0.10787,0.03843
121.1,10.092,24282.34,0.10787,0.03843
121.2,10.1,24269.98,0.10788,0.03842
121.3,10.108,24226.87,0.10788,0.03841
121.4,10.117,24219.88,0.10788,0.03841
121.5,10.125,24206.33,0.10789,0.0384
121.6,10.134,24197.45,0.10789,0.03839
121.7,10.142,24191.94,0.1079,0.03839
121.8,10.15,24181.2,0.1079,0.03838
121.9,10.158,24165.37,0.10791,0.03837
122,10.167,24155.41,0.10791,0.03837
122.1,10.175,24142.53,0.10792,0.03836
122.2,10.183,24123.12,0.10792,0.03836
122.3,10.192,24116.93,0.10793,0.03835
122.4,10.2,24101.18,0.10793,0.03835
122.5,10.208,24085.92,0.10794,0.03834
