Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
61.2,5.1,32272.9,0.04719,0.02068
61.3,5.109,32279.31,0.04729,0.02073
61.4,5.117,32284.99,0.0474,0.02078
61.5,5.125,32295.67,0.0475,0.02083
61.6,5.134,32308.29,0.04761,0.02088
61.7,5.142,32331.53,0.04771,0.02092
61.8,5.15,32339.12,0.04782,0.02097
61.9,5.159,32352.13,0.04792,0.02102
62,5.167,32365.33,0.04803,0.02107
62.1,5.175,32390.09,0.04813,0.02112
62.2,5.184,32405.47,0.04824,0.02117
62.3,5.192,32425.73,0.04834,0.02122
62.4,5.2,32442.1,0.04845,0.02127
62.5,5.209,32465.57,0.04856,0.02131
62.6,5.217,32490.44,0.04866,0.02136
62.7,5.225,32497.28,0.04876,0.02141
62.8,5.233,32513.52,0.04887,0.02146
62.9,5.242,32531.76,0.04898,0.02151
63,5.25,32548.02,0.04909,0.02156
63.1,5.258,32560.14,0.04919,0.0216
63.2,5.267,32574.61,0.0493,0.02165
63.3,5.275,32587.57,0.0494,0.0217
63.4,5.284,32612.62,0.0495,0.02174
63.5,5.292,32620.32,0.04961,0.02179
63.6,5.3,32635.46,0.04971,0.02184
63.7,5.309,32650.71,0.04982,0.02189
63.8,5.317,32659.75,0.04993,0.02194
63.9,5.325,32679.3,0.05004,0.02199
64,5.334,32696.01,0.05014,0.02204
64.1,5.342,32715.32,0.05025,0.02209
64.2,5.35,32740.46,0.05036,0.02214
64.3,5.359,32780.28,0.05047,0.02219
64.4,5.367,32809.3,0.05058,0.02223
64.5,5.375,32822.2,0.05068,0.02228
64.6,5.384,32833.32,0.05079,0.02233
64.7,5.392,32845.78,0.05089,0.02238
64.8,5.4,32855.15,0.051,0.02243
64.9,5.409,32864.54,0.05111,0.02248
65,5.417,32866.05,0.05122,0.02253
65.1,5.425,32862.85,0.05132,0.02258
65.2,5.433,32869.05,0.05143,0.02263
65.3,5.442,32868.8,0.05154,0.02268
65.4,5.45,32869.43,0.05164,0.02273
65.5,5.459,32869.54,0.05175,0.02278
65.6,5.467,32869.59,0.05186,0.02283
65.7,5.475,32869.7,0.05197,0.02288
65.8,5.483,32869.77,0.05207,0.02293
65.9,5.492,32869.83,0.05218,0.02298
66,5.5,32870,0.05229,0.02302
66.1,5.509,32870.99,0.05239,0.02307
66.2,5.517,32871.46,0.05251,0.02312
66.3,5.525,32874.38,0.05261,0.02317
66.4,5.534,32878.48,0.05272,0.02322
66.5,5.542,32885.55,0.05283,0.02327
66.6,5.55,32893.8,0.05293,0.02332
66.7,5.559,32910.58,0.05304,0.02337
66.8,5.567,32911.94,0.05315,0.02342
66.9,5.575,32933.53,0.05326,0.02347
67,5.584,32951.86,0.05336,0.02352
67.1,5.592,32959.19,0.05347,0.02356
67.2,5.6,32975.62,0.05358,0.02361
67.3,5.609,32991.98,0.05369,0.02366
67.4,5.617,32991.89,0.0538,0.02371
67.5,5.625,33002.14,0.05391,0.02375
67.6,5.634,33020.58,0.05401,0.0238
67.7,5.642,33028.47,0.05412,0.02384
67.8,5.65,33058.93,0.05423,0.02389
67.9,5.658,33062.93,0.05434,0.02394
68,5.667,33088.36,0.05445,0.02399
68.1,5.675,33117.02,0.05456,0.02405
68.2,5.684,33120.5,0.05466,0.0241
68.3,5.692,33138.8,0.05477,0.02414
68.4,5.7,33143.6,0.05488,0.0242
68.5,5.708,33150.1,0.05499,0.02425
68.6,5.717,33164.04,0.05509,0.0243
68.7,5.725,33172.48,0.0552,0.02434
68.8,5.734,33181.71,0.05531,0.02439
68.9,5.742,33196.23,0.05542,0.02444
69,5.75,33211.8,0.05553,0.02449
69.1,5.759,33234.05,0.05563,0.02453
69.2,5.767,33262.58,0.05575,0.02458
69.3,5.775,33280.97,0.05585,0.02463
69.4,5.784,33283.31,0.05596,0.02468
69.5,5.792,33300.16,0.05607,0.02473
69.6,5.8,33314.33,0.05618,0.02478
69.7,5.809,33322.57,0.05629,0.02483
69.8,5.817,33331.02,0.0564,0.02488
69.9,5.825,33340.04,0.05651,0.02493
70,5.833,33340.88,0.05662,0.02498
70.1,5.842,33352.92,0.05673,0.02502
70.2,5.85,33363.37,0.05684,0.02507
70.3,5.859,33365.18,0.05695,0.02512
70.4,5.867,33368.35,0.05705,0.02517
70.5,5.875,33373.64,0.05716,0.02522
70.6,5.884,33380.68,0.05727,0.02527
70.7,5.892,33380.24,0.05738,0.02532
70.8,5.9,33384.01,0.05749,0.02537
70.9,5.909,33390.27,0.05759,0.02542
71,5.917,33396.58,0.05771,0.02547
71.1,5.925,33400.87,0.05781,0.02552
71.2,5.933,33410.15,0.05792,0.02557
71.3,5.942,33429.09,0.05803,0.02562
71.4,5.95,33439.27,0.05814,0.02567
71.5,5.959,33450.66,0.05826,0.02572
71.6,5.967,33462.09,0.05837,0.02577
71.7,5.975,33478.18,0.05848,0.02582
71.8,5.983,33499.88,0.05858,0.02586
71.9,5.992,33524.6,0.0587,0.02591
72,6,33538.35,0.05881,0.02596
72.1,6.008,33546.13,0.05892,0.02601
72.2,6.017,33560.03,0.05903,0.02606
72.3,6.025,33572.07,0.05914,0.02611
72.4,6.033,33581.73,0.05925,0.02616
72.5,6.042,33587.15,0.05936,0.02621
72.6,6.05,33589.82,0.05947,0.02627
72.7,6.058,33594.97,0.05958,0.02632
72.8,6.067,33601.38,0.05969,0.02637
72.9,6.075,33603.31,0.0598,0.02641
73,6.084,33612.67,0.05991,0.02647
73.1,6.092,33619.23,0.06002,0.02652
73.2,6.1,33625.54,0.06013,0.02656
73.3,6.108,33635.5,0.06024,0.02661
73.4,6.117,33641.21,0.06035,0.02666
73.5,6.125,33647.66,0.06046,0.0267
73.6,6.134,33655.07,0.06057,0.02675
73.7,6.142,33654.7,0.06068,0.0268
73.8,6.15,33659.57,0.06079,0.02685
73.9,6.159,33665.73,0.06091,0.0269
74,6.167,33668.43,0.06102,0.02695
74.1,6.175,33672.79,0.06113,0.02701
74.2,6.184,33676.68,0.06124,0.02705
74.3,6.192,33683.79,0.06135,0.0271
74.4,6.2,33696.59,0.06146,0.02715
74.5,6.209,33718.73,0.06157,0.0272
74.6,6.217,33719.43,0.06168,0.02724
74.7,6.225,33733.64,0.06179,0.02729
74.8,6.234,33743.38,0.0619,0.02734
74.9,6.242,33758.11,0.06201,0.02739
75,6.25,33761.36,0.06213,0.02744
75.1,6.259,33761.9,0.06224,0.02749
75.2,6.267,33772.1,0.06235,0.02754
75.3,6.275,33777.84,0.06247,0.02759
75.4,6.284,33783.31,0.06257,0.02764
75.5,6.292,33787.77,0.06269,0.02768
75.6,6.3,33805.52,0.0628,0.02773
75.7,6.309,33814.43,0.06291,0.02778
75.8,6.317,33819.08,0.06302,0.02783
75.9,6.325,33827.57,0.06313,0.02788
76,6.333,33832.64,0.06324,0.02793
76.1,6.342,33851.13,0.06335,0.02798
76.2,6.35,33856.4,0.06346,0.02803
76.3,6.359,33860.74,0.06357,0.02808
76.4,6.367,33865.19,0.06368,0.02812
76.5,6.375,33873.71,0.0638,0.02817
76.6,6.384,33880.13,0.06391,0.02822
76.7,6.392,33886.22,0.06402,0.02827
76.8,6.4,33893.84,0.06413,0.02832
76.9,6.409,33898.04,0.06424,0.02837
77,6.417,33900.69,0.06436,0.02842
77.1,6.425,33903.7,0.06447,0.02847
77.2,6.434,33913.45,0.06458,0.02852
77.3,6.442,33920.85,0.0647,0.02857
77.4,6.45,33929.52,0.0648,0.02862
77.5,6.459,33940.91,0.06492,0.02867
77.6,6.467,33943,0.06503,0.02872
77.7,6.475,33959.29,0.06514,0.02876
77.8,6.484,33982.47,0.06525,0.02882
77.9,6.492,33993.58,0.06537,0.02887
78,6.5,34002.14,0.06548,0.02891
78.1,6.509,34010.77,0.0656,0.02896
78.2,6.517,34024.53,0.0657,0.02901
78.3,6.525,34036.07,0.06581,0.02907
78.4,6.534,34048.32,0.06592,0.02912
78.5,6.542,34058.82,0.06604,0.02917
78.6,6.55,34067.07,0.06615,0.02922
78.7,6.558,34071.44,0.06626,0.02927
78.8,6.567,34084.59,0.06637,0.02932
78.9,6.575,34103.31,0.06649,0.02936
79,6.584,34108.64,0.0666,0.02942
79.1,6.592,34118.6,0.06672,0.02946
79.2,6.6,34129.91,0.06683,0.02951
79.3,6.608,34153.43,0.06694,0.02956
79.4,6.617,34171.89,0.06705,0.02961
79.5,6.625,34173.65,0.06717,0.02966
79.6,6.634,34186.66,0.06728,0.02971
79.7,6.642,34197.37,0.06739,0.02976
79.8,6.65,34214.6,0.0675,0.02981
79.9,6.659,34225.49,0.06762,0.02986
80,6.667,34234.13,0.06774,0.02991
80.1,6.675,34241.44,0.06784,0.02996
80.2,6.684,34249.03,0.06796,0.03001
80.3,6.692,34251.88,0.06807,0.03006
80.4,6.7,34255.76,0.06819,0.03011
80.5,6.709,34267.48,0.0683,0.03016
80.6,6.717,34282.18,0.06842,0.03021
80.7,6.725,34286.06,0.06853,0.03026
80.8,6.733,34288.75,0.06864,0.03031
80.9,6.742,34308.99,0.06876,0.03036
81,6.75,34321.5,0.06887,0.03041
81.1,6.759,34329.86,0.06899,0.03046
81.2,6.767,34332.94,0.06909,0.03052
81.3,6.775,34344.77,0.06921,0.03056
81.4,6.784,34351.04,0.06932,0.03061
81.5,6.792,34355.27,0.06944,0.03066
81.6,6.8,34363.73,0.06955,0.03071
81.7,6.809,34363.45,0.06966,0.03076
81.8,6.817,34370.02,0.06978,0.03081
81.9,6.825,34369.48,0.06989,0.03086
82,6.834,34370.43,0.07,0.03091
82.1,6.842,34371.4,0.07011,0.03096
82.2,6.85,34371.82,0.07023,0.03101
82.3,6.859,34372.27,0.07034,0.03105
82.4,6.867,34372.23,0.07046,0.0311
82.5,6.875,34372.3,0.07058,0.03115
82.6,6.884,34372.14,0.07069,0.0312
82.7,6.892,34372.66,0.0708,0.03125
82.8,6.9,34372.53,0.07091,0.0313
82.9,6.909,34372.81,0.07103,0.03135
83,6.917,34372.86,0.07114,0.0314
83.1,6.925,34373.1,0.07126,0.03145
83.2,6.934,34374.12,0.07137,0.0315
83.3,6.942,34374.12,0.07148,0.03155
83.4,6.95,34377.5,0.0716,0.0316
83.5,6.959,34377.99,0.07171,0.03165
83.6,6.967,34378.62,0.07183,0.0317
83.7,6.975,34382.19,0.07194,0.03175
83.8,6.984,34382.09,0.07205,0.0318
83.9,6.992,34387.64,0.07217,0.03185
84,7,34392.45,0.07228,0.0319
84.1,7.008,34395.96,0.07239,0.03195
84.2,7.017,34398.87,0.07252,0.032
84.3,7.025,34403.61,0.07263,0.03205
84.4,7.034,34409.48,0.07275,0.0321
84.5,7.042,34413.23,0.07286,0.03215
84.6,7.05,34416.95,0.07297,0.03219
84.7,7.059,34432.65,0.07309,0.03224
84.8,7.067,34448.56,0.0732,0.03229
84.9,7.075,34453.25,0.07332,0.03234
85,7.084,34470.7,0.07343,0.03239
85.1,7.092,34476.77,0.07354,0.03244
85.2,7.1,34486.49,0.07366,0.03249
85.3,7.108,34500.5,0.07377,0.03254
85.4,7.117,34509.03,0.07389,0.03259
85.5,7.125,34506.11,0.074,0.03263
85.6,7.133,34512.12,0.07412,0.03268
85.7,7.142,34521.76,0.07423,0.03274
85.8,7.15,34535.89,0.07435,0.03279
85.9,7.159,34538.21,0.07446,0.03284
86,7.167,34537.64,0.07458,0.0329
86.1,7.175,34553.66,0.07469,0.03294
86.2,7.183,34556.14,0.07481,0.033
86.3,7.192,34572.75,0.07492,0.03305
86.4,7.2,34583.25,0.07504,0.03309
86.5,7.209,34590.58,0.07515,0.03315
86.6,7.217,34598.52,0.07527,0.0332
86.7,7.225,34610.43,0.07538,0.03325
86.8,7.234,34623.46,0.0755,0.0333
86.9,7.242,34627.44,0.07561,0.03335
87,7.25,34639.32,0.07573,0.0334
87.1,7.259,34661.83,0.07584,0.03345
87.2,7.267,34655.57,0.07596,0.03349
87.3,7.275,34669.24,0.07607,0.03354
87.4,7.284,34687.32,0.07619,0.03359
87.5,7.292,34685.32,0.07631,0.03364
87.6,7.3,34692.69,0.07642,0.03369
87.7,7.309,34700.84,0.07654,0.03375
87.8,7.317,34705.75,0.07666,0.0338
87.9,7.325,34713.08,0.07677,0.03385
88,7.334,34720.05,0.07689,0.03389
88.1,7.342,34722.37,0.077,0.03394
88.2,7.35,34730.13,0.07711,0.03399
88.3,7.359,34741.45,0.07723,0.03404
88.4,7.367,34745.61,0.07735,0.03409
88.5,7.375,34762.09,0.07746,0.03414
88.6,7.384,34766.57,0.07758,0.03419
88.7,7.392,34776.58,0.07769,0.03424
88.8,7.4,34787.12,0.07781,0.03428
88.9,7.409,34803.51,0.07793,0.03434
89,7.417,34801.78,0.07804,0.03439
89.1,7.425,34811.45,0.07816,0.03444
89.2,7.434,34826.31,0.07827,0.03449
89.3,7.442,34837.67,0.07838,0.03454
89.4,7.45,34841.09,0.0785,0.03458
89.5,7.459,34852.37,0.07862,0.03463
89.6,7.467,34857.9,0.07874,0.03469
89.7,7.475,34866.88,0.07886,0.03474
89.8,7.484,34865.35,0.07897,0.03478
89.9,7.492,34870.57,0.07909,0.03483
90,7.5,34873.77,0.07921,0.03488
90.1,7.509,34878.67,0.07932,0.03493
90.2,7.517,34883.71,0.07943,0.03498
90.3,7.525,34883.79,0.07956,0.03503
90.4,7.534,34889.69,0.07967,0.03509
90.5,7.542,34894.75,0.07979,0.03513
90.6,7.55,34894.77,0.0799,0.03518
90.7,7.559,34899.83,0.08002,0.03523
90.8,7.567,34908.87,0.08014,0.03528
90.9,7.575,34912.42,0.08026,0.03533
91,7.584,34913.91,0.08038,0.03538
91.1,7.592,34912.64,0.08049,0.03543
91.2,7.6,34920.8,0.08061,0.03548
91.3,7.609,34927.99,0.08073,0.03553
91.4,7.617,34928.46,0.08084,0.03558
91.5,7.625,34932.01,0.08096,0.03563
91.6,7.633,34937.91,0.08108,0.03568
91.7,7.642,34940.88,0.08119,0.03573
91.8,7.65,34949.53,0.08131,0.03578
91.9,7.659,34948.18,0.08143,0.03583
92,7.667,34951.79,0.08155,0.03588
92.1,7.675,34956.61,0.08167,0.03593
92.2,7.683,34958.1,0.08179,0.03598
92.3,7.692,34962.66,0.08191,0.03603
92.4,7.7,34965.52,0.08203,0.03608
92.5,7.709,34970.43,0.08214,0.03613
92.6,7.717,34970.71,0.08226,0.03618
92.7,7.725,34973.07,0.08238,0.03623
92.8,7.733,34981.2,0.0825,0.03628
92.9,7.742,34983.3,0.08262,0.03633
93,7.75,34988.49,0.08274,0.03638
93.1,7.759,34988.97,0.08286,0.03643
93.2,7.767,34991.22,0.08298,0.03648
93.3,7.775,35001.75,0.0831,0.03652
93.4,7.784,35012.87,0.08322,0.03657
93.5,7.792,35007.19,0.08334,0.03662
93.6,7.8,35015.77,0.08345,0.03667
93.7,7.809,35029.58,0.08357,0.03672
93.8,7.817,35034.22,0.08369,0.03677
93.9,7.825,35037.85,0.08381,0.03683
94,7.834,35048.75,0.08393,0.03688
94.1,7.842,35053.99,0.08404,0.03692
94.2,7.85,35056.88,0.08417,0.03697
94.3,7.858,35062.18,0.08428,0.03702
94.4,7.867,35068.5,0.0844,0.03708
94.5,7.875,35076.21,0.08452,0.03713
94.6,7.884,35078.2,0.08464,0.03718
94.7,7.892,35080.47,0.08476,0.03723
94.8,7.9,35081.02,0.08488,0.03728
94.9,7.909,35084.12,0.085,0.03733
95,7.917,35090.71,0.08512,0.03738
95.1,7.925,35088.29,0.08523,0.03743
95.2,7.934,35091.14,0.08535,0.03748
95.3,7.942,35093.93,0.08547,0.03753
95.4,7.95,35094.02,0.08559,0.03758
95.5,7.959,35098.26,0.08571,0.03763
95.6,7.967,35096.78,0.08583,0.03768
95.7,7.975,35103.76,0.08595,0.03773
95.8,7.984,35106.59,0.08607,0.03778
95.9,7.992,35109.62,0.08618,0.03783
96,8,35113.78,0.08631,0.03788
96.1,8.009,35119.96,0.08642,0.03794
96.2,8.017,35125.79,0.08654,0.03798
96.3,8.025,35128.59,0.08666,0.03803
96.4,8.034,35129.75,0.08679,0.03808
96.5,8.042,35137.4,0.0869,0.03813
96.6,8.05,35138.25,0.08703,0.03818
96.7,8.059,35140.72,0.08714,0.03823
96.8,8.067,35148.43,0.08726,0.03828
96.9,8.075,35148.29,0.08738,0.03832
97,8.083,35163.27,0.0875,0.03837
97.1,8.092,35164.41,0.08762,0.03843
97.2,8.1,35169.48,0.08774,0.03848
97.3,8.109,35168.56,0.08786,0.03853
97.4,8.117,35174.54,0.08798,0.03858
97.5,8.125,35174.17,0.08809,0.03862
97.6,8.134,35183.5,0.08821,0.03868
97.7,8.142,35188.23,0.08833,0.03873
97.8,8.15,35196.8,0.08845,0.03878
97.9,8.159,35199.86,0.08857,0.03883
98,8.167,35204.54,0.08869,0.03888
98.1,8.175,35214.82,0.08882,0.03893
98.2,8.184,35219.63,0.08894,0.03897
98.3,8.192,35229.88,0.08906,0.03902
98.4,8.2,35235.04,0.08918,0.03907
98.5,8.209,35229.31,0.0893,0.03912
98.6,8.217,35252.32,0.08942,0.03917
98.7,8.225,35246.27,0.08954,0.03922
98.8,8.234,35257.65,0.08966,0.03928
98.9,8.242,35265.1,0.08978,0.03932
99,8.25,35271.43,0.0899,0.03937
99.1,8.258,35264.41,0.09002,0.03942
99.2,8.267,35282.66,0.09014,0.03947
99.3,8.275,35307,0.09026,0.03952
99.4,8.283,35305.86,0.09038,0.03957
99.5,8.292,35308.1,0.09049,0.03962
99.6,8.3,35318.17,0.09062,0.03967
99.7,8.308,35316.86,0.09074,0.03972
99.8,8.317,35328.65,0.09086,0.03978
99.9,8.325,35335.83,0.09098,0.03982
100,8.334,35341.84,0.0911,0.03987
100.1,8.342,35344.52,0.09122,0.03992
100.2,8.35,35344,0.09134,0.03998
100.3,8.359,35353.95,0.09146,0.04003
100.4,8.367,35367.63,0.09158,0.04008
100.5,8.375,35362,0.09171,0.04012
100.6,8.384,35367.36,0.09183,0.04018
100.7,8.392,35371.93,0.09195,0.04023
100.8,8.4,35368.82,0.09207,0.04027
100.9,8.409,35377.69,0.0922,0.04033
101,8.417,35375.95,0.09232,0.04038
101.1,8.425,35382.83,0.09244,0.04043
101.2,8.434,35384.6,0.09256,0.04047
101.3,8.442,35386.41,0.09268,0.04052
101.4,8.45,35391.12,0.0928,0.04057
101.5,8.459,35398.06,0.09293,0.04062
101.6,8.467,35396.53,0.09305,0.04067
101.7,8.475,35400.94,0.09317,0.04072
101.8,8.484,35405.16,0.09329,0.04077
101.9,8.492,35405.49,0.09341,0.04082
102,8.5,35410.66,0.09353,0.04086
102.1,8.509,35412.5,0.09365,0.04091
102.2,8.517,35415.27,0.09378,0.04097
102.3,8.525,35418.58,0.0939,0.04102
102.4,8.534,35419.35,0.09402,0.04107
102.5,8.542,35420.27,0.09414,0.04112
102.6,8.55,35429.13,0.09427,0.04117
102.7,8.559,35419.57,0.09439,0.04121
102.8,8.567,35428.11,0.09451,0.04126
102.9,8.575,35431.15,0.09463,0.04131
103,8.584,35432.93,0.09475,0.04136
103.1,8.592,35433.86,0.09488,0.04141
103.2,8.6,35439.06,0.095,0.04146
103.3,8.609,35440.79,0.09513,0.04151
103.4,8.617,35440.38,0.09524,0.04156
103.5,8.625,35444.65,0.09537,0.04161
103.6,8.634,35450.86,0.09549,0.04166
103.7,8.642,35450.09,0.09562,0.04171
103.8,8.65,35450.19,0.09573,0.04176
103.9,8.659,35454.93,0.09586,0.04181
104,8.667,35457.75,0.09598,0.04186
104.1,8.675,35455.19,0.0961,0.04191
104.2,8.684,35462.3,0.09622,0.04196
104.3,8.692,35464.09,0.09634,0.04201
104.4,8.7,35466.2,0.09646,0.04206
104.5,8.708,35474.26,0.09658,0.04211
104.6,8.717,35479.78,0.09671,0.04216
104.7,8.725,35485.88,0.09683,0.0422
104.8,8.734,35495.06,0.09696,0.04225
104.9,8.742,35499.89,0.09708,0.0423
105,8.75,35494.41,0.0972,0.04235
105.1,8.758,35502.32,0.09732,0.0424
105.2,8.767,35517.04,0.09744,0.04245
105.3,8.775,35525.26,0.09756,0.0425
105.4,8.784,35527.07,0.09769,0.04255
105.5,8.792,35527.61,0.09781,0.0426
105.6,8.8,35551.14,0.09793,0.04264
105.7,8.808,35551.22,0.09806,0.0427
105.8,8.817,35564.71,0.09819,0.04275
105.9,8.825,35575.19,0.0983,0.0428
106,8.834,35573.12,0.09843,0.04285
106.1,8.842,35577.36,0.09855,0.0429
106.2,8.85,35589.14,0.09867,0.04295
106.3,8.859,35591.05,0.0988,0.043
106.4,8.867,35591,0.09892,0.04305
106.5,8.875,35603.3,0.09904,0.0431
106.6,8.884,35609.19,0.09916,0.04315
106.7,8.892,35614.07,0.09929,0.0432
106.8,8.9,35621.91,0.09941,0.04325
106.9,8.909,35628.19,0.09953,0.0433
107,8.917,35631.83,0.09965,0.04335
107.1,8.925,35631.22,0.09978,0.0434
107.2,8.934,35635.03,0.0999,0.04345
107.3,8.942,35638.7,0.10003,0.0435
107.4,8.95,35640.02,0.10015,0.04355
107.5,8.959,35642.07,0.10027,0.0436
107.6,8.967,35647.45,0.10039,0.04365
107.7,8.975,35650.04,0.10052,0.0437
107.8,8.983,35650.84,0.10064,0.04375
107.9,8.992,35654.64,0.10076,0.0438
108,9,35657.5,0.10089,0.04385
108.1,9.009,35661.29,0.10102,0.0439
108.2,9.017,35659.51,0.10114,0.04394
108.3,9.025,35666.8,0.10126,0.04399
108.4,9.034,35669.94,0.10139,0.04404
108.5,9.042,35676.87,0.10151,0.04409
108.6,9.05,35675.77,0.10164,0.04414
108.7,9.059,35675.98,0.10176,0.0442
108.8,9.067,35684.62,0.10188,0.04424
108.9,9.075,35691.97,0.10201,0.0443
109,9.084,35695.48,0.10213,0.04435
109.1,9.092,35690.08,0.10226,0.0444
109.2,9.1,35696.34,0.10238,0.04444
109.3,9.109,35706.89,0.1025,0.04449
109.4,9.117,35703.65,0.10263,0.04454
109.5,9.125,35703.33,0.10275,0.04459
109.6,9.134,35712.59,0.10287,0.04464
109.7,9.142,35716.95,0.10299,0.04469
109.8,9.15,35721.85,0.10312,0.04474
109.9,9.158,35722.66,0.10324,0.04479
110,9.167,35736.41,0.10337,0.04484
110.1,9.175,35737.81,0.10349,0.04489
110.2,9.184,35743.84,0.10362,0.04494
110.3,9.192,35743.4,0.10374,0.04499
110.4,9.2,35745.1,0.10386,0.04504
110.5,9.209,35742.73,0.10399,0.04509
110.6,9.217,35756.67,0.10411,0.04513
110.7,9.225,35754.03,0.10424,0.04518
110.8,9.234,35758.2,0.10436,0.04523
110.9,9.242,35760.98,0.10449,0.04528
111,9.25,35762.98,0.10461,0.04533
111.1,9.259,35768.03,0.10473,0.04538
111.2,9.267,35766.57,0.10486,0.04543
111.3,9.275,35769.93,0.10499,0.04548
111.4,9.284,35777.32,0.10511,0.04553
111.5,9.292,35774.63,0.10524,0.04558
111.6,9.3,35776.97,0.10536,0.04563
111.7,9.309,35780.52,0.10548,0.04568
111.8,9.317,35776.35,0.10561,0.04572
111.9,9.325,35783.43,0.10573,0.04578
112,9.334,35786.48,0.10585,0.04583
112.1,9.342,35788.65,0.10597,0.04588
112.2,9.35,35798.45,0.1061,0.04592
112.3,9.359,35806.72,0.10623,0.04597
112.4,9.367,35803.41,0.10636,0.04602
112.5,9.375,35816.07,0.10648,0.04607
112.6,9.383,35805.86,0.1066,0.04612
112.7,9.392,35817.62,0.10673,0.04617
112.8,9.4,35820.27,0.10685,0.04622
112.9,9.409,35825.61,0.10698,0.04627
113,9.417,35818.74,0.10711,0.04632
113.1,9.425,35830.1,0.10723,0.04637
113.2,9.434,35841.58,0.10736,0.04642
113.3,9.442,35846.99,0.10748,0.04647
113.4,9.45,35847.74,0.10761,0.04652
113.5,9.459,35847.12,0.10773,0.04657
113.6,9.467,35854.52,0.10786,0.04662
113.7,9.475,35858.53,0.10798,0.04667
113.8,9.484,35858.84,0.10811,0.04672
113.9,9.492,35862.36,0.10824,0.04677
114,9.5,35858.57,0.10837,0.04682
114.1,9.509,35867.38,0.10849,0.04687
114.2,9.517,35866.01,0.10862,0.04692
114.3,9.525,35869.34,0.10874,0.04697
114.4,9.534,35870.68,0.10887,0.04702
114.5,9.542,35873.87,0.109,0.04707
114.6,9.55,35871.6,0.10912,0.04712
114.7,9.558,35871.6,0.10925,0.04717
114.8,9.567,35874.58,0.10938,0.04722
114.9,9.575,35877.17,0.1095,0.04726
115,9.583,35877.62,0.10963,0.04731
115.1,9.592,35879.69,0.10975,0.04737
115.2,9.6,35885.19,0.10988,0.04741
115.3,9.608,35880.36,0.11001,0.04746
115.4,9.617,35880.92,0.11014,0.04751
115.5,9.625,35886.96,0.11026,0.04756
115.6,9.634,35882.98,0.11039,0.04761
115.7,9.642,35883.45,0.11051,0.04766
115.8,9.65,35887.46,0.11064,0.04771
115.9,9.659,35889.04,0.11077,0.04776
116,9.667,35890.96,0.11089,0.04781
116.1,9.675,35893.54,0.11103,0.04786
116.2,9.684,35893.57,0.11115,0.04791
116.3,9.692,35893.84,0.11128,0.04796
116.4,9.7,35894.84,0.1114,0.04801
116.5,9.709,35896.74,0.11153,0.04806
116.6,9.717,35902,0.11166,0.04811
116.7,9.725,35898.88,0.11179,0.04817
116.8,9.733,35896.15,0.11191,0.04822
116.9,9.742,35899.69,0.11204,0.04827
117,9.75,35900.98,0.11217,0.04832
117.1,9.759,35905.81,0.11229,0.04837
117.2,9.767,35906.86,0.11242,0.04841
117.3,9.775,35907.96,0.11255,0.04846
117.4,9.783,35909.44,0.11267,0.04851
117.5,9.792,35910.88,0.1128,0.04856
117.6,9.8,35913.88,0.11293,0.04861
117.7,9.809,35912.09,0.11306,0.04866
117.8,9.817,35912.8,0.11318,0.04871
117.9,9.825,35913.73,0.11331,0.04876
118,9.833,35915.45,0.11344,0.0488
118.1,9.842,35915.14,0.11357,0.04885
118.2,9.85,35918.57,0.1137,0.0489
118.3,9.859,35920.07,0.11382,0.04895
118.4,9.867,35920.01,0.11395,0.049
118.5,9.875,35920.58,0.11408,0.04905
118.6,9.883,35921.68,0.11421,0.0491
118.7,9.892,35924.17,0.11434,0.04915
118.8,9.9,35923.79,0.11447,0.0492
118.9,9.908,35925.18,0.1146,0.04924
119,9.917,35924.18,0.11472,0.04929
119.1,9.925,35925.11,0.11485,0.04935
119.2,9.934,35925.95,0.11498,0.0494
119.3,9.942,35926.3,0.11511,0.04945
119.4,9.95,35924.57,0.11523,0.0495
119.5,9.958,35928.36,0.11537,0.04955
119.6,9.967,35925.86,0.1155,0.0496
119.7,9.975,35929.12,0.11562,0.04964
119.8,9.984,35927.47,0.11575,0.04969
119.9,9.992,35930.54,0.11588,0.04974
120,10,35930.16,0.11601,0.04979
120.1,10.009,35930.8,0.11614,0.04985
120.2,10.017,35929.16,0.11627,0.04989
120.3,10.025,35931.38,0.1164,0.04994
120.4,10.034,35930.77,0.11653,0.04999
120.5,10.042,35933,0.11665,0.05004
120.6,10.05,35932.95,0.11679,0.05009
120.7,10.058,35932.83,0.11691,0.05014
120.8,10.067,35938.98,0.11705,0.05019
120.9,10.075,35935.89,0.11718,0.05023
121,10.084,35935.9,0.1173,0.05028
121.1,10.092,35940.87,0.11744,0.05033
121.2,10.1,35937.64,0.11757,0.05038
121.3,10.109,35938.64,0.1177,0.05043
121.4,10.117,35947.23,0.11783,0.05048
121.5,10.125,35939.84,0.11795,0.05053
121.6,10.134,35945.39,0.11809,0.05058
121.7,10.142,35951.54,0.11822,0.05062
121.8,10.15,35949,0.11835,0.05067
121.9,10.159,35955.12,0.11848,0.05072
122,10.167,35956.54,0.11861,0.05077
122.1,10.175,35956.17,0.11874,0.05082
122.2,10.184,35949.44,0.11887,0.05087
122.3,10.192,35951.18,0.119,0.05092
122.4,10.2,35969.97,0.11913,0.05097
