Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
123.5,10.292,36259.75,0.11134,0.05403
123.6,10.3,36270.64,0.11147,0.05408
123.7,10.309,36265.56,0.11159,0.05414
123.8,10.317,36273.48,0.11171,0.05419
123.9,10.325,36272.89,0.11184,0.05425
124,10.334,36273.52,0.11196,0.0543
124.1,10.342,36275.21,0.11209,0.05435
124.2,10.35,36287.05,0.11221,0.05441
124.3,10.358,36288,0.11233,0.05446
124.4,10.367,36300.21,0.11246,0.05452
124.5,10.375,36300.84,0.11258,0.05458
124.6,10.384,36298.14,0.11271,0.05463
124.7,10.392,36304.67,0.11283,0.05468
124.8,10.4,36302.92,0.11295,0.05474
124.9,10.408,36303.01,0.11308,0.05479
125,10.417,36315.54,0.1132,0.05484
125.1,10.425,36313.22,0.11333,0.0549
125.2,10.434,36315.29,0.11345,0.05495
125.3,10.442,36322.72,0.11357,0.05501
125.4,10.45,36326.63,0.11369,0.05506
125.5,10.459,36328.47,0.11382,0.05511
125.6,10.467,36336.95,0.11394,0.05517
125.7,10.475,36336.73,0.11407,0.05522
125.8,10.484,36342.18,0.1142,0.05528
125.9,10.492,36345.5,0.11432,0.05533
126,10.5,36342,0.11444,0.05538
126.1,10.509,36342.2,0.11457,0.05544
126.2,10.517,36352.07,0.11469,0.05549
126.3,10.525,36360.45,0.11482,0.05554
126.4,10.533,36347.36,0.11494,0.05559
126.5,10.542,36349.65,0.11507,0.05564
126.6,10.55,36367.29,0.11519,0.05569
126.7,10.559,36369.62,0.11531,0.05575
126.8,10.567,36364.2,0.11544,0.0558
126.9,10.575,36366.18,0.11556,0.05585
127,10.584,36368.33,0.11569,0.0559
127.1,10.592,36374.91,0.11581,0.05595
127.2,10.6,36378.62,0.11593,0.05601
127.3,10.609,36374.2,0.11606,0.05606
127.4,10.617,36384.2,0.11618,0.05612
127.5,10.625,36388.71,0.11631,0.05617
127.6,10.634,36379.38,0.11643,0.05623
127.7,10.642,36393.98,0.11656,0.05628
127.8,10.65,36393.97,0.11668,0.05634
127.9,10.659,36398.32,0.11681,0.05639
128,10.667,36401.33,0.11693,0.05645
128.1,10.675,36398.44,0.11706,0.0565
128.2,10.684,36405.62,0.11718,0.05656
128.3,10.692,36410.08,0.11731,0.05661
128.4,10.7,36403.29,0.11744,0.05667
128.5,10.709,36404.25,0.11756,0.05673
128.6,10.717,36411.55,0.11768,0.05678
128.7,10.725,36415.23,0.11781,0.05684
128.8,10.734,36412.87,0.11793,0.05689
128.9,10.742,36417.75,0.11806,0.05695
129,10.75,36411.88,0.11819,0.05701
129.1,10.759,36417.76,0.11831,0.05706
129.2,10.767,36418.65,0.11843,0.05711
129.3,10.775,36421.95,0.11856,0.05717
129.4,10.784,36426.02,0.11869,0.05723
129.5,10.792,36425.7,0.11881,0.05728
129.6,10.8,36427.63,0.11894,0.05734
129.7,10.809,36432.18,0.11906,0.05739
129.8,10.817,36429.57,0.11919,0.05745
129.9,10.825,36434.24,0.11931,0.0575
130,10.834,36437.2,0.11944,0.05755
130.1,10.842,36435.69,0.11957,0.05761
130.2,10.85,36433.18,0.11969,0.05766
130.3,10.859,36436.62,0.11982,0.05772
130.4,10.867,36443.69,0.11994,0.05777
130.5,10.875,36437.23,0.12007,0.05783
130.6,10.883,36444.04,0.1202,0.05789
130.7,10.892,36452.5,0.12033,0.05794
130.8,10.9,36445.63,0.12045,0.058
130.9,10.908,36448.1,0.12058,0.05805
131,10.917,36451.86,0.1207,0.05811
131.1,10.925,36453.17,0.12083,0.05816
131.2,10.934,36454.3,0.12096,0.05822
131.3,10.942,36452.42,0.12109,0.05828
131.4,10.95,36455.62,0.12121,0.05834
131.5,10.959,36463.07,0.12134,0.05839
131.6,10.967,36461.61,0.12147,0.05845
131.7,10.975,36457,0.12159,0.05851
131.8,10.983,36462.39,0.12171,0.05856
131.9,10.992,36472.01,0.12184,0.05862
132,11,36479.75,0.12197,0.05868
132.1,11.009,36467.98,0.12209,0.05873
132.2,11.017,36468.85,0.12222,0.05879
132.3,11.025,36476.48,0.12235,0.05885
132.4,11.034,36477.3,0.12247,0.0589
132.5,11.042,36478.15,0.1226,0.05896
132.6,11.05,36479.04,0.12272,0.05901
132.7,11.059,36496.91,0.12285,0.05907
132.8,11.067,36482.98,0.12297,0.05912
132.9,11.075,36490.98,0.1231,0.05918
133,11.084,36509.64,0.12323,0.05924
133.1,11.092,36500.57,0.12336,0.05929
133.2,11.1,36506.06,0.12348,0.05934
133.3,11.109,36512.55,0.12361,0.0594
133.4,11.117,36509.63,0.12373,0.05945
133.5,11.125,36521.69,0.12386,0.05951
133.6,11.134,36513.86,0.12399,0.05957
133.7,11.142,36520.05,0.12412,0.05962
133.8,11.15,36528.68,0.12425,0.05968
133.9,11.159,36526.42,0.12437,0.05973
134,11.167,36528.01,0.1245,0.05979
134.1,11.175,36533.76,0.12463,0.05984
134.2,11.184,36535.74,0.12476,0.0599
134.3,11.192,36527.04,0.12488,0.05995
134.4,11.2,36537.14,0.125,0.06001
134.5,11.209,36537.83,0.12513,0.06006
134.6,11.217,36547.75,0.12526,0.06012
134.7,11.225,36541.12,0.12538,0.06018
134.8,11.234,36549.34,0.12551,0.06023
134.9,11.242,36560.25,0.12564,0.06029
135,11.25,36566.59,0.12577,0.06035
135.1,11.258,36561.23,0.1259,0.0604
135.2,11.267,36569.29,0.12602,0.06046
135.3,11.275,36574.78,0.12615,0.06052
135.4,11.284,36570.79,0.12627,0.06057
135.5,11.292,36574.65,0.12641,0.06063
135.6,11.3,36575.45,0.12654,0.06068
135.7,11.309,36575.9,0.12666,0.06074
135.8,11.317,36578.35,0.12679,0.06079
135.9,11.325,36579.87,0.12692,0.06085
136,11.334,36585.49,0.12705,0.06091
136.1,11.342,36579.96,0.12718,0.06096
136.2,11.35,36584.43,0.1273,0.06101
136.3,11.359,36590.88,0.12743,0.06107
136.4,11.367,36587.71,0.12756,0.06113
136.5,11.375,36587.57,0.12769,0.06118
136.6,11.384,36595.89,0.12781,0.06124
136.7,11.392,36592.33,0.12794,0.06129
136.8,11.4,36590.52,0.12807,0.06135
136.9,11.409,36594.38,0.1282,0.0614
137,11.417,36595.24,0.12833,0.06145
137.1,11.425,36596.49,0.12846,0.06151
137.2,11.433,36593.8,0.12858,0.06156
137.3,11.442,36599.16,0.12871,0.06162
137.4,11.45,36602.61,0.12884,0.06167
137.5,11.459,36599.08,0.12896,0.06173
137.6,11.467,36601.24,0.12909,0.06178
137.7,11.475,36601.69,0.12922,0.06184
137.8,11.483,36600.16,0.12935,0.06189
137.9,11.492,36603.44,0.12948,0.06194
138,11.5,36605.56,0.12961,0.062
138.1,11.509,36604.26,0.12974,0.06205
138.2,11.517,36602.69,0.12987,0.06211
138.3,11.525,36607.55,0.12999,0.06217
138.4,11.533,36604.25,0.13012,0.06222
138.5,11.542,36608.51,0.13026,0.06228
138.6,11.55,36609.91,0.13039,0.06233
138.7,11.559,36612.61,0.13052,0.06239
138.8,11.567,36607.86,0.13065,0.06245
138.9,11.575,36609.77,0.13077,0.0625
139,11.584,36610.34,0.1309,0.06256
139.1,11.592,36609.98,0.13103,0.06261
139.2,11.6,36611.66,0.13116,0.06267
139.3,11.608,36611.96,0.13129,0.06273
139.4,11.617,36610.07,0.13141,0.06278
139.5,11.625,36612.23,0.13155,0.06284
139.6,11.633,36613.98,0.13167,0.06289
139.7,11.642,36614.48,0.1318,0.06295
139.8,11.65,36613.98,0.13193,0.06301
139.9,11.659,36614.35,0.13206,0.06307
140,11.667,36615.67,0.13219,0.06312
140.1,11.675,36616.62,0.13232,0.06318
140.2,11.684,36616.25,0.13245,0.06323
140.3,11.692,36615.47,0.13258,0.06329
140.4,11.7,36615.14,0.1327,0.06335
140.5,11.709,36618.94,0.13283,0.0634
140.6,11.717,36621.36,0.13296,0.06346
140.7,11.725,36618.2,0.1331,0.06352
140.8,11.734,36618.96,0.13322,0.06358
140.9,11.742,36617.67,0.13335,0.06363
141,11.75,36618.71,0.13348,0.06369
141.1,11.759,36620.54,0.13361,0.06375
141.2,11.767,36621.39,0.13374,0.0638
141.3,11.775,36620.16,0.13387,0.06386
141.4,11.784,36622.68,0.134,0.06391
141.5,11.792,36621.33,0.13413,0.06397
141.6,11.8,36622.26,0.13426,0.06402
141.7,11.809,36622.22,0.13439,0.06408
141.8,11.817,36621.01,0.13452,0.06414
141.9,11.825,36623.91,0.13465,0.06419
142,11.834,36621.96,0.13478,0.06425
142.1,11.842,36621.26,0.13491,0.0643
142.2,11.85,36625.29,0.13504,0.06436
142.3,11.859,36627.2,0.13517,0.06442
142.4,11.867,36626.06,0.1353,0.06448
142.5,11.875,36626.31,0.13543,0.06454
142.6,11.883,36626.86,0.13556,0.06459
142.7,11.892,36625.16,0.13569,0.06465
142.8,11.9,36627.32,0.13582,0.06471
142.9,11.909,36630.17,0.13595,0.06477
143,11.917,36627.72,0.13608,0.06482
143.1,11.925,36632.45,0.13621,0.06488
143.2,11.934,36633.91,0.13634,0.06494
143.3,11.942,36628.91,0.13647,0.06499
143.4,11.95,36634.72,0.1366,0.06505
143.5,11.959,36633.55,0.13673,0.06511
143.6,11.967,36633.02,0.13686,0.06517
143.7,11.975,36632.71,0.137,0.06522
143.8,11.983,36634.79,0.13713,0.06528
143.9,11.992,36637.04,0.13726,0.06534
144,12,36633.96,0.13739,0.06539
144.1,12.009,36637.25,0.13752,0.06545
144.2,12.017,36631.62,0.13766,0.06551
144.3,12.025,36638.48,0.13779,0.06557
144.4,12.034,36638.45,0.13792,0.06562
144.5,12.042,36635.61,0.13805,0.06568
144.6,12.05,36640.73,0.13818,0.06574
144.7,12.058,36639.93,0.13831,0.06579
144.8,12.067,36642.17,0.13845,0.06585
144.9,12.075,36642.76,0.13858,0.0659
145,12.084,36641.42,0.13871,0.06596
145.1,12.092,36642.95,0.13885,0.06601
145.2,12.1,36641.67,0.13897,0.06607
145.3,12.109,36640.79,0.1391,0.06613
145.4,12.117,36638.8,0.13923,0.06618
145.5,12.125,36646.4,0.13937,0.06624
145.6,12.134,36642.08,0.1395,0.06629
145.7,12.142,36642.17,0.13963,0.06635
145.8,12.15,36646,0.13977,0.06641
145.9,12.158,36645.09,0.13989,0.06646
146,12.167,36644.61,0.14002,0.06652
146.1,12.175,36644.86,0.14016,0.06658
146.2,12.184,36644.7,0.14029,0.06664
146.3,12.192,36646.25,0.14043,0.06669
146.4,12.2,36647.02,0.14056,0.06675
146.5,12.208,36646.32,0.14069,0.06681
146.6,12.217,36649.07,0.14082,0.06686
146.7,12.225,36648.96,0.14096,0.06692
146.8,12.234,36648.24,0.14109,0.06697
146.9,12.242,36647.41,0.14122,0.06701
147,12.25,36650.28,0.14135,0.06783
147.1,12.259,36653.29,0.14149,0.06801
147.2,12.267,36647.68,0.14162,0.06805
147.3,12.275,36648.57,0.14175,0.06809
147.4,12.284,36651.45,0.14188,0.06814
147.5,12.292,36647.35,0.14201,0.06822
147.6,12.3,36652.27,0.14215,0.06828
147.7,12.309,36654.18,0.14228,0.06834
147.8,12.317,36653.18,0.14241,0.06841
147.9,12.325,36655.54,0.14254,0.06848
148,12.333,36651.67,0.14268,0.06855
148.1,12.342,36654.85,0.14281,0.06861
148.2,12.35,36658.65,0.14294,0.06868
148.3,12.359,36656.1,0.14308,0.06874
148.4,12.367,36655.67,0.14321,0.0688
148.5,12.375,36651.63,0.14334,0.06887
148.6,12.384,36653.62,0.14347,0.06893
148.7,12.392,36658.98,0.14361,0.06899
148.8,12.4,36659.86,0.14375,0.06905
148.9,12.409,36659.65,0.14388,0.06911
149,12.417,36656.95,0.14401,0.06917
149.1,12.425,36658.11,0.14414,0.06923
149.2,12.434,36660.77,0.14427,0.06929
149.3,12.442,36659.03,0.14441,0.06935
149.4,12.45,36662.3,0.14455,0.06941
149.5,12.459,36661.93,0.14468,0.06947
149.6,12.467,36659.88,0.14482,0.06953
149.7,12.475,36661.98,0.14495,0.06959
149.8,12.484,36661.09,0.14508,0.06965
149.9,12.492,36659.87,0.14522,0.06971
150,12.5,36661.59,0.14535,0.06977
150.1,12.508,36659.8,0.14548,0.06983
150.2,12.517,36663.1,0.14562,0.06989
150.3,12.525,36662.77,0.14576,0.06995
150.4,12.534,36662.14,0.14589,0.07
150.5,12.542,36660,0.14602,0.07006
150.6,12.55,36664.05,0.14616,0.07012
150.7,12.558,36661.85,0.14629,0.07018
150.8,12.567,36664.92,0.14642,0.07024
150.9,12.575,36665.94,0.14656,0.0703
151,12.584,36665.48,0.1467,0.07036
151.1,12.592,36667.95,0.14683,0.07042
151.2,12.6,36665.73,0.14697,0.07048
151.3,12.608,36664.39,0.1471,0.07054
151.4,12.617,36668.86,0.14724,0.0706
151.5,12.625,36666.27,0.14738,0.07066
151.6,12.633,36665.76,0.14751,0.07072
151.7,12.642,36664.02,0.14764,0.07078
151.8,12.65,36664.33,0.14778,0.07084
151.9,12.659,36668.23,0.14792,0.0709
152,12.667,36668.28,0.14805,0.07096
152.1,12.675,36663.96,0.14819,0.07102
152.2,12.684,36668.43,0.14832,0.07108
152.3,12.692,36668.12,0.14846,0.07114
152.4,12.7,36670.88,0.1486,0.0712
152.5,12.709,36669.57,0.14873,0.07125
152.6,12.717,36672.59,0.14887,0.07131
152.7,12.725,36668.77,0.14901,0.07137
152.8,12.733,36667.66,0.14914,0.07143
152.9,12.742,36669.67,0.14927,0.07149
153,12.75,36671.74,0.14941,0.07155
153.1,12.759,36676.63,0.14955,0.07161
153.2,12.767,36671.08,0.14968,0.07167
153.3,12.775,36671.63,0.14982,0.07172
153.4,12.784,36673.55,0.14996,0.07178
153.5,12.792,36672.95,0.15009,0.07184
153.6,12.8,36672.68,0.15023,0.0719
153.7,12.809,36675.73,0.15037,0.07197
153.8,12.817,36672.52,0.1505,0.07202
153.9,12.825,36671.67,0.15064,0.07208
154,12.834,36672.87,0.15078,0.07214
154.1,12.842,36672.28,0.15092,0.0722
154.2,12.85,36674.13,0.15106,0.07226
154.3,12.859,36674.54,0.15119,0.07232
154.4,12.867,36673.73,0.15133,0.07238
154.5,12.875,36674.69,0.15146,0.07244
154.6,12.884,36676.46,0.1516,0.0725
154.7,12.892,36673.27,0.15174,0.07256
154.8,12.9,36673.3,0.15188,0.07261
154.9,12.909,36674.15,0.15202,0.07267
155,12.917,36674.74,0.15215,0.07273
155.1,12.925,36674.66,0.15229,0.07279
155.2,12.934,36676.48,0.15243,0.07285
155.3,12.942,36680.16,0.15256,0.07291
155.4,12.95,36675.54,0.1527,0.07297
155.5,12.958,36672.96,0.15284,0.07302
155.6,12.967,36676.25,0.15298,0.07308
155.7,12.975,36674.45,0.15311,0.07314
155.8,12.984,36676.03,0.15326,0.0732
155.9,12.992,36671.52,0.15339,0.07325
156,13,36672.12,0.15353,0.07331
156.1,13.009,36673.5,0.15366,0.07337
156.2,13.017,36680.21,0.1538,0.07342
156.3,13.025,36672.73,0.15395,0.07349
156.4,13.034,36677.67,0.15408,0.07355
156.5,13.042,36679.3,0.15422,0.0736
156.6,13.05,36682,0.15436,0.07366
156.7,13.059,36682.74,0.1545,0.07372
156.8,13.067,36678.28,0.15464,0.07377
156.9,13.075,36673.96,0.15478,0.07383
157,13.084,36679.61,0.15492,0.07389
157.1,13.092,36674.05,0.15506,0.07395
157.2,13.1,36673.26,0.1552,0.07401
157.3,13.109,36678.5,0.15533,0.07407
157.4,13.117,36685.8,0.15547,0.07413
157.5,13.125,36685.14,0.15562,0.07418
157.6,13.133,36681.82,0.15575,0.07424
157.7,13.142,36682.98,0.1559,0.0743
157.8,13.15,36684.32,0.15603,0.07436
157.9,13.159,36681.86,0.15617,0.07441
158,13.167,36680.72,0.15631,0.07447
158.1,13.175,36683.62,0.15645,0.07453
158.2,13.183,36679.26,0.15659,0.07458
158.3,13.192,36677.94,0.15673,0.07464
158.4,13.2,36681.09,0.15686,0.0747
158.5,13.209,36679.76,0.15701,0.07475
158.6,13.217,36682.22,0.15715,0.07481
158.7,13.225,36680.67,0.15729,0.07487
158.8,13.233,36679.85,0.15742,0.07493
158.9,13.242,36682.09,0.15757,0.07498
159,13.25,36681.82,0.15771,0.07504
159.1,13.259,36684.52,0.15785,0.0751
159.2,13.267,36679.32,0.15799,0.07515
159.3,13.275,36678.83,0.15812,0.07521
159.4,13.284,36693.11,0.15826,0.07527
159.5,13.292,36684.44,0.1584,0.07532
159.6,13.3,36685.07,0.15855,0.07537
159.7,13.309,36686.6,0.15869,0.07543
159.8,13.317,36685.41,0.15883,0.07548
159.9,13.325,36695.2,0.15897,0.07554
160,13.334,36685.54,0.15911,0.0756
160.1,13.342,36685.8,0.15925,0.07566
160.2,13.35,36681.99,0.15939,0.07572
160.3,13.359,36682.26,0.15953,0.07579
160.4,13.367,36681.46,0.15967,0.07586
160.5,13.375,36682.7,0.15981,0.07591
160.6,13.384,36686.97,0.15995,0.07597
160.7,13.392,36688.19,0.1601,0.07603
160.8,13.4,36686.11,0.16024,0.07609
160.9,13.408,36681.04,0.16037,0.07615
161,13.417,36692.01,0.16051,0.07621
161.1,13.425,36698.39,0.16066,0.07627
161.2,13.434,36682.16,0.1608,0.07632
161.3,13.442,36686.93,0.16094,0.07638
161.4,13.45,36692.02,0.16108,0.07643
161.5,13.459,36685.95,0.16122,0.07649
161.6,13.467,36698.96,0.16137,0.07655
161.7,13.475,36692.61,0.16151,0.07661
161.8,13.484,36692.38,0.16165,0.07667
161.9,13.492,36693.38,0.16179,0.07673
162,13.5,36689.28,0.16194,0.07678
162.1,13.509,36690.95,0.16208,0.07684
162.2,13.517,36696.84,0.16222,0.0769
162.3,13.525,36688.75,0.16237,0.07696
162.4,13.534,36687.76,0.16251,0.07701
162.5,13.542,36690.51,0.16265,0.07707
162.6,13.55,36684.4,0.16279,0.07712
162.7,13.559,36687.62,0.16293,0.07718
162.8,13.567,36691.5,0.16308,0.07723
162.9,13.575,36687.54,0.16322,0.07728
163,13.584,36696.15,0.16336,0.07735
163.1,13.592,36696.27,0.1635,0.07741
163.2,13.6,36689.5,0.16364,0.07747
163.3,13.609,36694.97,0.16378,0.07753
163.4,13.617,36687.58,0.16393,0.07759
163.5,13.625,36686.45,0.16407,0.07765
163.6,13.634,36687.65,0.16421,0.0777
163.7,13.642,36692.81,0.16435,0.07776
163.8,13.65,36689.52,0.1645,0.07783
163.9,13.659,36691.75,0.16464,0.07788
164,13.667,36694.76,0.16479,0.07794
164.1,13.675,36690.9,0.16493,0.078
164.2,13.683,36691.57,0.16507,0.07806
164.3,13.692,36692.75,0.16522,0.07812
164.4,13.7,36690.48,0.16536,0.07818
164.5,13.708,36694.72,0.1655,0.07824
164.6,13.717,36695.08,0.16565,0.0783
164.7,13.725,36689.8,0.16579,0.07835
164.8,13.734,36692.52,0.16594,0.07841
164.9,13.742,36696.94,0.16608,0.07847
165,13.75,36698.69,0.16623,0.07853
165.1,13.759,36693.32,0.16637,0.07859
165.2,13.767,36690.46,0.16651,0.07865
165.3,13.775,36697.96,0.16666,0.07871
165.4,13.784,36703.07,0.1668,0.07877
165.5,13.792,36693.4,0.16695,0.07882
165.6,13.8,36693.86,0.16709,0.07888
165.7,13.809,36696.73,0.16724,0.07894
165.8,13.817,36692.39,0.16738,0.079
165.9,13.825,36696.02,0.16753,0.07906
166,13.834,36692.09,0.16767,0.07912
166.1,13.842,36695.49,0.16782,0.07918
166.2,13.85,36691.58,0.16796,0.07924
166.3,13.858,36693.99,0.1681,0.0793
166.4,13.867,36699.5,0.16825,0.07936
166.5,13.875,36696.81,0.1684,0.07942
166.6,13.884,36695.51,0.16854,0.07948
166.7,13.892,36694.07,0.16869,0.07954
166.8,13.9,36694.23,0.16884,0.0796
166.9,13.909,36693.79,0.16898,0.07966
167,13.917,36700.14,0.16913,0.07972
167.1,13.925,36692.3,0.16928,0.07978
167.2,13.934,36696.84,0.16942,0.07984
167.3,13.942,36695.84,0.16957,0.0799
167.4,13.95,36705.68,0.16971,0.07996
167.5,13.959,36706.37,0.16986,0.08002
167.6,13.967,36705.25,0.17001,0.08008
167.7,13.975,36693.85,0.17015,0.08014
167.8,13.984,36690.4,0.1703,0.0802
167.9,13.992,36690.67,0.17044,0.08026
168,14,36695.91,0.17059,0.08032
168.1,14.009,36698.26,0.17074,0.08037
168.2,14.017,36694.69,0.17088,0.08043
168.3,14.025,36693.94,0.17103,0.08049
168.4,14.033,36693.6,0.17118,0.08055
168.5,14.042,36688.07,0.17133,0.08061
168.6,14.05,36694.88,0.17147,0.08067
168.7,14.059,36688.58,0.17162,0.08073
168.8,14.067,36692.34,0.17176,0.08079
168.9,14.075,36695.61,0.17191,0.08085
169,14.084,36692.37,0.17206,0.08091
169.1,14.092,36690.62,0.17221,0.08097
169.2,14.1,36696.32,0.17235,0.08103
169.3,14.109,36706.7,0.17251,0.0811
169.4,14.117,36695.68,0.17265,0.08116
169.5,14.125,36697.4,0.1728,0.08122
169.6,14.134,36696.82,0.17295,0.08128
169.7,14.142,36701.4,0.1731,0.08134
169.8,14.15,36694.39,0.17325,0.0814
169.9,14.159,36691.33,0.17339,0.08147
170,14.167,36695.91,0.17354,0.08153
170.1,14.175,36697.49,0.17369,0.08158
170.2,14.184,36696.18,0.17384,0.08164
170.3,14.192,36690.95,0.17399,0.0817
170.4,14.2,36693.54,0.17413,0.08176
170.5,14.208,36692.7,0.17429,0.08183
170.6,14.217,36694.22,0.17443,0.08189
170.7,14.225,36689.78,0.17458,0.08195
170.8,14.233,36705.57,0.17473,0.08201
170.9,14.242,36694.69,0.17488,0.08207
171,14.25,36690.87,0.17503,0.08213
171.1,14.258,36695.05,0.17518,0.08219
171.2,14.267,36686.69,0.17533,0.08225
171.3,14.275,36692,0.17547,0.08231
171.4,14.284,36711.04,0.17563,0.08237
171.5,14.292,36689.72,0.17577,0.08244
171.6,14.3,36695.86,0.17593,0.0825
171.7,14.308,36692.1,0.17607,0.08256
171.8,14.317,36693.91,0.17623,0.08262
171.9,14.325,36693.58,0.17638,0.08268
172,14.334,36690.42,0.17653,0.08274
172.1,14.342,36692.44,0.17668,0.0828
172.2,14.35,36697.33,0.17683,0.08286
172.3,14.359,36700.68,0.17698,0.08292
172.4,14.367,36691.44,0.17713,0.08298
172.5,14.375,36696.97,0.17728,0.08304
172.6,14.384,36694.12,0.17744,0.0831
172.7,14.392,36685.59,0.17759,0.08316
172.8,14.4,36697.37,0.17774,0.08322
172.9,14.409,36699.61,0.17788,0.08328
173,14.417,36691.32,0.17804,0.08334
173.1,14.425,36689.47,0.17819,0.0834
173.2,14.434,36691.82,0.17834,0.08346
173.3,14.442,36694.89,0.17849,0.08352
173.4,14.45,36694.66,0.17864,0.08357
173.5,14.459,36692.61,0.17879,0.08363
173.6,14.467,36703.12,0.17894,0.08369
173.7,14.475,36687.45,0.1791,0.08375
173.8,14.483,36686.28,0.17925,0.08381
173.9,14.492,36698.32,0.1794,0.08387
174,14.5,36693.91,0.17955,0.08393
174.1,14.509,36685.95,0.1797,0.08399
174.2,14.517,36689.08,0.17985,0.08405
174.3,14.525,36685.88,0.17984,0.08411
174.4,14.534,36686.55,0.17981,0.08415
174.5,14.542,36693.14,0.17998,0.08421
174.6,14.55,36698.71,0.18015,0.08427
174.7,14.559,36689.63,0.18031,0.08433
174.8,14.567,36688.76,0.18047,0.08439
174.9,14.575,36689.65,0.18063,0.08445
175,14.584,36689.45,0.1808,0.08452
175.1,14.592,36693.43,0.18096,0.08457
175.2,14.6,36681.12,0.18112,0.08464
175.3,14.609,36688.15,0.18128,0.08469
175.4,14.617,36685.5,0.18144,0.08475
175.5,14.625,36684.29,0.18159,0.08481
175.6,14.634,36688.68,0.18176,0.08487
175.7,14.642,36686.68,0.18192,0.08493
175.8,14.65,36687.98,0.18208,0.08499
175.9,14.658,36685.78,0.18224,0.08505
176,14.667,36686.5,0.1824,0.08511
176.1,14.675,36682.2,0.18256,0.08517
176.2,14.684,36685.11,0.18272,0.08523
176.3,14.692,36682.55,0.18288,0.0853
176.4,14.7,36680.95,0.18304,0.08536
176.5,14.709,36681.47,0.1832,0.08542
176.6,14.717,36688.88,0.18336,0.08548
176.7,14.725,36684.49,0.18352,0.08554
176.8,14.734,36682.57,0.18368,0.08561
176.9,14.742,36681.2,0.18384,0.08567
177,14.75,36682.93,0.184,0.08573
177.1,14.759,36682.79,0.18416,0.08579
177.2,14.767,36683.75,0.18433,0.08586
177.3,14.775,36683.32,0.18448,0.08592
177.4,14.784,36678.55,0.18464,0.08598
177.5,14.792,36683.96,0.1848,0.08604
177.6,14.8,36682.18,0.18496,0.0861
177.7,14.809,36681.39,0.18512,0.08616
177.8,14.817,36681.35,0.18528,0.08622
177.9,14.825,36682.91,0.18544,0.08628
178,14.833,36681.67,0.1856,0.08635
178.1,14.842,36685.07,0.18576,0.08641
178.2,14.85,36683.66,0.18592,0.08647
178.3,14.859,36688.38,0.18609,0.08654
178.4,14.867,36680.14,0.18625,0.0866
178.5,14.875,36685.14,0.18641,0.08666
178.6,14.884,36680.56,0.18657,0.08673
178.7,14.892,36678.09,0.18673,0.08679
178.8,14.9,36681.46,0.18688,0.08685
178.9,14.909,36684.91,0.18705,0.08692
179,14.917,36679.68,0.18721,0.08698
179.1,14.925,36677.25,0.18737,0.08705
179.2,14.934,36682.11,0.18754,0.08711
179.3,14.942,36678.13,0.18769,0.08718
179.4,14.95,36680.21,0.18785,0.08724
179.5,14.959,36679.24,0.18802,0.08731
179.6,14.967,36682.67,0.18817,0.08737
179.7,14.975,36677.42,0.18834,0.08744
179.8,14.984,36682.78,0.1885,0.0875
179.9,14.992,36681.72,0.18866,0.08756
180,15,36679.11,0.18882,0.08763
180.1,15.008,36681.16,0.18898,0.08769
180.2,15.017,36681.56,0.18915,0.08776
180.3,15.025,36675.17,0.18931,0.08782
180.4,15.034,36676.19,0.18947,0.08789
180.5,15.042,36677,0.18963,0.08795
180.6,15.05,36674.3,0.18979,0.08802
180.7,15.059,36676.75,0.18995,0.08808
180.8,15.067,36678.03,0.19011,0.08814
180.9,15.075,36677.05,0.19027,0.08821
181,15.084,36680.98,0.19044,0.08827
181.1,15.092,36678.74,0.1906,0.08834
181.2,15.1,36676.19,0.19076,0.0884
181.3,15.109,36674.99,0.19093,0.08847
181.4,15.117,36673.21,0.19109,0.08853
181.5,15.125,36675.77,0.19125,0.08859
181.6,15.134,36674.53,0.19141,0.08866
181.7,15.142,36672.57,0.19157,0.08872
181.8,15.15,36672.49,0.19174,0.08878
181.9,15.159,36674.04,0.1919,0.08884
182,15.167,36672.5,0.19206,0.08891
182.1,15.175,36679.41,0.19223,0.08897
182.2,15.184,36673.23,0.19239,0.08904
182.3,15.192,36673.71,0.19255,0.0891
182.4,15.2,36676.97,0.19272,0.08916
182.5,15.209,36673.59,0.19288,0.08923
182.6,15.217,36673.21,0.19304,0.08929
182.7,15.225,36674,0.19321,0.08936
182.8,15.234,36669.61,0.19337,0.08942
182.9,15.242,36671,0.19353,0.08948
183,15.25,36671.32,0.19369,0.08955
183.1,15.258,36673.07,0.19386,0.08961
183.2,15.267,36672.63,0.19403,0.08968
183.3,15.275,36673.18,0.19419,0.08975
183.4,15.284,36669.03,0.19435,0.08981
183.5,15.292,36669.55,0.19451,0.08988
183.6,15.3,36669.84,0.19468,0.08994
183.7,15.309,36673.74,0.19484,0.09001
183.8,15.317,36667.6,0.195,0.09007
183.9,15.325,36669.34,0.19517,0.09014
184,15.334,36668.84,0.19533,0.0902
184.1,15.342,36669.13,0.19549,0.09027
184.2,15.35,36669.94,0.19566,0.09033
184.3,15.358,36668.93,0.19582,0.0904
184.4,15.367,36669.21,0.19599,0.09046
184.5,15.375,36669.88,0.19615,0.09053
184.6,15.383,36668.87,0.19632,0.09059
184.7,15.392,36666.35,0.19648,0.09066
