Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
122.6,10.217,22793.01,0.13335,0.02144
122.7,10.225,22762.41,0.13357,0.02144
122.8,10.234,22740,0.13378,0.02143
122.9,10.242,22721.62,0.134,0.02143
123,10.25,22697.41,0.13421,0.02143
123.1,10.259,22683.26,0.13443,0.02143
123.2,10.267,22663.42,0.13464,0.02143
123.3,10.275,22643.22,0.13485,0.02143
123.4,10.284,22632.65,0.13507,0.02143
123.5,10.292,22627.01,0.13528,0.02142
123.6,10.3,22607.03,0.13549,0.02142
123.7,10.308,22581.63,0.13571,0.02142
123.8,10.317,22559.96,0.13592,0.02142
123.9,10.325,22544.58,0.13613,0.02142
124,10.334,22536.18,0.13634,0.02141
124.1,10.342,22523.16,0.13655,0.02142
124.2,10.35,22498.42,0.13675,0.02141
124.3,10.359,22476.14,0.13696,0.02141
124.4,10.367,22448.49,0.13717,0.02141
124.5,10.375,22419.15,0.13738,0.02141
124.6,10.383,22386.21,0.13758,0.02141
124.7,10.392,22341.89,0.13779,0.02141
124.8,10.4,22296.71,0.138,0.0214
124.9,10.409,22267.43,0.13821,0.0214
125,10.417,22252.16,0.13841,0.0214
125.1,10.425,22240.34,0.13862,0.0214
125.2,10.434,22222.48,0.13884,0.0214
125.3,10.442,22199.85,0.13905,0.02139
125.4,10.45,22182.41,0.13927,0.02139
125.5,10.459,22160.29,0.13949,0.02139
125.6,10.467,22134.1,0.13971,0.02139
125.7,10.475,22099.86,0.13992,0.02139
125.8,10.483,22053.24,0.14012,0.02139
125.9,10.492,22013.91,0.14033,0.02138
126,10.5,21981.54,0.14054,0.02138
126.1,10.509,21947.32,0.14074,0.02138
126.2,10.517,21902.19,0.14094,0.02138
126.3,10.525,21865.33,0.14113,0.02138
126.4,10.534,21846.54,0.14133,0.02138
126.5,10.542,21823.33,0.14153,0.02137
126.6,10.55,21788.05,0.14173,0.02137
126.7,10.559,21759.29,0.14194,0.02137
126.8,10.567,21751.11,0.14214,0.02137
126.9,10.575,21750.07,0.14235,0.02137
127,10.584,21748.86,0.14255,0.02137
127.1,10.592,21743.81,0.14275,0.02136
127.2,10.6,21728.19,0.14295,0.02136
127.3,10.609,21695.61,0.14315,0.02136
127.4,10.617,21645.36,0.14335,0.02136
127.5,10.625,21571.65,0.14355,0.02135
127.6,10.634,21513.9,0.14375,0.02135
127.7,10.642,21459.78,0.14396,0.02135
127.8,10.65,21234.8,0.14424,0.02133
127.89,10.658,9496.89,0.13701,0.0157
