Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
61.2,5.1,33181.21,0.04742,0.02132
61.3,5.109,33185.57,0.04754,0.02137
61.4,5.117,33187.24,0.04764,0.02142
61.5,5.125,33189.87,0.04775,0.02147
61.6,5.134,33197,0.04786,0.02152
61.7,5.142,33204.38,0.04797,0.02157
61.8,5.15,33209.48,0.04808,0.02162
61.9,5.159,33216.85,0.04819,0.02167
62,5.167,33221.02,0.0483,0.02172
62.1,5.175,33230.23,0.04841,0.02177
62.2,5.184,33239.74,0.04852,0.02182
62.3,5.192,33245.04,0.04863,0.02186
62.4,5.2,33253.27,0.04874,0.02191
62.5,5.209,33269.77,0.04885,0.02196
62.6,5.217,33292.12,0.04896,0.02201
62.7,5.225,33297.33,0.04906,0.02206
62.8,5.234,33325.15,0.04917,0.02211
62.9,5.242,33354.39,0.04928,0.02216
63,5.25,33366.73,0.04939,0.02221
63.1,5.259,33384.86,0.0495,0.02226
63.2,5.267,33401.7,0.04961,0.02231
63.3,5.275,33412.99,0.04972,0.02236
63.4,5.284,33425.08,0.04983,0.02241
63.5,5.292,33442.3,0.04994,0.02246
63.6,5.3,33450.18,0.05005,0.02251
63.7,5.309,33458.7,0.05016,0.02256
63.8,5.317,33477.96,0.05027,0.02261
63.9,5.325,33497.23,0.05038,0.02266
64,5.334,33513.65,0.05049,0.02272
64.1,5.342,33532.21,0.0506,0.02277
64.2,5.35,33556.6,0.05072,0.02282
64.3,5.359,33571.43,0.05082,0.02287
64.4,5.367,33601.1,0.05094,0.02292
64.5,5.375,33609.12,0.05105,0.02297
64.6,5.384,33630.34,0.05116,0.02302
64.7,5.392,33639.82,0.05127,0.02307
64.8,5.4,33646.12,0.05138,0.02312
64.9,5.409,33655.01,0.05149,0.02317
65,5.417,33676.15,0.0516,0.02322
65.1,5.425,33685.35,0.05171,0.02327
65.2,5.434,33701.12,0.05182,0.02332
65.3,5.442,33715.61,0.05193,0.02337
65.4,5.45,33733.73,0.05204,0.02342
65.5,5.459,33747.75,0.05215,0.02347
65.6,5.467,33759.55,0.05226,0.02352
65.7,5.475,33767.84,0.05238,0.02357
65.8,5.484,33773.88,0.05249,0.02362
65.9,5.492,33779.09,0.0526,0.02367
66,5.5,33785.71,0.05271,0.02372
66.1,5.509,33791.16,0.05282,0.02377
66.2,5.517,33793.07,0.05293,0.02382
66.3,5.525,33794.18,0.05304,0.02387
66.4,5.534,33795.12,0.05314,0.02392
66.5,5.542,33796.33,0.05326,0.02397
66.6,5.55,33796.79,0.05337,0.02402
66.7,5.559,33797.25,0.05349,0.02407
66.8,5.567,33797.89,0.0536,0.02412
66.9,5.575,33798.13,0.05371,0.02417
67,5.584,33799.2,0.05382,0.02422
67.1,5.592,33801.39,0.05394,0.02427
67.2,5.6,33804.88,0.05404,0.02433
67.3,5.609,33809.54,0.05416,0.02438
67.4,5.617,33817.8,0.05427,0.02443
67.5,5.625,33825.84,0.05438,0.02448
67.6,5.633,33845.64,0.05449,0.02453
67.7,5.642,33882.28,0.0546,0.02458
67.8,5.65,33894.03,0.05472,0.02464
67.9,5.659,33902.09,0.05483,0.02469
68,5.667,33920.68,0.05494,0.02474
68.1,5.675,33941.64,0.05505,0.02479
68.2,5.684,33945,0.05516,0.02484
68.3,5.692,33958.14,0.05527,0.02489
68.4,5.7,33970.79,0.05539,0.02494
68.5,5.709,33975.72,0.0555,0.025
68.6,5.717,33985.44,0.05561,0.02505
68.7,5.725,33991.06,0.05572,0.02511
68.8,5.734,33996.65,0.05583,0.02516
68.9,5.742,34010.78,0.05595,0.02521
69,5.75,34018.29,0.05607,0.02526
69.1,5.759,34035.25,0.05617,0.02532
69.2,5.767,34049.33,0.05629,0.02537
69.3,5.775,34068.01,0.0564,0.02542
69.4,5.784,34090.08,0.05651,0.02548
69.5,5.792,34113.27,0.05663,0.02553
69.6,5.8,34126.75,0.05674,0.02559
69.7,5.809,34153.78,0.05686,0.02564
69.8,5.817,34181.69,0.05696,0.02569
69.9,5.825,34193.07,0.05708,0.02574
70,5.834,34201.62,0.05719,0.02579
70.1,5.842,34218.28,0.0573,0.02584
70.2,5.85,34229.89,0.05741,0.0259
70.3,5.859,34235.18,0.05752,0.02595
70.4,5.867,34243.58,0.05764,0.026
70.5,5.875,34254.17,0.05775,0.02605
70.6,5.884,34256.14,0.05787,0.0261
70.7,5.892,34263.03,0.05798,0.02615
70.8,5.9,34269.36,0.05809,0.0262
70.9,5.909,34276.06,0.05821,0.02626
71,5.917,34281.25,0.05832,0.02631
71.1,5.925,34288.34,0.05843,0.02636
71.2,5.934,34288.27,0.05854,0.02641
71.3,5.942,34294.45,0.05866,0.02646
71.4,5.95,34303.73,0.05877,0.02651
71.5,5.959,34306.66,0.05888,0.02656
71.6,5.967,34309.6,0.059,0.02661
71.7,5.975,34321.98,0.05911,0.02667
71.8,5.984,34324.77,0.05923,0.02672
71.9,5.992,34328.12,0.05934,0.02677
72,6,34339.11,0.05945,0.02682
72.1,6.009,34349.01,0.05957,0.02687
72.2,6.017,34365.44,0.05969,0.02692
72.3,6.025,34379.64,0.0598,0.02697
72.4,6.034,34380.24,0.05991,0.02702
72.5,6.042,34409.98,0.06002,0.02707
72.6,6.05,34436.94,0.06014,0.02713
72.7,6.059,34444.21,0.06025,0.02718
72.8,6.067,34454.34,0.06037,0.02723
72.9,6.075,34467.02,0.06048,0.02728
73,6.084,34477.97,0.06059,0.02733
73.1,6.092,34488.51,0.06071,0.02738
73.2,6.1,34492.06,0.06082,0.02743
73.3,6.109,34500.38,0.06093,0.02748
73.4,6.117,34504.44,0.06105,0.02753
73.5,6.125,34511.12,0.06116,0.02759
73.6,6.134,34517.07,0.06127,0.02764
73.7,6.142,34530.47,0.06139,0.02769
73.8,6.15,34537.47,0.0615,0.02774
73.9,6.159,34540.61,0.06162,0.02779
74,6.167,34549.88,0.06174,0.02784
74.1,6.175,34559.39,0.06185,0.02789
74.2,6.184,34564.9,0.06197,0.02795
74.3,6.192,34570.21,0.06209,0.028
74.4,6.2,34582.49,0.0622,0.02805
74.5,6.209,34580.95,0.06231,0.0281
74.6,6.217,34588.23,0.06242,0.02815
74.7,6.225,34599.86,0.06254,0.0282
74.8,6.234,34603.3,0.06265,0.02826
74.9,6.242,34607.72,0.06277,0.02831
75,6.25,34610.25,0.06289,0.02836
75.1,6.258,34611.6,0.063,0.02841
75.2,6.267,34616.76,0.06312,0.02846
75.3,6.275,34621.85,0.06323,0.02851
75.4,6.284,34627.75,0.06334,0.02856
75.5,6.292,34631.14,0.06346,0.02862
75.6,6.3,34639.65,0.06357,0.02867
75.7,6.309,34662.21,0.06369,0.02872
75.8,6.317,34667.08,0.0638,0.02877
75.9,6.325,34674.86,0.06392,0.02882
76,6.334,34690.5,0.06403,0.02887
76.1,6.342,34698.59,0.06415,0.02892
76.2,6.35,34706.33,0.06426,0.02897
76.3,6.359,34718.34,0.06438,0.02902
76.4,6.367,34724.62,0.06449,0.02907
76.5,6.375,34733.49,0.06461,0.02912
76.6,6.384,34744.43,0.06472,0.02917
76.7,6.392,34750.65,0.06484,0.02922
76.8,6.4,34765.96,0.06496,0.02927
76.9,6.409,34778.14,0.06507,0.02933
77,6.417,34786.36,0.06519,0.02938
77.1,6.425,34783.35,0.06531,0.02943
77.2,6.434,34794.77,0.06542,0.02948
77.3,6.442,34805.04,0.06553,0.02953
77.4,6.45,34811.42,0.06565,0.02958
77.5,6.459,34815.15,0.06576,0.02963
77.6,6.467,34815.02,0.06588,0.02968
77.7,6.475,34821.13,0.06599,0.02973
77.8,6.484,34822.36,0.06611,0.02978
77.9,6.492,34825.43,0.06622,0.02984
78,6.5,34831.42,0.06634,0.02989
78.1,6.509,34833.85,0.06646,0.02994
78.2,6.517,34835.2,0.06657,0.02999
78.3,6.525,34841.04,0.06669,0.03004
78.4,6.534,34848.41,0.0668,0.03009
78.5,6.542,34853.58,0.06692,0.03014
78.6,6.55,34863.86,0.06703,0.0302
78.7,6.559,34876.7,0.06715,0.03025
78.8,6.567,34882.46,0.06727,0.0303
78.9,6.575,34903.92,0.06738,0.03034
79,6.584,34926.98,0.0675,0.03039
79.1,6.592,34942.23,0.06761,0.03044
79.2,6.6,34957.88,0.06773,0.03046
79.3,6.609,34974.71,0.06786,0.03052
79.4,6.617,34994.45,0.06797,0.03056
79.5,6.625,35021.41,0.06809,0.03061
79.6,6.634,35028.05,0.0682,0.03067
79.7,6.642,35031.21,0.06832,0.03072
79.8,6.65,35041.01,0.06844,0.03077
79.9,6.659,35056.09,0.06855,0.03082
80,6.667,35068.57,0.06867,0.03088
80.1,6.675,35078.17,0.06879,0.03092
80.2,6.684,35079.82,0.06891,0.03097
80.3,6.692,35085.47,0.06902,0.03102
80.4,6.7,35102.34,0.06914,0.03108
80.5,6.709,35111.41,0.06926,0.03113
80.6,6.717,35108.98,0.06937,0.03118
80.7,6.725,35121.84,0.06949,0.03123
80.8,6.734,35126.36,0.0696,0.03128
80.9,6.742,35134.45,0.06972,0.03134
81,6.75,35142.12,0.06984,0.03139
81.1,6.759,35149.49,0.06996,0.03144
81.2,6.767,35160.21,0.07008,0.03149
81.3,6.775,35164.08,0.07019,0.03155
81.4,6.784,35171.25,0.07031,0.0316
81.5,6.792,35176.2,0.07043,0.03165
81.6,6.8,35201.53,0.07054,0.0317
81.7,6.809,35209.83,0.07066,0.03175
81.8,6.817,35211.8,0.07078,0.03181
81.9,6.825,35222.24,0.0709,0.03186
82,6.834,35238.14,0.07102,0.03191
82.1,6.842,35239.36,0.07113,0.03196
82.2,6.85,35255.13,0.07125,0.03201
82.3,6.859,35260.89,0.07137,0.03206
82.4,6.867,35267.02,0.07149,0.03212
82.5,6.875,35270.16,0.07161,0.03217
82.6,6.884,35274.27,0.07173,0.03222
82.7,6.892,35276.51,0.07184,0.03228
82.8,6.9,35282.61,0.07196,0.03233
82.9,6.909,35288.53,0.07208,0.03238
83,6.917,35287.12,0.07219,0.03243
83.1,6.925,35288.04,0.07231,0.03248
83.2,6.933,35292.08,0.07242,0.03253
83.3,6.942,35299.48,0.07255,0.03258
83.4,6.95,35297.66,0.07266,0.03264
83.5,6.959,35300.34,0.07278,0.03269
83.6,6.967,35302.93,0.0729,0.03274
83.7,6.975,35304.16,0.07302,0.0328
83.8,6.984,35303.74,0.07314,0.03285
83.9,6.992,35307.75,0.07326,0.0329
84,7,35312.32,0.07337,0.03295
84.1,7.009,35309.66,0.07349,0.033
84.2,7.017,35315.87,0.0736,0.03305
84.3,7.025,35318.41,0.07372,0.03311
84.4,7.034,35322.62,0.07384,0.03316
84.5,7.042,35327.31,0.07396,0.03322
84.6,7.05,35332.86,0.07408,0.03327
84.7,7.059,35332.25,0.0742,0.03332
84.8,7.067,35338.57,0.07432,0.03337
84.9,7.075,35342.38,0.07444,0.03343
85,7.084,35343.98,0.07456,0.03348
85.1,7.092,35347.87,0.07467,0.03353
85.2,7.1,35352.89,0.0748,0.03358
85.3,7.109,35358.33,0.07491,0.03364
85.4,7.117,35366.79,0.07503,0.03369
85.5,7.125,35373.67,0.07515,0.03374
85.6,7.134,35378.18,0.07526,0.03379
85.7,7.142,35391.7,0.07539,0.03385
85.8,7.15,35389.5,0.0755,0.0339
85.9,7.159,35394.33,0.07562,0.03395
86,7.167,35406.29,0.07574,0.03401
86.1,7.175,35409.03,0.07586,0.03406
86.2,7.184,35416.67,0.07598,0.03412
86.3,7.192,35416.76,0.0761,0.03417
86.4,7.2,35419.83,0.07622,0.03422
86.5,7.209,35429.31,0.07634,0.03428
86.6,7.217,35437.09,0.07646,0.03433
86.7,7.225,35435.44,0.07657,0.03438
86.8,7.234,35441.06,0.07669,0.03444
86.9,7.242,35452.69,0.07681,0.0345
87,7.25,35458.94,0.07693,0.03455
87.1,7.259,35467.82,0.07705,0.0346
87.2,7.267,35471.37,0.07717,0.03466
87.3,7.275,35476.83,0.07729,0.03471
87.4,7.284,35488.22,0.07741,0.03476
87.5,7.292,35494.81,0.07753,0.03482
87.6,7.3,35509.14,0.07764,0.03487
87.7,7.309,35525.19,0.07777,0.03493
87.8,7.317,35524.79,0.07788,0.03498
87.9,7.325,35530.79,0.07801,0.03503
88,7.334,35544.33,0.07812,0.03509
88.1,7.342,35549.66,0.07824,0.03514
88.2,7.35,35572.09,0.07837,0.03519
88.3,7.359,35573.71,0.07849,0.03525
88.4,7.367,35579.89,0.0786,0.0353
88.5,7.375,35587.39,0.07872,0.03535
88.6,7.384,35601.07,0.07884,0.0354
88.7,7.392,35615.2,0.07896,0.03545
88.8,7.4,35623.95,0.07908,0.03551
88.9,7.409,35633.23,0.0792,0.03556
89,7.417,35643.31,0.07932,0.03561
89.1,7.425,35650.98,0.07943,0.03566
89.2,7.434,35669.7,0.07955,0.03572
89.3,7.442,35669.46,0.07967,0.03577
89.4,7.45,35674.52,0.07979,0.03582
89.5,7.459,35678.56,0.07991,0.03588
89.6,7.467,35682.28,0.08003,0.03593
89.7,7.475,35696.5,0.08015,0.03598
89.8,7.484,35698.94,0.08027,0.03603
89.9,7.492,35700.34,0.08039,0.03609
90,7.5,35712.18,0.08051,0.03614
90.1,7.509,35716.37,0.08063,0.03619
90.2,7.517,35720.37,0.08075,0.03624
90.3,7.525,35734.82,0.08087,0.03629
90.4,7.534,35731.75,0.08099,0.03634
90.5,7.542,35748.96,0.08111,0.03639
90.6,7.55,35747.16,0.08123,0.03645
90.7,7.559,35751.41,0.08135,0.0365
90.8,7.567,35762.56,0.08147,0.03655
90.9,7.575,35773.46,0.08159,0.03661
91,7.584,35774.29,0.08171,0.03666
91.1,7.592,35776.69,0.08183,0.03671
91.2,7.6,35784.83,0.08195,0.03676
91.3,7.609,35787.85,0.08207,0.03681
91.4,7.617,35791.15,0.0822,0.03687
91.5,7.625,35792.57,0.08232,0.03692
91.6,7.634,35796.5,0.08243,0.03697
91.7,7.642,35801.64,0.08255,0.03702
91.8,7.65,35802.86,0.08267,0.03708
91.9,7.659,35813.18,0.08279,0.03713
92,7.667,35816.16,0.08292,0.03718
92.1,7.675,35816.68,0.08304,0.03724
92.2,7.684,35829.08,0.08317,0.03729
92.3,7.692,35832.05,0.08328,0.03734
92.4,7.7,35832.67,0.08341,0.0374
92.5,7.709,35837.37,0.08352,0.03745
92.6,7.717,35840.26,0.08365,0.0375
92.7,7.725,35849.39,0.08377,0.03755
92.8,7.734,35846.61,0.08389,0.0376
92.9,7.742,35860.08,0.08401,0.03765
93,7.75,35863.29,0.08414,0.03771
93.1,7.759,35866.97,0.08426,0.03776
93.2,7.767,35870.83,0.08438,0.03782
93.3,7.775,35872.84,0.0845,0.03787
93.4,7.784,35881.86,0.08463,0.03792
93.5,7.792,35881.4,0.08474,0.03797
93.6,7.8,35884.7,0.08487,0.03802
93.7,7.809,35889.88,0.08499,0.03808
93.8,7.817,35893.62,0.08511,0.03813
93.9,7.825,35897.59,0.08523,0.03818
94,7.834,35901.19,0.08535,0.03824
94.1,7.842,35907.79,0.08547,0.03829
94.2,7.85,35907.62,0.08559,0.03834
94.3,7.858,35912.88,0.08571,0.03839
94.4,7.867,35914.83,0.08583,0.03844
94.5,7.875,35915.73,0.08596,0.03849
94.6,7.884,35920.14,0.08608,0.03855
94.7,7.892,35923.53,0.0862,0.0386
94.8,7.9,35929.04,0.08633,0.03865
94.9,7.909,35928.45,0.08645,0.03871
95,7.917,35929.66,0.08657,0.03876
95.1,7.925,35939.71,0.08669,0.03881
95.2,7.934,35948.44,0.08682,0.03887
95.3,7.942,35946.54,0.08694,0.03892
95.4,7.95,35953,0.08706,0.03897
95.5,7.959,35959.37,0.08718,0.03902
95.6,7.967,35971.33,0.0873,0.03907
95.7,7.975,35980.11,0.08743,0.03913
95.8,7.984,35974.99,0.08754,0.03918
95.9,7.992,35993.57,0.08766,0.03923
96,8,36000.91,0.08778,0.03928
96.1,8.009,36004.49,0.08791,0.03934
96.2,8.017,36009.82,0.08803,0.03939
96.3,8.025,36019.92,0.08815,0.03944
96.4,8.034,36024.29,0.08828,0.0395
96.5,8.042,36026.73,0.0884,0.03955
96.6,8.05,36031.01,0.08852,0.0396
96.7,8.059,36035.21,0.08864,0.03966
96.8,8.067,36041.11,0.08877,0.03971
96.9,8.075,36039.44,0.08889,0.03976
97,8.084,36043.11,0.08901,0.03981
97.1,8.092,36045.52,0.08913,0.03987
97.2,8.1,36048.83,0.08925,0.03992
97.3,8.109,36052.68,0.08938,0.03997
97.4,8.117,36055.39,0.0895,0.04003
97.5,8.125,36059.85,0.08962,0.04008
97.6,8.134,36062.66,0.08974,0.04013
97.7,8.142,36065.4,0.08987,0.04019
97.8,8.15,36070.1,0.08999,0.04024
97.9,8.159,36070.57,0.09012,0.04029
98,8.167,36072.44,0.09024,0.04035
98.1,8.175,36074.79,0.09036,0.0404
98.2,8.184,36079.45,0.09048,0.04046
98.3,8.192,36083.22,0.09061,0.04051
98.4,8.2,36087.07,0.09073,0.04056
98.5,8.209,36093.98,0.09085,0.04062
98.6,8.217,36091.52,0.09098,0.04067
98.7,8.225,36096.2,0.0911,0.04072
98.8,8.234,36102.48,0.09123,0.04078
98.9,8.242,36110.41,0.09135,0.04083
99,8.25,36111.12,0.09147,0.04088
99.1,8.259,36114.57,0.09159,0.04094
99.2,8.267,36128.76,0.09172,0.04099
99.3,8.275,36124.19,0.09184,0.04104
99.4,8.284,36139.3,0.09196,0.0411
99.5,8.292,36154.16,0.09209,0.04115
99.6,8.3,36153.39,0.09221,0.0412
99.7,8.309,36167.48,0.09234,0.04126
99.8,8.317,36179.69,0.09247,0.04131
99.9,8.325,36179.23,0.09259,0.04136
100,8.334,36195.63,0.09272,0.04142
100.1,8.342,36217.96,0.09284,0.04147
100.2,8.35,36205.23,0.09296,0.04152
100.3,8.359,36213.38,0.09309,0.04158
100.4,8.367,36235.45,0.09321,0.04163
100.5,8.375,36248.02,0.09334,0.04167
100.6,8.384,36245.48,0.09347,0.04172
100.7,8.392,36247.5,0.09359,0.04178
100.8,8.4,36253.61,0.09371,0.04182
100.9,8.409,36262.45,0.09384,0.04189
101,8.417,36266.43,0.09397,0.04193
101.1,8.425,36268.27,0.09409,0.042
101.2,8.434,36277.35,0.09422,0.04204
101.3,8.442,36287.97,0.09434,0.0421
101.4,8.45,36284.92,0.09446,0.04215
101.5,8.459,36287.08,0.09459,0.04221
101.6,8.467,36294.3,0.09472,0.04226
101.7,8.475,36297.68,0.09484,0.04231
101.8,8.484,36302.75,0.09497,0.04237
101.9,8.492,36302,0.09509,0.04242
102,8.5,36304.33,0.09522,0.04248
102.1,8.509,36310.87,0.09534,0.04253
102.2,8.517,36310.19,0.09547,0.04259
102.3,8.525,36311.89,0.0956,0.04264
102.4,8.534,36312.59,0.09572,0.04269
102.5,8.542,36319.18,0.09585,0.04275
102.6,8.55,36320,0.09597,0.0428
102.7,8.559,36320.68,0.0961,0.04286
102.8,8.567,36321.12,0.09623,0.04291
102.9,8.575,36321.74,0.09635,0.04297
103,8.584,36323.73,0.09648,0.04303
103.1,8.592,36324.87,0.0966,0.04308
103.2,8.6,36325.61,0.09673,0.04314
103.3,8.609,36327.01,0.09685,0.04319
103.4,8.617,36333.03,0.09698,0.04325
103.5,8.625,36334.02,0.0971,0.04331
103.6,8.633,36338.02,0.09722,0.04337
103.7,8.642,36339.46,0.09735,0.04343
103.8,8.65,36341,0.09748,0.04349
103.9,8.659,36342.37,0.09761,0.04355
104,8.667,36351.57,0.09773,0.04361
104.1,8.675,36351.08,0.09786,0.04367
104.2,8.684,36349.26,0.09798,0.04372
104.3,8.692,36357.95,0.09811,0.04378
104.4,8.7,36363.2,0.09824,0.04384
104.5,8.709,36362.27,0.09836,0.0439
104.6,8.717,36365.28,0.09849,0.04395
104.7,8.725,36369.21,0.09862,0.044
104.8,8.734,36381.66,0.09874,0.04406
104.9,8.742,36380.79,0.09887,0.04411
105,8.75,36385.97,0.099,0.04417
105.1,8.759,36396.07,0.09912,0.04422
105.2,8.767,36391.4,0.09925,0.04428
105.3,8.775,36396.96,0.09938,0.04433
105.4,8.784,36410.43,0.09951,0.04439
105.5,8.792,36397.09,0.09963,0.04444
105.6,8.8,36405.53,0.09976,0.0445
105.7,8.809,36411.05,0.09989,0.04455
105.8,8.817,36413.16,0.10001,0.04461
105.9,8.825,36423.36,0.10014,0.04466
106,8.834,36427.8,0.10026,0.04472
106.1,8.842,36432.58,0.10039,0.04477
106.2,8.85,36434.8,0.10052,0.04482
106.3,8.859,36438.66,0.10065,0.04488
106.4,8.867,36446.27,0.10077,0.04493
106.5,8.875,36452.3,0.1009,0.04499
106.6,8.884,36453.95,0.10102,0.04504
106.7,8.892,36464.57,0.10115,0.0451
106.8,8.9,36464.47,0.10128,0.04515
106.9,8.908,36474.98,0.1014,0.0452
107,8.917,36484.57,0.10153,0.04526
107.1,8.925,36484.11,0.10166,0.04531
107.2,8.934,36492.12,0.10179,0.04536
107.3,8.942,36497.75,0.10191,0.04542
107.4,8.95,36499.48,0.10204,0.04547
107.5,8.959,36502.38,0.10217,0.04553
107.6,8.967,36508.8,0.1023,0.04559
107.7,8.975,36510.7,0.10243,0.04564
107.8,8.984,36512.84,0.10255,0.0457
107.9,8.992,36518.46,0.10268,0.04575
108,9,36520.54,0.10281,0.0458
108.1,9.009,36528.4,0.10294,0.04586
108.2,9.017,36529.75,0.10307,0.04592
108.3,9.025,36528.95,0.10319,0.04597
108.4,9.034,36531.9,0.10332,0.04603
108.5,9.042,36534.09,0.10345,0.04608
108.6,9.05,36542.99,0.10357,0.04614
108.7,9.059,36540.16,0.1037,0.04619
108.8,9.067,36542.08,0.10383,0.04625
108.9,9.075,36541.34,0.10395,0.0463
109,9.083,36546.12,0.10408,0.04635
109.1,9.092,36558.71,0.10421,0.04641
109.2,9.1,36560.95,0.10434,0.04646
109.3,9.109,36557.67,0.10447,0.04652
109.4,9.117,36565.45,0.1046,0.04657
109.5,9.125,36562.57,0.10472,0.04662
109.6,9.134,36569.2,0.10485,0.04668
109.7,9.142,36572.38,0.10498,0.04673
109.8,9.15,36575.1,0.10511,0.04679
109.9,9.159,36579.49,0.10523,0.04684
110,9.167,36580.72,0.10536,0.04689
110.1,9.175,36582.38,0.10549,0.04695
110.2,9.184,36586.77,0.10562,0.047
110.3,9.192,36600.02,0.10575,0.04705
110.4,9.2,36602.32,0.10588,0.04711
110.5,9.209,36595.68,0.10601,0.04716
110.6,9.217,36603.34,0.10614,0.04722
110.7,9.225,36611.13,0.10627,0.04728
110.8,9.234,36609.26,0.1064,0.04733
110.9,9.242,36614.06,0.10653,0.04739
111,9.25,36612.75,0.10666,0.04744
111.1,9.259,36621.47,0.10678,0.0475
111.2,9.267,36626.76,0.10691,0.04756
111.3,9.275,36624.11,0.10704,0.04761
111.4,9.284,36631.92,0.10717,0.04767
111.5,9.292,36633.33,0.1073,0.04772
111.6,9.3,36640.02,0.10743,0.04778
111.7,9.309,36645.82,0.10756,0.04783
111.8,9.317,36641.21,0.10769,0.04789
111.9,9.325,36642.23,0.10781,0.04794
112,9.334,36651.12,0.10795,0.04799
112.1,9.342,36649.69,0.10807,0.04805
112.2,9.35,36653.55,0.1082,0.04811
112.3,9.359,36658.71,0.10833,0.04816
112.4,9.367,36663.93,0.10846,0.04822
112.5,9.375,36661.34,0.10859,0.04828
112.6,9.384,36667.73,0.10873,0.04833
112.7,9.392,36671.39,0.10886,0.04839
112.8,9.4,36668.82,0.10898,0.04845
112.9,9.409,36678.04,0.10911,0.04851
113,9.417,36680.08,0.10925,0.04857
113.1,9.425,36680.26,0.10937,0.04862
113.2,9.434,36683.14,0.1095,0.04868
113.3,9.442,36685.71,0.10964,0.04873
113.4,9.45,36682.28,0.10976,0.04878
113.5,9.459,36691.79,0.10989,0.04884
113.6,9.467,36693.7,0.11003,0.04889
113.7,9.475,36694.11,0.11016,0.04895
113.8,9.484,36693.02,0.11028,0.049
113.9,9.492,36699.96,0.11042,0.04905
114,9.5,36704.27,0.11055,0.0491
114.1,9.509,36702,0.11068,0.04915
114.2,9.517,36707.08,0.11081,0.0492
114.3,9.525,36709.23,0.11094,0.04925
114.4,9.534,36709.63,0.11106,0.0493
114.5,9.542,36716.36,0.1112,0.04935
114.6,9.55,36721.67,0.11133,0.0494
114.7,9.559,36715.22,0.11146,0.04946
114.8,9.567,36725.11,0.11159,0.0495
114.9,9.575,36730.47,0.11172,0.04955
115,9.584,36732.35,0.11185,0.04961
115.1,9.592,36730,0.11198,0.04966
115.2,9.6,36737.58,0.11211,0.04971
115.3,9.609,36747.92,0.11224,0.04976
115.4,9.617,36745.19,0.11238,0.04981
115.5,9.625,36755.24,0.1125,0.04987
115.6,9.634,36769.36,0.11263,0.04992
115.7,9.642,36772.8,0.11277,0.04997
115.8,9.65,36781.55,0.1129,0.05003
115.9,9.659,36772.39,0.11303,0.05008
116,9.667,36774.45,0.11316,0.05014
116.1,9.675,36787,0.11329,0.05019
116.2,9.684,36793.95,0.11342,0.05024
116.3,9.692,36784.38,0.11356,0.0503
116.4,9.7,36802.27,0.11369,0.05035
116.5,9.709,36797.81,0.11382,0.0504
116.6,9.717,36808.68,0.11395,0.05045
116.7,9.725,36809.72,0.11408,0.05051
116.8,9.734,36809.01,0.11421,0.05057
116.9,9.742,36824.23,0.11435,0.05062
117,9.75,36822.07,0.11448,0.05067
117.1,9.759,36817.11,0.11461,0.05073
117.2,9.767,36825.32,0.11474,0.05078
117.3,9.775,36829.37,0.11487,0.05084
117.4,9.784,36832.25,0.115,0.05089
117.5,9.792,36832.38,0.11514,0.05095
117.6,9.8,36831.46,0.11526,0.051
117.7,9.809,36836.93,0.1154,0.05105
117.8,9.817,36842.46,0.11553,0.05111
117.9,9.825,36842.23,0.11567,0.05117
118,9.834,36843.85,0.1158,0.05122
118.1,9.842,36843.72,0.11593,0.05128
118.2,9.85,36842.44,0.11607,0.05133
118.3,9.859,36845.46,0.1162,0.05139
118.4,9.867,36843.99,0.11633,0.05144
118.5,9.875,36846.31,0.11647,0.0515
118.6,9.884,36844.99,0.1166,0.05156
118.7,9.892,36847.13,0.11674,0.05161
118.8,9.9,36846.01,0.11687,0.05167
118.9,9.909,36847.37,0.117,0.05172
119,9.917,36846.84,0.11714,0.05178
119.1,9.925,36846.67,0.11727,0.05183
119.2,9.934,36847.36,0.1174,0.05189
119.3,9.942,36847.61,0.11754,0.05194
119.4,9.95,36848.01,0.11767,0.052
119.5,9.959,36848.01,0.1178,0.05205
119.6,9.967,36848.5,0.11793,0.05211
119.7,9.975,36848.13,0.11806,0.05217
119.8,9.983,36848.66,0.1182,0.05223
119.9,9.992,36849.41,0.11833,0.05228
120,10,36849.72,0.11847,0.05233
120.1,10.009,36849.27,0.11861,0.05239
120.2,10.017,36849.37,0.11874,0.05243
120.3,10.025,36850.39,0.11887,0.05249
120.4,10.034,36850.13,0.11901,0.05254
120.5,10.042,36850.38,0.11914,0.0526
120.6,10.05,36850.66,0.11927,0.05265
120.7,10.059,36850.83,0.1194,0.0527
120.8,10.067,36851.23,0.11954,0.05276
120.9,10.075,36851.95,0.11968,0.05282
121,10.084,36852.49,0.11981,0.05287
121.1,10.092,36853.3,0.11995,0.05293
121.2,10.1,36853.02,0.12009,0.05298
121.3,10.108,36854.1,0.12022,0.05304
121.4,10.117,36854.16,0.12035,0.05309
121.5,10.125,36854.5,0.12049,0.05315
121.6,10.134,36855.7,0.12062,0.0532
121.7,10.142,36855.6,0.12075,0.05326
121.8,10.15,36854.82,0.12089,0.05331
121.9,10.158,36857.06,0.12102,0.05337
122,10.167,36857.44,0.12116,0.05342
122.1,10.175,36859.25,0.12129,0.05348
122.2,10.184,36859.25,0.12143,0.05353
122.3,10.192,36858.49,0.12156,0.05358
122.4,10.2,36859.15,0.12169,0.05364
