Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
61.4,5.117,18278.33,0.0061,0.00242
61.5,5.125,18322.82,0.00611,0.00243
61.6,5.133,18378.75,0.00613,0.00243
61.7,5.142,18462.58,0.00614,0.00244
61.8,5.15,18543.46,0.00615,0.00245
61.9,5.158,18570.01,0.00617,0.00245
62,5.167,18578.34,0.00618,0.00246
62.1,5.175,18594.56,0.0062,0.00246
62.2,5.183,18624.15,0.00622,0.00247
62.3,5.192,18668.7,0.00623,0.00247
62.4,5.2,18718.81,0.00624,0.00248
62.5,5.208,18767.4,0.00626,0.00249
62.6,5.217,18826.33,0.00627,0.00249
62.7,5.225,18877.46,0.00629,0.0025
62.8,5.233,18922.09,0.00631,0.0025
62.9,5.242,18993.72,0.00632,0.00251
63,5.25,19069.93,0.00633,0.00251
63.1,5.258,19117.87,0.00635,0.00252
63.2,5.267,19142.97,0.00636,0.00252
63.3,5.275,19171.27,0.00638,0.00253
63.4,5.283,19218.25,0.00639,0.00254
63.5,5.292,19302.25,0.00641,0.00254
63.6,5.3,19352.41,0.00642,0.00255
63.7,5.308,19384.69,0.00643,0.00255
63.8,5.317,19417.45,0.00645,0.00256
63.9,5.325,19483.09,0.00646,0.00257
64,5.333,19543.29,0.00648,0.00257
64.1,5.342,19571.24,0.00649,0.00258
64.2,5.35,19598.76,0.00651,0.00258
64.3,5.358,19637.24,0.00652,0.00259
64.4,5.367,19679.18,0.00654,0.00259
64.5,5.375,19750.18,0.00655,0.0026
64.6,5.383,19806.97,0.00657,0.0026
64.7,5.392,19877.65,0.00658,0.00261
64.8,5.4,19956.61,0.0066,0.00262
64.9,5.408,19998.9,0.00661,0.00262
65,5.417,20056.49,0.00663,0.00263
65.1,5.425,20112.67,0.00664,0.00263
65.2,5.433,20129.44,0.00666,0.00264
65.3,5.442,20130.09,0.00667,0.00264
65.4,5.45,20133.24,0.00669,0.00265
65.5,5.458,20161.63,0.0067,0.00266
65.6,5.467,20251.13,0.00672,0.00266
65.7,5.475,20308.2,0.00673,0.00267
65.8,5.483,20384.46,0.00675,0.00267
65.9,5.492,20457.57,0.00676,0.00268
66,5.5,20526.89,0.00678,0.00268
66.1,5.508,20595.66,0.00679,0.00269
66.2,5.517,20637.86,0.0068,0.00269
66.3,5.525,20688.18,0.00682,0.0027
66.4,5.533,20727.17,0.00683,0.00271
66.5,5.542,20755.24,0.00685,0.00271
66.6,5.55,20803.03,0.00686,0.00272
66.7,5.559,20840.45,0.00688,0.00272
66.8,5.567,20863.89,0.0069,0.00273
66.9,5.575,20913.73,0.00691,0.00274
67,5.583,20956.84,0.00693,0.00274
67.1,5.592,21040.18,0.00694,0.00275
67.2,5.6,21112.61,0.00695,0.00275
67.3,5.608,21136.44,0.00697,0.00276
67.4,5.617,21166.72,0.00699,0.00276
67.5,5.625,21208.89,0.007,0.00277
67.6,5.633,21259.31,0.00702,0.00277
67.7,5.642,21342.55,0.00703,0.00278
67.8,5.65,21397.05,0.00704,0.00279
67.9,5.658,21469.87,0.00706,0.00279
68,5.667,21528.22,0.00707,0.0028
68.1,5.675,21575.04,0.00709,0.0028
68.2,5.683,21622.09,0.0071,0.00281
68.3,5.692,21630.17,0.00712,0.00281
68.4,5.7,21631.98,0.00713,0.00282
68.5,5.708,21643.57,0.00715,0.00283
68.6,5.717,21694.85,0.00717,0.00283
68.7,5.725,21786.98,0.00718,0.00284
68.8,5.733,21865.04,0.0072,0.00284
68.9,5.742,21917.18,0.00721,0.00285
69,5.75,21987.16,0.00723,0.00285
69.1,5.758,22036.48,0.00724,0.00286
69.2,5.767,22129.04,0.00725,0.00287
69.3,5.775,22214.22,0.00727,0.00287
69.4,5.783,22245.17,0.00728,0.00288
69.5,5.792,22252.35,0.0073,0.00288
69.6,5.8,22254.75,0.00731,0.00289
69.7,5.808,22279.27,0.00733,0.00289
69.8,5.817,22333.83,0.00734,0.0029
69.9,5.825,22368.8,0.00736,0.00291
70,5.833,22446.21,0.00738,0.00291
70.1,5.842,22504.7,0.00739,0.00292
70.2,5.85,22582.15,0.00741,0.00292
70.3,5.858,22648.49,0.00742,0.00293
70.4,5.867,22690.74,0.00744,0.00293
70.5,5.875,22730.49,0.00745,0.00294
70.6,5.883,22758.35,0.00747,0.00294
70.7,5.892,22805.99,0.00748,0.00295
70.8,5.9,22900.39,0.0075,0.00296
70.9,5.908,22961.06,0.00751,0.00296
71,5.917,23009.95,0.00753,0.00297
71.1,5.925,23043.93,0.00754,0.00297
71.2,5.933,23065.8,0.00756,0.00298
71.3,5.942,23114.85,0.00758,0.00298
71.4,5.95,23143.38,0.00759,0.00299
71.5,5.958,23182.5,0.0076,0.00299
71.6,5.967,23229.16,0.00762,0.003
71.7,5.975,23277.84,0.00764,0.00301
71.8,5.983,23355.61,0.00765,0.00301
71.9,5.992,23427.15,0.00766,0.00302
72,6,23503.06,0.00768,0.00302
72.1,6.008,23576.81,0.0077,0.00303
72.2,6.017,23643.94,0.00771,0.00303
72.3,6.025,23726.9,0.00773,0.00304
72.4,6.033,23749.82,0.00774,0.00305
72.5,6.042,23753.78,0.00776,0.00305
72.6,6.05,23757.68,0.00777,0.00306
72.7,6.058,23803.03,0.00779,0.00306
72.8,6.067,23860.35,0.0078,0.00307
72.9,6.075,23896.64,0.00782,0.00307
73,6.084,23961.27,0.00783,0.00308
73.1,6.092,24045.16,0.00785,0.00309
73.2,6.1,24101.94,0.00786,0.00309
73.3,6.108,24173.29,0.00788,0.0031
73.4,6.117,24236.46,0.0079,0.0031
73.5,6.125,24269.53,0.00791,0.00311
73.6,6.133,24305.33,0.00793,0.00312
73.7,6.142,24340.02,0.00794,0.00312
73.8,6.15,24395.91,0.00796,0.00313
73.9,6.158,24464.43,0.00797,0.00313
74,6.167,24495.02,0.00799,0.00314
74.1,6.175,24536.02,0.008,0.00314
74.2,6.183,24586.01,0.00802,0.00315
74.3,6.192,24667.69,0.00803,0.00316
74.4,6.2,24710.78,0.00805,0.00316
74.5,6.208,24742.65,0.00806,0.00317
74.6,6.217,24785.3,0.00808,0.00317
74.7,6.225,24820.4,0.00809,0.00318
74.8,6.233,24907.52,0.00811,0.00318
74.9,6.242,24989.24,0.00812,0.00319
75,6.25,25038.22,0.00814,0.0032
75.1,6.258,25089.95,0.00816,0.0032
75.2,6.267,25141.96,0.00818,0.00321
75.3,6.275,25208.16,0.00819,0.00321
75.4,6.283,25248.88,0.00821,0.00322
75.5,6.292,25269.65,0.00823,0.00322
75.6,6.3,25294.29,0.00824,0.00323
75.7,6.308,25309.41,0.00826,0.00323
75.8,6.317,25361.79,0.00828,0.00324
75.9,6.325,25446.95,0.00829,0.00325
76,6.333,25518.63,0.00831,0.00325
76.1,6.342,25594.69,0.00833,0.00326
76.2,6.35,25646.91,0.00834,0.00326
76.3,6.358,25743.51,0.00836,0.00327
76.4,6.367,25794.01,0.00838,0.00327
76.5,6.375,25806.89,0.00839,0.00328
76.6,6.383,25824.03,0.00841,0.00329
76.7,6.392,25853.85,0.00843,0.00329
76.8,6.4,25922.35,0.00844,0.0033
76.9,6.408,25975.36,0.00846,0.0033
77,6.417,26044.43,0.00848,0.00331
77.1,6.425,26105.2,0.00849,0.00331
77.2,6.433,26151.19,0.00851,0.00332
77.3,6.442,26226,0.00853,0.00333
77.4,6.45,26269,0.00854,0.00333
77.5,6.458,26320.96,0.00856,0.00334
77.6,6.467,26374.53,0.00858,0.00334
77.7,6.475,26402.96,0.00859,0.00335
77.8,6.483,26468.99,0.00861,0.00336
77.9,6.492,26519.22,0.00863,0.00336
78,6.5,26566.74,0.00864,0.00337
78.1,6.508,26628.68,0.00866,0.00338
78.2,6.517,26694.54,0.00868,0.00338
78.3,6.525,26780.31,0.00869,0.00339
78.4,6.534,26802.71,0.00871,0.00339
78.5,6.542,26815.7,0.00873,0.0034
78.6,6.55,26840.05,0.00874,0.0034
78.7,6.558,26875.55,0.00876,0.00341
78.8,6.567,26964.14,0.00878,0.00341
78.9,6.575,27032.35,0.00879,0.00342
79,6.583,27112.29,0.00881,0.00343
79.1,6.592,27171.2,0.00883,0.00343
79.2,6.6,27232.91,0.00884,0.00344
79.3,6.608,27293.01,0.00886,0.00344
79.4,6.617,27311.58,0.00888,0.00345
79.5,6.625,27330.09,0.00889,0.00355
79.6,6.633,27362.41,0.00891,0.00341
79.7,6.642,27433.84,0.00893,0.00339
79.8,6.65,27515.6,0.00894,0.00342
79.9,6.658,27567.63,0.00896,0.00341
80,6.667,27612.57,0.00898,0.00353
80.1,6.675,27664.93,0.00899,0.0036
80.2,6.683,27766.59,0.00901,0.00377
80.3,6.692,27840.34,0.00903,0.0041
80.4,6.7,27870.13,0.00904,0.00479
80.5,6.708,27887.45,0.00906,0.00515
80.6,6.717,27905.47,0.00908,0.00507
80.7,6.725,27961.22,0.00909,0.00485
80.8,6.733,28022.62,0.00911,0.00477
80.9,6.742,28101.82,0.00913,0.00484
81,6.75,28187.55,0.00914,0.00495
81.1,6.758,28240.06,0.00916,0.00496
81.2,6.767,28313.86,0.00918,0.00501
81.3,6.775,28356.76,0.00919,0.00503
81.4,6.783,28379.79,0.00921,0.00504
81.5,6.792,28392.67,0.00923,0.00501
81.6,6.8,28440.17,0.00924,0.00511
81.7,6.808,28496.38,0.00926,0.00512
81.8,6.817,28565.13,0.00928,0.00509
81.9,6.825,28623.54,0.00929,0.00505
82,6.833,28688.46,0.00931,0.00508
82.1,6.842,28758.45,0.00933,0.00514
82.2,6.85,28814.27,0.00934,0.005
82.3,6.858,28848.77,0.00936,0.00503
82.4,6.867,28901.92,0.00938,0.00503
82.5,6.875,28953.3,0.00939,0.00506
82.6,6.883,28999.79,0.00941,0.00506
82.7,6.892,29058.36,0.00943,0.00509
82.8,6.9,29120.95,0.00944,0.00509
82.9,6.908,29198.62,0.00946,0.00511
83,6.917,29240.6,0.00948,0.0051
83.1,6.925,29293.68,0.00949,0.00484
83.2,6.933,29366.85,0.00951,0.00583
83.3,6.942,29388.53,0.00953,0.0765
83.4,6.95,29407.88,0.00954,0.00371
83.5,6.958,29444.58,0.00956,-0.01128
83.6,6.967,29521.88,0.00958,-0.01601
83.7,6.975,29606.15,0.00959,-0.03796
83.8,6.983,29679.53,0.00961,0.04907
83.9,6.992,29745.11,0.00963,-0.03057
84,7,29822.98,0.00964,-0.03765
84.1,7.008,29878.12,0.00966,-0.0215
84.2,7.017,29891.81,0.00968,0.10984
84.3,7.025,29910.95,0.00969,0.29852
84.4,7.033,29955.01,0.00971,0.31229
84.5,7.042,30017.13,0.00973,0.31233
84.6,7.05,30069.63,0.00974,0.31261
84.7,7.058,30111.43,0.00976,0.31272
84.8,7.067,30177.63,0.00978,0.31249
84.9,7.075,30248.11,0.00979,0.3121
85,7.083,30332.21,0.00981,0.31148
85.1,7.092,30421.38,0.00983,0.31131
85.2,7.1,30454.31,0.00984,0.31105
85.3,7.108,30486.76,0.00986,0.31067
85.4,7.117,30517.6,0.00988,0.31063
85.5,7.125,30591.31,0.00989,0.31073
85.6,7.133,30653.77,0.00991,0.31046
85.7,7.142,30689.67,0.00993,0.31047
85.8,7.15,30733.55,0.00994,0.31077
85.9,7.158,30798.93,0.00996,0.31299
86,7.167,30879.36,0.00998,0.31961
86.1,7.175,30913.28,0.00999,0.31922
86.2,7.183,30954.29,0.01001,0.31782
86.3,7.192,30985.81,0.01003,0.3143
86.4,7.2,31044.27,0.01004,0.31421
86.5,7.208,30944.75,0.01006,0.31522
86.6,7.217,30562.05,0.01008,0.31531
86.7,7.225,30653.68,0.01009,0.31539
86.8,7.233,30719.18,0.01011,0.31516
86.9,7.242,30792.18,0.01013,0.31519
87,7.25,30882.94,0.01014,0.31518
87.1,7.258,30934.46,0.01016,0.31518
87.2,7.267,30983.56,0.01018,0.31518
87.3,7.275,31070.52,0.01019,0.31518
87.4,7.283,31172.55,0.01021,0.31518
87.5,7.292,31251.88,0.01023,0.31518
87.6,7.3,31305,0.01024,0.31518
87.7,7.308,31396.43,0.01026,0.31518
87.8,7.317,31433.35,0.01028,0.31517
87.9,7.325,31435.41,0.01029,0.31516
88,7.333,31447.01,0.01031,0.31516
88.1,7.342,31487.63,0.01033,0.31516
88.2,7.35,31447.68,0.01034,0.31516
88.3,7.358,31498.29,0.01036,0.31515
88.4,7.367,31589.76,0.01038,0.31515
88.5,7.375,31527.86,0.01039,0.31515
88.6,7.383,31632.43,0.01041,0.31515
88.7,7.392,31740.29,0.01043,0.31515
88.8,7.4,31814.24,0.01044,0.31515
88.9,7.408,31919.83,0.01046,0.31515
89,7.417,31995.62,0.01048,0.31515
89.1,7.425,32046.82,0.01049,0.31515
89.2,7.433,32068,0.01051,0.31515
89.3,7.442,32102.95,0.01053,0.31515
89.4,7.45,32155.93,0.01054,0.31515
89.5,7.458,32199.06,0.01056,0.31515
89.6,7.467,32271.33,0.01058,0.31515
89.7,7.475,32375.13,0.01059,0.31515
89.8,7.483,32448.67,0.01061,0.31515
89.9,7.492,32485.83,0.01063,0.31515
90,7.5,32527.83,0.01064,0.31515
90.1,7.508,32571.32,0.01066,0.31515
90.2,7.517,32675.78,0.01068,0.31515
90.3,7.525,32745.02,0.01069,0.31515
90.4,7.533,32826.69,0.01071,0.31515
90.5,7.542,32861.16,0.01073,0.31515
90.6,7.55,32914.55,0.01074,0.31515
90.7,7.558,32944.86,0.01076,0.31515
90.8,7.567,32961.55,0.01078,0.31515
90.9,7.575,33007.05,0.01079,0.31515
91,7.583,33078.32,0.01081,0.31515
91.1,7.592,33180.37,0.01083,0.31515
91.2,7.6,33252.89,0.01084,0.31515
91.3,7.609,33332.61,0.01086,0.31515
91.4,7.617,33416.21,0.01088,0.31515
91.5,7.625,33535.25,0.01089,0.31515
91.6,7.633,33559.02,0.01091,0.31515
91.7,7.642,33560.17,0.01093,0.31515
91.8,7.65,33562.72,0.01094,0.31515
91.9,7.659,33614.04,0.01096,0.31515
92,7.667,33678.61,0.01098,0.31515
92.1,7.675,33770.39,0.01099,0.31515
92.2,7.683,33841.53,0.01101,0.31515
92.3,7.692,33940.58,0.01103,0.31516
92.4,7.7,34009.03,0.01104,0.31516
92.5,7.708,34048.9,0.01106,0.31516
92.6,7.717,34079.74,0.01108,0.31516
92.7,7.725,34137.78,0.01109,0.31516
92.8,7.733,34237.72,0.01111,0.31516
92.9,7.742,34287.23,0.01113,0.31516
93,7.75,34330.27,0.01114,0.31516
93.1,7.758,34363.07,0.01116,0.31516
93.2,7.767,34425.2,0.01118,0.31516
93.3,7.775,34473.82,0.01119,0.31516
93.4,7.783,34537.5,0.01121,0.31516
93.5,7.792,34583.95,0.01123,0.31516
93.6,7.8,34629.11,0.01124,0.31516
93.7,7.808,34728.95,0.01126,0.31516
93.8,7.817,34811.08,0.01128,0.31516
93.9,7.825,34903.12,0.01129,0.31516
94,7.833,34968.76,0.01131,0.31516
94.1,7.842,35047.82,0.01133,0.31516
94.2,7.85,35062.91,0.01134,0.31516
94.3,7.858,35065.73,0.01136,0.31516
94.4,7.867,35083.19,0.01138,0.31516
94.5,7.875,35147.86,0.01139,0.31516
94.6,7.883,35214.7,0.01141,0.31516
94.7,7.892,35292.29,0.01143,0.31516
94.8,7.9,35382.82,0.01144,0.31516
94.9,7.908,35450.92,0.01146,0.31516
95,7.917,35539.04,0.01148,0.31516
95.1,7.925,35585.05,0.01149,0.31517
95.2,7.933,35627.22,0.01151,0.31517
95.3,7.942,35659.44,0.01153,0.31516
95.4,7.95,35717.04,0.01154,0.31517
95.5,7.958,35773.72,0.01156,0.31517
95.6,7.967,35806.05,0.01158,0.31517
95.7,7.975,35865.02,0.01159,0.31517
95.8,7.983,35933.23,0.01161,0.31517
95.9,7.992,36023.71,0.01163,0.31517
96,8,36079.59,0.01164,0.31517
96.1,8.008,36111.8,0.01166,0.31517
96.2,8.017,36156.38,0.01168,0.31517
96.3,8.025,36249.32,0.01169,0.31517
96.4,8.033,36331.01,0.01171,0.31517
96.5,8.042,36380.19,0.01173,0.31517
96.6,8.05,36447.23,0.01174,0.31517
96.7,8.058,36506.07,0.01176,0.31517
96.8,8.067,36568.01,0.01178,0.31517
96.9,8.075,36598.36,0.01179,0.31517
97,8.083,36616.12,0.01181,0.31517
97.1,8.092,36635.97,0.01183,0.31517
97.2,8.1,36725.8,0.01184,0.31517
97.3,8.108,36811,0.01186,0.31517
97.4,8.117,36886.38,0.01188,0.31517
97.5,8.125,36953.57,0.01189,0.31517
97.6,8.133,37042.97,0.01191,0.31517
97.7,8.142,37112.29,0.01193,0.31517
97.8,8.15,37129.25,0.01194,0.31517
97.9,8.159,37155.38,0.01196,0.31517
98,8.167,37184.41,0.01198,0.31517
98.1,8.175,37248.61,0.01199,0.31517
98.2,8.183,37323.2,0.01201,0.31517
98.3,8.192,37390.13,0.01203,0.31517
98.4,8.2,37447.16,0.01204,0.31517
98.5,8.208,37532.39,0.01206,0.31517
98.6,8.217,37603.8,0.01208,0.31517
98.7,8.225,37664.44,0.01209,0.31517
98.8,8.233,37704.73,0.01211,0.31517
98.9,8.242,37742.36,0.01213,0.31517
99,8.25,37814.86,0.01214,0.31517
99.1,8.258,37859.27,0.01216,0.31517
99.2,8.267,37943,0.01218,0.31517
99.3,8.275,38004.46,0.01219,0.31517
99.4,8.283,38090.31,0.01221,0.31517
99.5,8.292,38128.52,0.01223,0.31517
99.6,8.3,38147.96,0.01224,0.31517
99.7,8.308,38178.22,0.01226,0.31517
99.8,8.317,38222.17,0.01228,0.31517
99.9,8.325,38318.59,0.01229,0.31517
100,8.333,38398.02,0.01231,0.31517
100.1,8.342,38470.9,0.01233,0.31517
100.2,8.35,38524.22,0.01234,0.31517
100.3,8.358,38607.33,0.01236,0.31517
100.4,8.367,38637.57,0.01238,0.31517
100.5,8.375,38669.82,0.01239,0.31517
100.6,8.383,38704.82,0.01241,0.31518
100.7,8.392,38768.12,0.01243,0.31518
100.8,8.4,38847.07,0.01244,0.31518
100.9,8.408,38889.09,0.01246,0.31518
101,8.417,38958.98,0.01248,0.31518
101.1,8.425,39024.24,0.01249,0.31518
101.2,8.433,39147.82,0.01251,0.31518
101.3,8.442,39190.82,0.01253,0.31518
101.4,8.45,39207.14,0.01254,0.31518
101.5,8.458,39227,0.01256,0.31518
101.6,8.467,39279.57,0.01258,0.31518
101.7,8.475,39373.02,0.01259,0.31518
101.8,8.483,39452.96,0.01261,0.31518
101.9,8.492,39520.75,0.01263,0.31518
102,8.5,39575.25,0.01264,0.31518
102.1,8.508,39655.68,0.01266,0.31518
102.2,8.517,39683.51,0.01268,0.31518
102.3,8.525,39698.74,0.01269,0.31518
102.4,8.533,39727.68,0.01271,0.31518
102.5,8.542,39841.99,0.01273,0.31518
102.6,8.55,39907.59,0.01274,0.31518
102.7,8.558,39957.8,0.01276,0.31518
102.8,8.567,40017.94,0.01278,0.31519
102.9,8.575,40070.91,0.01279,0.31519
103,8.583,40156.24,0.01281,0.31519
103.1,8.592,40229.73,0.01283,0.31519
103.2,8.6,40270.78,0.01284,0.31519
103.3,8.608,40289.63,0.01286,0.31519
103.4,8.617,40355.42,0.01288,0.31519
103.5,8.625,40425.98,0.01289,0.31519
103.6,8.633,40502.11,0.01291,0.31519
103.7,8.642,40565.75,0.01293,0.31519
103.8,8.65,40625.58,0.01294,0.31519
103.9,8.658,40691.71,0.01296,0.31519
104,8.667,40715.5,0.01298,0.31519
104.1,8.675,40745.88,0.01299,0.31519
104.2,8.683,40791.43,0.01301,0.31519
104.3,8.692,40885.46,0.01303,0.31519
104.4,8.7,40953.47,0.01304,0.31519
104.5,8.708,41034.32,0.01306,0.31519
104.6,8.717,41098.88,0.01308,0.31519
104.7,8.725,41168.92,0.01309,0.31519
104.8,8.734,41211.13,0.01311,0.31519
104.9,8.742,41247.19,0.01313,0.31519
105,8.75,41276.52,0.01314,0.31519
105.1,8.758,41315.04,0.01316,0.31519
105.2,8.767,41391.42,0.01318,0.31519
105.3,8.775,41443.04,0.01319,0.31519
105.4,8.783,41521.37,0.01321,0.31519
105.5,8.792,41600.07,0.01323,0.31519
105.6,8.8,41708.25,0.01324,0.31519
105.7,8.808,41767.86,0.01326,0.31519
105.8,8.817,41794.23,0.01328,0.31519
105.9,8.825,41819.74,0.01329,0.31519
106,8.833,41881.51,0.01331,0.31519
106.1,8.842,41954.36,0.01333,0.31519
106.2,8.85,41987.7,0.01334,0.31519
106.3,8.858,42053.75,0.01336,0.31519
106.4,8.867,42115.63,0.01338,0.3152
106.5,8.875,42191.57,0.01339,0.3152
106.6,8.883,42250.37,0.01341,0.3152
106.7,8.892,42290.68,0.01343,0.3152
106.8,8.9,42324.23,0.01344,0.3152
106.9,8.908,42409.71,0.01346,0.3152
107,8.917,42511.31,0.01348,0.3152
107.1,8.925,42568.06,0.01349,0.3152
107.2,8.933,42618.81,0.01351,0.3152
107.3,8.942,42696.95,0.01353,0.3152
107.4,8.95,42751.49,0.01354,0.3152
107.5,8.958,42761.91,0.01356,0.3152
107.6,8.967,42789.02,0.01358,0.3152
107.7,8.975,42814.27,0.01359,0.3152
107.8,8.983,42890.75,0.01361,0.3152
107.9,8.992,42987.11,0.01363,0.3152
108,9,43076.29,0.01364,0.3152
108.1,9.008,43141.23,0.01366,0.3152
108.2,9.017,43222.21,0.01368,0.3152
108.3,9.025,43307.99,0.01369,0.3152
108.4,9.033,43353.59,0.01371,0.3152
108.5,9.042,43369.73,0.01373,0.3152
108.6,9.05,43379.03,0.01374,0.3152
108.7,9.058,43436.07,0.01376,0.3152
108.8,9.067,43488.41,0.01378,0.3152
108.9,9.075,43557.31,0.01379,0.3152
109,9.084,43641.2,0.01381,0.3152
109.1,9.092,43737.54,0.01383,0.3152
109.2,9.1,43791.36,0.01384,0.3152
109.3,9.108,43830.81,0.01386,0.3152
109.4,9.117,43878.11,0.01388,0.3152
109.5,9.125,43939.52,0.01389,0.3152
109.6,9.134,44034.25,0.01391,0.3152
109.7,9.142,44093.68,0.01393,0.3152
109.8,9.15,44156.52,0.01394,0.3152
109.9,9.158,44190.25,0.01396,0.3152
110,9.167,44251.82,0.01398,0.3152
110.1,9.175,44279.94,0.01399,0.3152
110.2,9.183,44312.49,0.01401,0.3152
110.3,9.192,44357.39,0.01403,0.3152
110.4,9.2,44438,0.01404,0.3152
110.5,9.208,44515.71,0.01406,0.3152
110.6,9.217,44579.57,0.01408,0.3152
110.7,9.225,44663.3,0.01409,0.3152
110.8,9.233,44751.98,0.01411,0.3152
110.9,9.242,44847.71,0.01413,0.3152
111,9.25,44874.83,0.01414,0.3152
111.1,9.258,44875.32,0.01416,0.3152
111.2,9.267,44876,0.01418,0.3152
111.3,9.275,44907.11,0.01419,0.3152
111.4,9.283,45002.79,0.01421,0.31521
111.5,9.292,45068.62,0.01423,0.31521
111.6,9.3,45143.22,0.01424,0.31521
111.7,9.308,45197.5,0.01426,0.31521
111.8,9.317,45296.62,0.01428,0.31521
111.9,9.325,45365.37,0.01429,0.31521
112,9.333,45396.83,0.01431,0.31521
112.1,9.342,45445.45,0.01433,0.31521
112.2,9.35,45502.86,0.01434,0.31521
112.3,9.358,45578.22,0.01436,0.31521
112.4,9.367,45611.11,0.01438,0.31521
112.5,9.375,45649.75,0.01439,0.31521
112.6,9.383,45688.59,0.01441,0.31521
112.7,9.392,45780.19,0.01443,0.31521
112.8,9.4,45853.6,0.01444,0.31521
112.9,9.408,45900,0.01446,0.31521
113,9.417,45930.11,0.01448,0.31521
113.1,9.425,46011.86,0.01449,0.31521
113.2,9.433,46110.77,0.01451,0.31521
113.3,9.442,46194.61,0.01453,0.31521
113.4,9.45,46271.18,0.01454,0.31521
113.5,9.458,46338.17,0.01456,0.31521
113.6,9.467,46377.55,0.01458,0.31521
113.7,9.475,46380.57,0.01459,0.31521
113.8,9.483,46399.82,0.01461,0.31521
113.9,9.492,46433.48,0.01463,0.31521
114,9.5,46488.56,0.01464,0.31521
114.1,9.508,46586.74,0.01466,0.31521
114.2,9.517,46669.76,0.01468,0.31521
114.3,9.525,46742.43,0.01469,0.31521
114.4,9.533,46836.89,0.01471,0.31521
114.5,9.542,46906.38,0.01473,0.31521
114.6,9.55,46954.36,0.01474,0.31521
114.7,9.558,46991.69,0.01476,0.31521
114.8,9.567,47009.09,0.01478,0.31521
114.9,9.575,47069.09,0.01479,0.31521
115,9.583,47099.12,0.01481,0.31521
115.1,9.592,47163.38,0.01483,0.31521
115.2,9.6,47234.62,0.01484,0.31521
115.3,9.608,47331.05,0.01486,0.31521
115.4,9.617,47402.91,0.01488,0.31521
115.5,9.625,47435.38,0.01489,0.31521
115.6,9.633,47478.32,0.01491,0.31521
115.7,9.642,47547.04,0.01493,0.31521
115.8,9.65,47629.46,0.01494,0.31521
115.9,9.658,47685.03,0.01496,0.31521
116,9.667,47752.2,0.01498,0.31521
116.1,9.675,47795.62,0.01499,0.31521
116.2,9.683,47869.89,0.01501,0.31521
116.3,9.692,47910.02,0.01503,0.31521
116.4,9.7,47927.25,0.01504,0.31522
116.5,9.708,47945.11,0.01506,0.31522
116.6,9.717,48016.36,0.01508,0.31521
116.7,9.725,48125.4,0.01509,0.31522
116.8,9.733,48185.03,0.01511,0.31522
116.9,9.742,48262.33,0.01513,0.31522
117,9.75,48333.88,0.01514,0.31522
117.1,9.758,48419.38,0.01516,0.31522
117.2,9.767,48463.67,0.01518,0.31522
117.3,9.775,48491.47,0.01519,0.31522
117.4,9.783,48500.29,0.01521,0.31522
117.5,9.792,48530.79,0.01523,0.31522
117.6,9.8,48620.72,0.01524,0.31522
117.7,9.808,48683.53,0.01526,0.31522
117.8,9.817,48748.15,0.01528,0.31522
117.9,9.825,48807.66,0.01529,0.31522
118,9.833,48903.55,0.01531,0.31522
118.1,9.842,48971.43,0.01533,0.31522
118.2,9.85,49014.81,0.01534,0.31522
118.3,9.858,49046.14,0.01536,0.31522
118.4,9.867,49078.84,0.01538,0.31522
118.5,9.875,49149.94,0.01539,0.31522
118.6,9.883,49204.03,0.01541,0.31522
118.7,9.892,49282.06,0.01543,0.31522
118.8,9.9,49340.29,0.01544,0.31522
118.9,9.908,49405.93,0.01546,0.31522
119,9.917,49446.72,0.01548,0.31522
119.1,9.925,49474.67,0.01549,0.31522
119.2,9.933,49509.07,0.01551,0.31522
119.3,9.942,49568.2,0.01553,0.31522
119.4,9.95,49676.2,0.01554,0.31522
119.5,9.958,49751.57,0.01556,0.31522
119.6,9.967,49817.71,0.01558,0.31522
119.7,9.975,49873.8,0.01559,0.31522
119.8,9.983,49953.84,0.01561,0.31522
119.9,9.992,49993.82,0.01563,0.31522
120,10,50021.46,0.01564,0.31522
120.1,10.008,50063.01,0.01566,0.31522
120.2,10.017,50125.97,0.01568,0.31522
120.3,10.025,50186.95,0.01569,0.31522
120.4,10.033,50244.68,0.01571,0.31522
120.5,10.042,50334.66,0.01573,0.31522
120.6,10.05,50431.4,0.01574,0.31522
120.7,10.058,50499.32,0.01576,0.31522
120.8,10.067,50524.32,0.01578,0.31522
120.9,10.075,50544.96,0.01579,0.31522
121,10.083,50559.43,0.01581,0.31522
121.1,10.092,50623.72,0.01583,0.31522
121.2,10.1,50729.62,0.01584,0.31522
121.3,10.108,50792.96,0.01586,0.31522
121.4,10.117,50848.5,0.01588,0.31522
121.5,10.125,50924.93,0.01589,0.31522
121.6,10.133,50996.27,0.01591,0.31522
121.7,10.142,51013.18,0.01593,0.31522
121.8,10.15,51044.28,0.01594,0.31522
121.9,10.158,51117.96,0.01596,0.31522
122,10.167,51197.76,0.01598,0.31522
122.1,10.175,51245.71,0.01599,0.31522
122.2,10.183,51311.97,0.01601,0.31522
122.3,10.192,51361.48,0.01603,0.31522
122.4,10.2,51444,0.01604,0.31522
122.5,10.209,51540.09,0.01606,0.31522
122.6,10.217,51574.38,0.01608,0.31522
