Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
61.3,5.108,15705.14,0.0047,0.00181
61.4,5.117,15765.06,0.00471,0.00181
61.5,5.125,15798.37,0.00472,0.00182
61.6,5.134,15836.42,0.00473,0.00182
61.7,5.142,15881.18,0.00474,0.00182
61.8,5.15,15905.47,0.00475,0.00183
61.9,5.158,15915.7,0.00476,0.00183
62,5.167,15926.17,0.00477,0.00183
62.1,5.175,15938.55,0.00478,0.00184
62.2,5.184,15957.48,0.00479,0.00184
62.3,5.192,15983.51,0.0048,0.00184
62.4,5.2,16029,0.0048,0.00185
62.5,5.209,16097.76,0.00481,0.00185
62.6,5.217,16152.56,0.00482,0.00186
62.7,5.225,16180.15,0.00483,0.00186
62.8,5.234,16209.46,0.00484,0.00186
62.9,5.242,16236.93,0.00485,0.00187
63,5.25,16264.62,0.00486,0.00187
63.1,5.259,16308.56,0.00487,0.00187
63.2,5.267,16361.98,0.00488,0.00188
63.3,5.275,16414.01,0.00489,0.00188
63.4,5.283,16444.81,0.0049,0.00188
63.5,5.292,16464.64,0.00491,0.00189
63.6,5.3,16477.34,0.00492,0.00189
63.7,5.309,16488.78,0.00493,0.00189
63.8,5.317,16500.31,0.00494,0.0019
63.9,5.325,16524.03,0.00495,0.0019
64,5.333,16563.12,0.00496,0.0019
64.1,5.342,16602.17,0.00497,0.00191
64.2,5.35,16633.95,0.00498,0.00191
64.3,5.359,16676.67,0.00499,0.00191
64.4,5.367,16738.21,0.005,0.00192
64.5,5.375,16774.93,0.005,0.00192
64.6,5.383,16807.83,0.00501,0.00192
64.7,5.392,16843.48,0.00502,0.00193
64.8,5.4,16904.45,0.00503,0.00193
64.9,5.409,16948.06,0.00504,0.00194
65,5.417,16969.01,0.00505,0.00194
65.1,5.425,16982.94,0.00506,0.00194
65.2,5.433,16996.18,0.00507,0.00194
65.3,5.442,17005.01,0.00508,0.00195
65.4,5.45,17013.65,0.00509,0.00195
65.5,5.458,17056.71,0.0051,0.00196
65.6,5.467,17109.71,0.00511,0.00196
65.7,5.475,17160.11,0.00512,0.00196
65.8,5.484,17195.8,0.00513,0.00197
65.9,5.492,17240.37,0.00514,0.00197
66,5.5,17274.49,0.00515,0.00197
66.1,5.508,17302.59,0.00516,0.00198
66.2,5.517,17343.11,0.00517,0.00198
66.3,5.525,17391.78,0.00518,0.00198
66.4,5.534,17417.5,0.00518,0.00199
66.5,5.542,17434.08,0.0052,0.00199
66.6,5.55,17467.8,0.00521,0.00199
66.7,5.559,17510.24,0.00522,0.002
66.8,5.567,17547.41,0.00523,0.002
66.9,5.575,17589.23,0.00524,0.00201
67,5.584,17629.46,0.00525,0.00201
67.1,5.592,17659.82,0.00526,0.00201
67.2,5.6,17689.53,0.00527,0.00202
67.3,5.608,17732.84,0.00528,0.00202
67.4,5.617,17785.89,0.00529,0.00202
67.5,5.625,17831.14,0.0053,0.00203
67.6,5.634,17857.95,0.00531,0.00203
67.7,5.642,17892.29,0.00532,0.00203
67.8,5.65,17939.39,0.00533,0.00204
67.9,5.659,17972.5,0.00533,0.00204
68,5.667,17986.17,0.00535,0.00205
68.1,5.675,17994.19,0.00535,0.00205
68.2,5.684,18004.15,0.00537,0.00205
68.3,5.692,18020.65,0.00538,0.00206
68.4,5.7,18057.49,0.00539,0.00206
68.5,5.709,18125.23,0.0054,0.00206
68.6,5.717,18181.04,0.00541,0.00207
68.7,5.725,18218.87,0.00542,0.00207
68.8,5.734,18260.75,0.00543,0.00207
68.9,5.742,18299.32,0.00544,0.00208
69,5.75,18353.79,0.00545,0.00208
69.1,5.759,18415.55,0.00546,0.00208
69.2,5.767,18478.43,0.00547,0.00209
69.3,5.775,18497.98,0.00548,0.00209
69.4,5.784,18504.83,0.00549,0.00209
69.5,5.792,18516.56,0.0055,0.0021
69.6,5.8,18538.02,0.00551,0.0021
69.7,5.809,18552.36,0.00552,0.00211
69.8,5.817,18578.28,0.00553,0.00211
69.9,5.825,18620.57,0.00554,0.00211
70,5.833,18657.7,0.00555,0.00212
70.1,5.842,18692.51,0.00556,0.00212
70.2,5.85,18739.93,0.00557,0.00213
70.3,5.859,18786.98,0.00558,0.00213
70.4,5.867,18819.27,0.00559,0.00213
70.5,5.875,18858.29,0.0056,0.00214
70.6,5.884,18927.04,0.00561,0.00214
70.7,5.892,18985.61,0.00562,0.00214
70.8,5.9,19016.35,0.00563,0.00215
70.9,5.909,19042.42,0.00564,0.00215
71,5.917,19072.59,0.00565,0.00215
71.1,5.925,19091.72,0.00567,0.00216
71.2,5.934,19121.9,0.00567,0.00216
71.3,5.942,19174.6,0.00569,0.00217
71.4,5.95,19244.15,0.00569,0.00217
71.5,5.958,19274.16,0.00571,0.00217
71.6,5.967,19302.25,0.00571,0.00217
71.7,5.975,19330.31,0.00573,0.00218
71.8,5.983,19355.4,0.00574,0.00218
71.9,5.992,19400.23,0.00575,0.00219
72,6,19461.27,0.00576,0.00219
72.1,6.008,19486.17,0.00577,0.00219
72.2,6.017,19508.54,0.00578,0.0022
72.3,6.025,19535.95,0.00579,0.0022
72.4,6.034,19562.96,0.0058,0.00221
72.5,6.042,19585.47,0.00581,0.00221
72.6,6.05,19630.39,0.00582,0.00221
72.7,6.059,19692.82,0.00583,0.00222
72.8,6.067,19738.65,0.00584,0.00222
72.9,6.075,19786.52,0.00585,0.00223
73,6.084,19853.82,0.00587,0.00223
73.1,6.092,19901.17,0.00587,0.00223
73.2,6.1,19936.48,0.00589,0.00224
73.3,6.109,19975.38,0.0059,0.00224
73.4,6.117,20030.99,0.00591,0.00224
73.5,6.125,20053.82,0.00592,0.00225
73.6,6.134,20058.69,0.00593,0.00225
73.7,6.142,20059.18,0.00594,0.00226
73.8,6.15,20062,0.00595,0.00226
73.9,6.159,20074.32,0.00596,0.00226
74,6.167,20124.9,0.00598,0.00227
74.1,6.175,20196.12,0.00598,0.00227
74.2,6.183,20245.26,0.00599,0.00227
74.3,6.192,20297.19,0.00601,0.00228
74.4,6.2,20362.05,0.00602,0.00228
74.5,6.208,20417.23,0.00603,0.00229
74.6,6.217,20479.26,0.00604,0.00229
74.7,6.225,20522.42,0.00605,0.00229
74.8,6.233,20553.76,0.00606,0.0023
74.9,6.242,20604.72,0.00607,0.0023
75,6.25,20643.64,0.00609,0.00231
75.1,6.258,20665.25,0.00609,0.00231
75.2,6.267,20689.25,0.00611,0.00232
75.3,6.275,20735.59,0.00612,0.00232
75.4,6.284,20759.46,0.00613,0.00232
75.5,6.292,20779.47,0.00614,0.00233
75.6,6.3,20814.08,0.00615,0.00233
75.7,6.309,20854.79,0.00616,0.00233
75.8,6.317,20900.74,0.00617,0.00234
75.9,6.325,20948.95,0.00619,0.00234
76,6.334,21018.81,0.0062,0.00235
76.1,6.342,21048.89,0.00621,0.00235
76.2,6.35,21070.71,0.00622,0.00235
76.3,6.358,21100.68,0.00623,0.00236
76.4,6.367,21131.29,0.00624,0.00236
76.5,6.375,21169.74,0.00625,0.00237
76.6,6.383,21222.37,0.00627,0.00237
76.7,6.392,21290.33,0.00627,0.00237
76.8,6.4,21331.81,0.00629,0.00238
76.9,6.408,21391.06,0.0063,0.00238
77,6.417,21449.18,0.00631,0.00238
77.1,6.425,21489.5,0.00632,0.00239
77.2,6.434,21540.19,0.00633,0.00239
77.3,6.442,21557.11,0.00634,0.0024
77.4,6.45,21559.7,0.00636,0.0024
77.5,6.458,21561.61,0.00636,0.00241
77.6,6.467,21568.88,0.00638,0.00241
77.7,6.475,21593.67,0.00639,0.00241
77.8,6.484,21666.88,0.0064,0.00242
77.9,6.492,21754.21,0.00641,0.00242
78,6.5,21800.75,0.00643,0.00243
78.1,6.508,21847.15,0.00644,0.00243
78.2,6.517,21910.14,0.00645,0.00243
78.3,6.525,21956.46,0.00646,0.00244
78.4,6.534,22013.23,0.00647,0.00244
78.5,6.542,22094.86,0.00648,0.00245
78.6,6.55,22153.83,0.00649,0.00245
78.7,6.558,22174.06,0.00651,0.00245
78.8,6.567,22181.27,0.00652,0.00246
78.9,6.575,22182.98,0.00652,0.00246
79,6.583,22191.64,0.00654,0.00247
79.1,6.592,22231.07,0.00655,0.00247
79.2,6.6,22280.5,0.00656,0.00247
79.3,6.609,22336.36,0.00657,0.00248
79.4,6.617,22377.63,0.00659,0.00248
79.5,6.625,22428.77,0.0066,0.00249
79.6,6.633,22490.33,0.00661,0.00249
79.7,6.642,22558.81,0.00662,0.00249
79.8,6.65,22598.02,0.00664,0.0025
79.9,6.659,22631.95,0.00665,0.0025
80,6.667,22666.25,0.00666,0.00251
80.1,6.675,22688.45,0.00667,0.00251
80.2,6.683,22730.02,0.00668,0.00252
80.3,6.692,22797.89,0.0067,0.00252
80.4,6.7,22856.97,0.00671,0.00252
80.5,6.709,22902.55,0.00672,0.00253
80.6,6.717,22950.25,0.00673,0.00253
80.7,6.725,22979.38,0.00674,0.00254
80.8,6.733,22995.04,0.00676,0.00254
80.9,6.742,23035.03,0.00677,0.00255
81,6.75,23068.2,0.00678,0.00255
81.1,6.758,23095.07,0.00679,0.00255
81.2,6.767,23133.52,0.0068,0.00256
81.3,6.775,23170.43,0.00682,0.00256
81.4,6.784,23215.05,0.00683,0.00257
81.5,6.792,23280.86,0.00684,0.00257
81.6,6.8,23359.45,0.00685,0.00258
81.7,6.808,23419.89,0.00686,0.00258
81.8,6.817,23483,0.00687,0.00258
81.9,6.825,23540.18,0.00689,0.00259
82,6.834,23614.32,0.0069,0.00259
82.1,6.842,23666.1,0.00691,0.0026
82.2,6.85,23678.72,0.00692,0.0026
82.3,6.859,23684.18,0.00694,0.00261
82.4,6.867,23689.11,0.00695,0.00261
82.5,6.875,23713.03,0.00696,0.00261
82.6,6.884,23778.06,0.00698,0.00262
82.7,6.892,23808.84,0.00698,0.00262
82.8,6.9,23854.03,0.007,0.00263
82.9,6.909,23925.76,0.00701,0.00263
83,6.917,23991.09,0.00702,0.00263
83.1,6.925,24036.84,0.00704,0.00264
83.2,6.934,24106.61,0.00705,0.00264
83.3,6.942,24157.58,0.00706,0.00265
83.4,6.95,24190.77,0.00707,0.00265
83.5,6.958,24226.01,0.00708,0.00266
83.6,6.967,24251.93,0.0071,0.00266
83.7,6.975,24276.13,0.00711,0.00267
83.8,6.983,24321.56,0.00712,0.00267
83.9,6.992,24397.26,0.00714,0.00267
84,7,24428.99,0.00715,0.00268
84.1,7.009,24460.18,0.00716,0.00268
84.2,7.017,24501.9,0.00717,0.00269
84.3,7.025,24583.92,0.00718,0.00269
84.4,7.034,24635.6,0.0072,0.0027
84.5,7.042,24654.96,0.00721,0.0027
84.6,7.05,24674.26,0.00723,0.0027
84.7,7.059,24718.66,0.00724,0.00271
84.8,7.067,24781.39,0.00725,0.00271
84.9,7.075,24861.2,0.00726,0.00272
85,7.083,24915.34,0.00727,0.00272
85.1,7.092,24957.61,0.00729,0.00273
85.2,7.1,25012,0.0073,0.00273
85.3,7.108,25054.74,0.00732,0.00274
85.4,7.117,25112.88,0.00733,0.00274
85.5,7.125,25166.65,0.00735,0.00274
85.6,7.133,25202.98,0.00736,0.00275
85.7,7.142,25221.2,0.00738,0.00275
85.8,7.15,25231.11,0.0074,0.00276
85.9,7.158,25243.88,0.00741,0.00276
86,7.167,25302.15,0.00743,0.00277
86.1,7.175,25382.88,0.00744,0.00277
86.2,7.184,25449.19,0.00746,0.00278
86.3,7.192,25506.68,0.00748,0.00278
86.4,7.2,25551.96,0.00749,0.00278
86.5,7.209,25633.72,0.00751,0.00279
86.6,7.217,25702.46,0.00752,0.00279
86.7,7.225,25726.68,0.00754,0.0028
86.8,7.234,25740.69,0.00755,0.0028
86.9,7.242,25752.29,0.00757,0.00281
87,7.25,25783.63,0.00759,0.00281
87.1,7.259,25855.75,0.0076,0.00281
87.2,7.267,25900.38,0.00762,0.00257
87.3,7.275,25958.64,0.00763,0.00241
87.4,7.284,26028.85,0.00765,0.00599
87.5,7.292,26072.62,0.00767,-0.02282
87.6,7.3,26110.16,0.00768,-0.11245
87.7,7.308,26168.51,0.0077,-0.114
87.8,7.317,26223.49,0.00771,-0.11259
87.9,7.325,26274.35,0.00773,-0.11744
88,7.334,26310.49,0.00775,-0.11346
88.1,7.342,26336.6,0.00776,-0.12069
88.2,7.35,26393.27,0.00778,-0.11595
88.3,7.359,26453.03,0.00779,-0.11315
88.4,7.367,26497.63,0.00781,-0.11466
88.5,7.375,26554.46,0.00782,-0.11453
88.6,7.384,26630.85,0.00784,-0.11182
88.7,7.392,26705.59,0.00786,-0.04397
88.8,7.4,26726.37,0.00787,-0.10026
88.9,7.409,26739.88,0.00789,-0.12054
89,7.417,26762.87,0.0079,-0.1243
89.1,7.425,26788.29,0.00792,-0.12025
89.2,7.434,26847.82,0.00794,0.04651
89.3,7.442,26912.82,0.00795,0.16256
89.4,7.45,26972.05,0.00797,0.22612
89.5,7.459,27047.04,0.00798,0.22329
89.6,7.467,27104.75,0.008,0.22655
89.7,7.475,27147.29,0.00802,0.22625
89.8,7.483,27209.86,0.00803,0.22906
89.9,7.492,27237.42,0.00805,0.23037
90,7.5,27252.65,0.00806,0.22877
90.1,7.509,27203.62,0.00808,0.23011
90.2,7.517,27238.45,0.00809,0.22978
90.3,7.525,27255.87,0.00811,0.23305
90.4,7.533,27288.09,0.00813,0.2298
90.5,7.542,27366.79,0.00814,0.22931
90.6,7.55,27461.94,0.00816,0.22803
90.7,7.559,27505.98,0.00817,0.22962
90.8,7.567,27551.86,0.00819,0.22793
90.9,7.575,27605.61,0.00821,0.22879
91,7.583,27708.03,0.00822,0.22593
91.1,7.592,27764.09,0.00824,0.22609
91.2,7.6,27797.77,0.00825,0.22705
91.3,7.609,27816.36,0.00827,0.22493
91.4,7.617,27836.07,0.00828,0.22656
91.5,7.625,27896.84,0.0083,0.22479
91.6,7.633,27950.07,0.00832,0.22642
91.7,7.642,28030.75,0.00833,0.22533
91.8,7.65,28109.17,0.00835,0.22665
91.9,7.659,28161.38,0.00836,0.22621
92,7.667,28205.2,0.00838,0.22655
92.1,7.675,28272.03,0.0084,0.22616
92.2,7.683,28304.87,0.00841,0.22584
92.3,7.692,28322.01,0.00843,0.22586
92.4,7.7,28333.08,0.00844,0.22591
92.5,7.708,28390.44,0.00846,0.22608
92.6,7.717,28492.81,0.00848,0.22605
92.7,7.725,28542.75,0.00849,0.22605
92.8,7.734,28581.55,0.00851,0.22605
92.9,7.742,28634.46,0.00852,0.22605
93,7.75,28719.17,0.00854,0.22604
93.1,7.758,28761.67,0.00855,0.22604
93.2,7.767,28794.7,0.00857,0.22604
93.3,7.775,28849.29,0.00859,0.22603
93.4,7.784,28903.32,0.0086,0.22603
93.5,7.792,28960.36,0.00862,0.22603
93.6,7.8,29009.27,0.00863,0.22602
93.7,7.809,29075.59,0.00865,0.22602
93.8,7.817,29142.35,0.00867,0.22602
93.9,7.825,29178.21,0.00868,0.22602
94,7.834,29231.81,0.0087,0.22601
94.1,7.842,29290.08,0.00871,0.22601
94.2,7.85,29317.15,0.00873,0.22601
94.3,7.858,29344.59,0.00875,0.22601
94.4,7.867,29381.34,0.00876,0.22601
94.5,7.875,29442.91,0.00878,0.226
94.6,7.883,29527.39,0.00879,0.226
94.7,7.892,29605.75,0.00881,0.226
94.8,7.9,29667.16,0.00882,0.226
94.9,7.909,29737.55,0.00884,0.226
95,7.917,29806.39,0.00886,0.226
95.1,7.925,29820.08,0.00887,0.22599
95.2,7.933,29834.31,0.00889,0.22599
95.3,7.942,29871.55,0.0089,0.22599
95.4,7.95,29915.18,0.00892,0.22599
95.5,7.959,29983.83,0.00894,0.22599
95.6,7.967,30016.01,0.00895,0.22599
95.7,7.975,30073.46,0.00897,0.22599
95.8,7.984,30146.16,0.00898,0.22598
95.9,7.992,30217.29,0.009,0.22598
96,8,30304.38,0.00902,0.22598
96.1,8.009,30360.45,0.00903,0.22598
96.2,8.017,30383.19,0.00905,0.22598
96.3,8.025,30428.5,0.00906,0.22598
96.4,8.034,30476.02,0.00908,0.22598
96.5,8.042,30545.35,0.00909,0.22598
96.6,8.05,30595.03,0.00911,0.22597
96.7,8.058,30627.21,0.00913,0.22597
96.8,8.067,30668.47,0.00914,0.22597
96.9,8.075,30743.79,0.00916,0.22597
97,8.083,30818.85,0.00917,0.22597
97.1,8.092,30868.64,0.00919,0.22597
97.2,8.1,30888.35,0.00921,0.22597
97.3,8.108,30909.85,0.00922,0.22597
97.4,8.117,30990.37,0.00924,0.22597
97.5,8.125,31074.96,0.00925,0.22597
97.6,8.134,31147.26,0.00927,0.22596
97.7,8.142,31211.07,0.00929,0.22596
97.8,8.15,31244.7,0.0093,0.22596
97.9,8.158,31290.86,0.00932,0.22596
98,8.167,31354.8,0.00933,0.22596
98.1,8.175,31366.43,0.00935,0.22596
98.2,8.184,31380.92,0.00936,0.22596
98.3,8.192,31406.67,0.00938,0.22596
98.4,8.2,31368.62,0.0094,0.22596
98.5,8.208,31394.54,0.00941,0.22597
98.6,8.217,31424.34,0.00943,0.22597
98.7,8.225,31515.27,0.00944,0.22597
98.8,8.233,31606.34,0.00946,0.22597
98.9,8.242,31696.78,0.00948,0.22597
99,8.25,31784.71,0.00949,0.22597
99.1,8.258,31862.37,0.00951,0.22597
99.2,8.267,31922.76,0.00952,0.22597
99.3,8.275,31968.84,0.00954,0.22596
99.4,8.283,31995.87,0.00955,0.22596
99.5,8.292,32030.9,0.00957,0.22596
99.6,8.3,32068.99,0.00959,0.22596
99.7,8.308,32101.8,0.0096,0.22596
99.8,8.317,32166.42,0.00962,0.22596
99.9,8.325,32237.17,0.00963,0.22596
100,8.334,32302.02,0.00965,0.22596
100.1,8.342,32384.89,0.00967,0.22596
100.2,8.35,32418.46,0.00968,0.22596
100.3,8.358,32453.04,0.0097,0.22596
100.4,8.367,32502.24,0.00971,0.22596
100.5,8.375,32581.18,0.00973,0.22595
100.6,8.383,32665.9,0.00975,0.22595
100.7,8.392,32719.61,0.00976,0.22595
100.8,8.4,32774.49,0.00978,0.22595
100.9,8.409,32665.19,0.00979,0.22595
101,8.417,32565.01,0.00981,0.22595
101.1,8.425,32648.71,0.00982,0.22596
101.2,8.433,32715.14,0.00984,0.22596
101.3,8.442,32784.62,0.00986,0.22596
101.4,8.45,32856.07,0.00987,0.22596
101.5,8.459,32879.95,0.00989,0.22596
101.6,8.467,32906.65,0.0099,0.22596
101.7,8.475,32949.75,0.00992,0.22596
101.8,8.484,33051.67,0.00994,0.22596
101.9,8.492,33131.57,0.00995,0.22596
102,8.5,33201.94,0.00997,0.22596
102.1,8.509,33298.86,0.00998,0.22596
102.2,8.517,33366.98,0.01,0.22596
102.3,8.525,33455.6,0.01002,0.22595
102.4,8.534,33487.22,0.01003,0.22595
102.5,8.542,33490.56,0.01005,0.22595
102.6,8.55,33495.14,0.01006,0.22595
102.7,8.559,33552.1,0.01008,0.22595
102.8,8.567,33636.2,0.01009,0.22595
102.9,8.575,33692.35,0.01011,0.22595
103,8.584,33766.79,0.01013,0.22595
103.1,8.592,33889.29,0.01014,0.22595
103.2,8.6,33939.89,0.01016,0.22595
103.3,8.608,33979.87,0.01017,0.22595
103.4,8.617,34007.78,0.01019,0.22595
103.5,8.625,34072.16,0.01021,0.22595
103.6,8.633,34170.72,0.01022,0.22595
103.7,8.642,34214.74,0.01024,0.22595
103.8,8.65,34264.53,0.01025,0.22595
103.9,8.658,34299.36,0.01027,0.22595
104,8.667,34345.82,0.01028,0.22595
104.1,8.675,34409.77,0.0103,0.22595
104.2,8.683,34474.42,0.01032,0.22594
104.3,8.692,34515.71,0.01033,0.22595
104.4,8.7,34544.75,0.01035,0.22594
104.5,8.709,34654.96,0.01036,0.22594
104.6,8.717,34754.95,0.01038,0.22594
104.7,8.725,34822.8,0.0104,0.22594
104.8,8.734,34881.31,0.01041,0.22594
104.9,8.742,34962.51,0.01043,0.22594
105,8.75,34990.74,0.01044,0.22594
105.1,8.759,34999.32,0.01046,0.22594
105.2,8.767,35025.26,0.01048,0.22594
105.3,8.775,35079.38,0.01049,0.22594
105.4,8.783,35129.74,0.01051,0.22594
105.5,8.792,35195.15,0.01052,0.22594
105.6,8.8,35295.92,0.01054,0.22594
105.7,8.808,35376.52,0.01055,0.22594
105.8,8.817,35445.3,0.01057,0.22594
105.9,8.825,35496.54,0.01059,0.22594
106,8.833,35542.23,0.0106,0.22594
106.1,8.842,35584.73,0.01062,0.22594
106.2,8.85,35625.04,0.01063,0.22594
106.3,8.859,35700.55,0.01065,0.22594
106.4,8.867,35738.38,0.01067,0.22594
106.5,8.875,35780.47,0.01068,0.22594
106.6,8.884,35852.2,0.0107,0.22594
106.7,8.892,35964.47,0.01071,0.22594
106.8,8.9,36007.09,0.01073,0.22594
106.9,8.909,36033.95,0.01075,0.22594
107,8.917,36085.89,0.01076,0.22594
107.1,8.925,36166.91,0.01078,0.22594
107.2,8.934,36240.87,0.01079,0.22594
107.3,8.942,36293.13,0.01081,0.22594
107.4,8.95,36354.8,0.01082,0.22594
107.5,8.959,36404.34,0.01084,0.22594
107.6,8.967,36483.55,0.01086,0.22594
107.7,8.975,36536.65,0.01087,0.22594
107.8,8.984,36543.86,0.01089,0.22594
107.9,8.992,36560.66,0.0109,0.22594
108,9,36604.74,0.01092,0.22594
108.1,9.008,36706.54,0.01094,0.22595
108.2,9.017,36793.6,0.01095,0.22595
108.3,9.025,36854.15,0.01097,0.22595
108.4,9.034,36932.1,0.01098,0.22595
108.5,9.042,37023.64,0.011,0.22595
108.6,9.05,37051.04,0.01102,0.22595
108.7,9.059,37083.71,0.01103,0.22595
108.8,9.067,37113.92,0.01105,0.22595
108.9,9.075,37174.39,0.01106,0.22595
109,9.084,37218.8,0.01108,0.22595
109.1,9.092,37299.39,0.01109,0.22595
109.2,9.1,37375.67,0.01111,0.22595
109.3,9.109,37421.17,0.01113,0.22595
109.4,9.117,37521.61,0.01114,0.22595
109.5,9.125,37589.57,0.01116,0.22595
109.6,9.134,37618.5,0.01117,0.22595
109.7,9.142,37647.63,0.01119,0.22595
109.8,9.15,37700.54,0.01121,0.22595
109.9,9.159,37781.59,0.01122,0.22595
110,9.167,37829.44,0.01124,0.22595
110.1,9.175,37916.81,0.01125,0.22595
110.2,9.183,38004.39,0.01127,0.22595
110.3,9.192,38054.45,0.01128,0.22595
110.4,9.2,38077.09,0.0113,0.22595
110.5,9.208,38098.94,0.01132,0.22595
110.6,9.217,38133.98,0.01133,0.22595
110.7,9.225,38205.14,0.01135,0.22595
110.8,9.233,38272.67,0.01136,0.22595
110.9,9.242,38365.42,0.01138,0.22595
111,9.25,38437.97,0.0114,0.22595
111.1,9.258,38479.09,0.01141,0.22595
111.2,9.267,38549.22,0.01143,0.22595
111.3,9.275,38593.62,0.01144,0.22595
111.4,9.283,38627.62,0.01146,0.22595
111.5,9.292,38665.41,0.01148,0.22596
111.6,9.3,38747.44,0.01149,0.22596
111.7,9.309,38809.12,0.01151,0.22596
111.8,9.317,38863.09,0.01152,0.22596
111.9,9.325,38945.83,0.01154,0.22596
112,9.333,39057.66,0.01155,0.22596
112.1,9.342,39108.44,0.01157,0.22596
112.2,9.35,39127.04,0.01159,0.22596
112.3,9.358,39150.52,0.0116,0.22596
112.4,9.367,39199.33,0.01162,0.22596
112.5,9.375,39278.06,0.01163,0.22596
112.6,9.383,39340.83,0.01165,0.22596
112.7,9.392,39420,0.01167,0.22596
112.8,9.4,39482.29,0.01168,0.22596
112.9,9.408,39542.93,0.0117,0.22596
113,9.417,39607.09,0.01171,0.22596
113.1,9.425,39624.79,0.01173,0.22596
113.2,9.434,39636.76,0.01175,0.22596
113.3,9.442,39682.52,0.01176,0.22596
113.4,9.45,39802.04,0.01178,0.22596
113.5,9.458,39866.76,0.01179,0.22596
113.6,9.467,39914.49,0.01181,0.22596
113.7,9.475,39969.74,0.01182,0.22596
113.8,9.484,40062.93,0.01184,0.22596
113.9,9.492,40136.74,0.01186,0.22596
114,9.5,40199.17,0.01187,0.22596
114.1,9.508,40215.77,0.01189,0.22596
114.2,9.517,40257.49,0.0119,0.22596
114.3,9.525,40335.34,0.01192,0.22596
114.4,9.534,40402.98,0.01194,0.22596
114.5,9.542,40479.86,0.01195,0.22596
114.6,9.55,40527.04,0.01197,0.22596
114.7,9.558,40601.62,0.01198,0.22596
114.8,9.567,40635.66,0.012,0.22596
114.9,9.575,40675.79,0.01202,0.22596
115,9.584,40724.88,0.01203,0.22596
115.1,9.592,40767.93,0.01205,0.22596
115.2,9.6,40867.07,0.01206,0.22596
115.3,9.609,40948.77,0.01208,0.22596
115.4,9.617,41011,0.01209,0.22596
115.5,9.625,41085.09,0.01211,0.22596
115.6,9.633,41132.2,0.01213,0.22596
115.7,9.642,41150.41,0.01214,0.22596
115.8,9.65,41186.15,0.01216,0.22596
115.9,9.659,41231,0.01217,0.22596
116,9.667,41311.3,0.01219,0.22596
116.1,9.675,41358.63,0.01221,0.22596
116.2,9.684,41433.98,0.01222,0.22596
116.3,9.692,41508.84,0.01224,0.22596
116.4,9.7,41617.05,0.01225,0.22596
116.5,9.709,41697.58,0.01227,0.22596
116.6,9.717,41719.76,0.01228,0.22596
116.7,9.725,41764.8,0.0123,0.22596
116.8,9.733,41794.61,0.01232,0.22596
116.9,9.742,41877.21,0.01233,0.22596
117,9.75,41924.82,0.01235,0.22596
117.1,9.758,41987.76,0.01236,0.22596
117.2,9.767,42050.23,0.01238,0.22596
117.3,9.775,42147.87,0.0124,0.22596
117.4,9.783,42192.91,0.01241,0.22596
117.5,9.792,42222.49,0.01243,0.22596
117.6,9.8,42257.83,0.01244,0.22596
117.7,9.808,42340.57,0.01246,0.22596
117.8,9.817,42431.61,0.01248,0.22596
117.9,9.825,42499.24,0.01249,0.22596
118,9.833,42549.06,0.01251,0.22596
118.1,9.842,42611.43,0.01252,0.22596
118.2,9.85,42676.88,0.01254,0.22596
118.3,9.858,42685.68,0.01255,0.22596
118.4,9.867,42709.89,0.01257,0.22596
118.5,9.875,42749.82,0.01259,0.22596
118.6,9.884,42833.27,0.0126,0.22596
118.7,9.892,42932.5,0.01262,0.22596
118.8,9.9,43023.25,0.01263,0.22596
118.9,9.908,43088.89,0.01265,0.22596
119,9.917,43208.99,0.01267,0.22596
119.1,9.925,43272.94,0.01268,0.22596
119.2,9.934,43292.01,0.0127,0.22596
119.3,9.942,43302.71,0.01271,0.22596
119.4,9.95,43343.43,0.01273,0.22596
119.5,9.958,43393.79,0.01275,0.22596
119.6,9.967,43459.42,0.01276,0.22596
119.7,9.975,43558.69,0.01278,0.22596
119.8,9.983,43606.71,0.01279,0.22596
119.9,9.992,43687.62,0.01281,0.22596
120,10,43748.53,0.01282,0.22596
120.1,10.009,43786.59,0.01284,0.22596
120.2,10.017,43829.44,0.01286,0.22596
120.3,10.025,43915.56,0.01287,0.22596
120.4,10.034,44001.02,0.01289,0.22596
120.5,10.042,44063.24,0.0129,0.22596
120.6,10.05,44105.08,0.01292,0.22596
120.7,10.059,44165.58,0.01294,0.22596
120.8,10.067,44201.25,0.01295,0.22596
120.9,10.075,44228.18,0.01297,0.22596
121,10.084,44278.34,0.01298,0.22596
121.1,10.092,44359.08,0.013,0.22596
121.2,10.1,44446.77,0.01302,0.22596
121.3,10.109,44504.96,0.01303,0.22596
121.4,10.117,44616.64,0.01305,0.22596
121.5,10.125,44701.22,0.01306,0.22595
121.6,10.133,44784.51,0.01308,0.22595
121.7,10.142,44730.91,0.01309,0.22595
121.8,10.15,44806.81,0.01311,0.22595
121.9,10.159,44809.64,0.01313,0.22595
122,10.167,44882.11,0.01314,0.22595
122.1,10.175,44983.46,0.01316,0.22595
122.2,10.184,45042.88,0.01317,0.22595
122.3,10.192,45112.71,0.01319,0.22595
122.4,10.2,45220.39,0.01321,0.22595
122.5,10.209,45295.11,0.01322,0.22595
